folio,text in tag,before,after
tcn_p006r_preTEI,queue de cheval,"['avecq', 'de', 'la', 'prele', 'qui', 'est', 'une', 'herbe', 'aultrement', 'appellée']","['pour', 'la', 'rendre', 'bien', 'polye', 'Aprés', 'ayes', 'du', 'fin', 'boli']"
tcn_p006r_preTEI,febve,"['d', 'aultre', 'aussy', 'gros', 'de', 'suif', 'de', 'mouton', 'comme', 'une']","['ou', 'un', 'poys', 'selon', 'la', 'quantité', 'du', 'bol', 'et', 'un']"
tcn_p006r_preTEI,poys,"['gros', 'de', 'suif', 'de', 'mouton', 'comme', 'une', 'febve', 'ou', 'un']","['selon', 'la', 'quantité', 'du', 'bol', 'et', 'un', 'petit', 'de', 'charbon']"
tcn_p006r_preTEI,saule,"['la', 'quantité', 'du', 'bol', 'et', 'un', 'petit', 'de', 'charbon', 'de']","['ou', 'aultant', 'que', 'de', 'suif', '&', 'une', 'demy', 'coquille', 'de']"
tcn_p006r_preTEI,nois,"['ou', 'aultant', 'que', 'de', 'suif', '&', 'une', 'demy', 'coquille', 'de']","['pleine', 'de', 'safran', 'demy', 'bruslé', 'Aulcuns', 'y', 'mectent', 'un', 'peu']"
tcn_p006r_preTEI,safran,"['de', 'suif', '&', 'une', 'demy', 'coquille', 'de', 'nois', 'pleine', 'de']","['demy', 'bruslé', 'Aulcuns', 'y', 'mectent', 'un', 'peu', 'de', 'sucre', 'candy']"
tcn_p006r_preTEI,noix,"['de', 'Venise', 'sur', 'le', 'mabre', 'avecq', 'de', 'l', 'huile', 'de']","['ou', 'de', 'lin', 'Estant', 'brayé', 'mesle', 'du', 'vernis', 'de', 'tourmentine']"
tcn_p006r_preTEI,lin,"['le', 'mabre', 'avecq', 'de', 'l', 'huile', 'de', 'noix', 'ou', 'de']","['Estant', 'brayé', 'mesle', 'du', 'vernis', 'de', 'tourmentine', 'ou', 'd', 'aspic']"
tcn_p006r_preTEI,aspic,"['lin', 'Estant', 'brayé', 'mesle', 'du', 'vernis', 'de', 'tourmentine', 'ou', 'd']","['&', 'apliques', 'sur', 'l', 'or', 'avecq', 'le', 'pinceau', 'Le', 'bresil']"
tcn_p006r_preTEI,bresil,"['aspic', '&', 'apliques', 'sur', 'l', 'or', 'avecq', 'le', 'pinceau', 'Le']","['&', 'la', 'laque', 'ronde', 'se', 'meurent', 'Pour', 'vert', 'destrempe', 'verd']"
tcn_p006r_preTEI,noix,"['meurent', 'Pour', 'vert', 'destrempe', 'verd', 'de', 'gris', 'avecq', 'huile', 'de']","['ou', 'de', 'lin', '&', 'le', 'braye', 'aprés', 'mesles', 'y', 'du']"
tcn_p006r_preTEI,lin,"['destrempe', 'verd', 'de', 'gris', 'avecq', 'huile', 'de', 'noix', 'ou', 'de']","['&', 'le', 'braye', 'aprés', 'mesles', 'y', 'du', 'vernis', 'de', 'tourmentine']"
tcn_p006r_preTEI,aspic,"['aprés', 'mesles', 'y', 'du', 'vernis', 'de', 'tourmentine', '&', 'non', 'de']","['qui', 'ne', 'convient', 'pas', 'avecq', 'le', 'verdegris', 'Si', 'tu', 'veulx']"
tcn_p006v_preTEI,oeillets,"['ayant', 'son', 'fourneau', 'de', 'la', 'grandeur', 'd', 'un', 'pot', 'd']","['devant', 'luy', 'la', 'rompt', '&', 'continue', 'C', 'est', 'pour', 'faire']"
tcn_p007r_preTEI,cormier,"['de', 'cuivre', 'ou', 'letton', 'se', 'faict', 'sur', 'du', 'bois', 'de']","['gravé', '&', 'taillé', 'qui', 'veult', 'espargner', 'Et', 'aprés', 'la', 'chose']"
tcn_p007r_preTEI,safran,"['mesme', 'comme', 'aussi', 'faict', 'le', 'verd', 'de', 'vessie', '&', 'le']",[]
tcn_p007v_preTEI,noix,"['Prenés', 'une', 'douzaine', 'de']","['communes', 'seiches', '&', 'l', 'une', 'aprés', 'l', 'aultre', 'gectés', 'les']"
tcn_p007v_preTEI,noix,"['et', 'le', 'coulés', '&', 'en', 'versés', 'la', 'moictié', 'car', 'six']","['estainctes', 'sont', 'pour', 'une', 'dose', 'Excellent', 'remede', 'contre', 'la', 'suffocation']"
tcn_p008r_preTEI,figuier,"['Escripts', 'avecq', 'du', 'laict', 'de']","['puys', 'laisse', 'un', 'peu', 'seicher', 'aprés', 'pose', 'l', 'or', 'en']"
tcn_p009r_preTEI,millet,"['Pource', 'que', 'le']","['est', 'de', 'nature', 'fort', 'sec', 'les', 'mestiviers', 'le', 'plus', 'souvent']"
tcn_p009r_preTEI,mil,"['Pource', 'que', 'le']","['let', 'est', 'de', 'nature', 'fort', 'sec', 'les', 'mestiviers', 'le', 'plus']"
tcn_p009r_preTEI,millet,"['la', 'racine', 'la', 'mange', '&', 'amaigrist', 'aultant', 'comme', 'si', 'le']","['estoit', 'en', 'pied', 'La', 'terre', 'où', 'le', 'millet', 'aura', 'este']"
tcn_p009r_preTEI,millet,"['si', 'le', 'millet', 'estoit', 'en', 'pied', 'La', 'terre', 'où', 'le']","['aura', 'este', 'semé', 'diminue', 'bien', 'de', 'sa', 'fertilité', '&', 'c']"
tcn_p009r_preTEI,baillard,"['aprés', 'Mays', 'surtout', 'le', 'bled', 'appellé', 'pomole', 'en', 'Gascoigne', 'ou']","['en', 'France', 'faict', 'selon', 'le', 'dire', 'commun', 'trembler', 'la', 'terre']"
tcn_p009r_preTEI,febves,"['le', 'dire', 'commun', 'trembler', 'la', 'terre', 'sept', 'ans', 'aprés', 'Les']","['ameliorent', '&', 'amendent', 'le', 'solage', 'pourveu', 'qu', 'on', 'y', 'laisse']"
tcn_p010r_preTEI,roses,"['Tu', 'sçais', 'comme', 'avecq', 'la', 'raclure', 'de', 'ladicte', 'corne', 'les']","['se', 'peuvent', 'imiter', 'Les', 'corne', 'couleurs', 'pour', 'ce', 'jaspe', 'veulent']"
tcn_p010r_preTEI,aspic,"['veulent', 'avoyr', 'fonds', 'avecq', 'la', 'tourmentine', 'claire', 'ou', 'vernis', 'd']","['Et', 'les', 'couleurs', 'mattes', 'en', 'corps', 'n', 'i', 'sont', 'pas']"
tcn_p010r_preTEI,aspic,"['elle', 'soiect', 'fort', 'belles', 'Il', 'fault', 'huiler', 'd', 'huile', 'd']","['le', 'revers', 'non', 'painct']"
tcn_p012r_preTEI,figuier,"['blanc', 'de', 'plomb', 'avecq', 'glaire', 'd', 'oeuf', '&', 'pelure', 'de']","['Ou', 'pour', 'mieulx', 'vernis', 'ton', 'ouvrage', 'de', 'vernis', 'blanc', 'Quand']"
tcn_p014r_preTEI,bruyeres,"['environ', 'l', 'entremeslant', 'comme', 'S', 'S', 'S', 'de', 'branches', 'de']","['ou', 'semblables', 'choses', 'puys', 'avecq', 'trois', 'formes', 'de', 'battouers', 'l']"
tcn_p014r_preTEI,bruiere,"['C', 'Puys', 'on', 'faict', 'un', 'aultre', 'couche', 'de', 'terre', '&']","['et', 'on', 'la', 'bat', 'comme', 'est', 'dict', '&', 'ainsy', 'on']"
tcn_p014r_preTEI,bruyeres,"['ce', 'que', 'la', 'muraille', 'est', 'parfaicte', 'laquelle', 'on', 'couvre', 'de']","['&', 'puys', 'de', 'terre', 'Aulcuns', 'm', 'entremeslent', 'en', 'ladicte', 'muraille']"
tcn_p015r_preTEI,guesde,"['sur', 'le', 'poncis', 'et', 'le', 'boutte', 'en', 'la', 'teincture', 'de']","['ou', 'pastel', '&', 'il', 'se', 'fera', 'vert', 'hormis', 'ce', 'qui']"
tcn_p015r_preTEI,pastel,"['poncis', 'et', 'le', 'boutte', 'en', 'la', 'teincture', 'de', 'guesde', 'ou']","['&', 'il', 'se', 'fera', 'vert', 'hormis', 'ce', 'qui', 'est', 'dessusoubs']"
tcn_p015v_preTEI,ail,"['Aulcuns', 'mectent', 'une', 'gousse', 'd']","['dans', 'l', 'oreille', 'qui', 'est', 'du', 'costé', 'que', 'la', 'dent']"
tcn_p016r_preTEI,hiebles,"['la', 'bouche', 'de', 'leur', 'fonte', 'deulx', 'ou', 'trois', 'poignées', 'd']","['comme', 'ilz', 'veulent', 'faire', 'courre', 'la', 'fonte', 'Et', 'cela', 'rend']"
tcn_p016v_preTEI,coings,"['Destrempe', 'de', 'la', 'graine', 'de']","['en', 'eau', 'claire', '&', 'de', 'cette', 'eau', 'mucilagineuse', 'fais', 'injection']"
tcn_p016v_preTEI,cotton,"['il', 's', 'attaquera', 'à', 'la', 'soye', 'comme', 'menus', 'brins', 'de']",[]
tcn_p016v_preTEI,chanvre,"['que', 'parmy', 'le', 'lumignon', 'il', 'y', 'aye', 'un', 'fil', 'de']","['qui', 'luy', 'donne', 'plus', 'de', 'clarté', '&', 'faict', 'tenir', 'le']"
tcn_p020r_preTEI,millet,"['Il', 'fault', 'faire', 'fraiser', 'du']","['pour', 'en', 'tirer', 'la', 'croutte', 'et', 'puis', 'le', 'netoyerés', 'bien']"
tcn_p020r_preTEI,safran,"['jaulnes', 'd', 'oeuf', 'pour', 'chaique', 'millas', 'Puis', 'y', 'mettrés', 'du']","['si', 'vous', 'voulés', 'pour', 'leur', 'donner', 'ung', 'peu', 'de', 'couleur']"
tcn_p020r_preTEI,paille,"['verriers', 'l', 'ayant', 'faict', 'le', 'mectent', 'tout', 'chault', 'sur', 'la']","['qui', 'le', 'tache', 'de', 'ceste', 'sorte', 'Cela', 'neantmoings', 's', 'efface']"
tcn_p020v_preTEI,vesse,"['Pille', 'de', 'la']","['en', 'eau', 'de', 'cisterne', '&', 'non', 'aultre', '&', 'de', 'ceste']"
tcn_p020v_preTEI,orenge,"['suc', 'exprimé', 'ou', 'l', 'eau', 'distilée', 'de', 'l', 'escorce', 'd']","['est', 'excellent', 'contre', 'la', 'colique', 'venteuse', 'L', 'escorce', 'aussi', 'confite']"
tcn_p020v_preTEI,orange,"['du', 'vin', 'escumant', 'dans', 'un', 'verre', 'exprime', 'du', 'jus', 'd']","['sur', 'l', 'escume', 'du', 'vin', 'qui', 'ne', 'provient', 'que', 'de']"
tcn_p020v_preTEI,oignon,"['Pile', 'un']","['avecq', 'du', 'verjus', '&', 'le', 'laisse', 'ainsy', 'tremper', 'puys', 'l']"
tcn_p024v_preTEI,abres,"['aplanir', 'les', 'chemins', 'de', 'fosses', '&', 'aultres', 'empeschemens', 'comme', 'd']","['monceaulx', 'de', 'pierres', '&', 'choses', 'semblables', 'pour', 'faire', 'les', 'gabions']"
tcn_p029r_preTEI,segle,"['sur', 'le', 'mabre', '&', 'aprés', 'ayés', 'de', 'la', 'farine', 'de']","['qui', 'est', 'meilleure', 'que', 'celle', 'de', 'froment', 'à', 'cause', 'qu']"
tcn_p029r_preTEI,froment,"['la', 'farine', 'de', 'segle', 'qui', 'est', 'meilleure', 'que', 'celle', 'de']","['à', 'cause', 'qu', 'elle', 'est', 'plus', 'humide', 'et', 'ne', 'rend']"
tcn_p029v_preTEI,aspic,"['emerita', 'et', 'estant', 'sec', 'donne', 'une', 'main', 'de', 'vernis', 'd']","['et', 'de', 'sandaraque', 'Et', 'il', 'sera', 'plus', 'beau', 'qu', 'or']"
tcn_p029v_preTEI,poix,"['est', 'la', 'larme', 'qui', 'se', 'trouve', 'à', 'gr', 'lopins', 'comme']","['et', 'grosses', 'noisettes', 'qui', 'semble']"
tcn_p029v_preTEI,noisettes,"['qui', 'se', 'trouve', 'à', 'gr', 'lopins', 'comme', 'poix', 'et', 'grosses']","['qui', 'semble']"
tcn_p032v_preTEI,pastel,"['violette', 'La', 'verte', 'se', 'faict', 'dans', 'la', 'seule', 'taincture', 'du']","['pource', 'que', 'le', 'vert', 'se', 'faisant', 'de', 'jaulne', 'et', 'de']"
tcn_p032v_preTEI,pastel,"['le', 'vert', 'se', 'faisant', 'de', 'jaulne', 'et', 'de', 'bleu', 'le']","['se', 'deschargeant', 'sur', 'la', 'paille', 'qui', 'monstre', 'son', 'jaulne', 'bruny']"
tcn_p032v_preTEI,bresil,"['vert', 'gay', 'Pour', 'le', 'rouge', 'ilz', 'usent', 'd', 'alum', 'et']","['Pour', 'le', 'violet', 'ilz', 'employent', 'le', 'pastel', '&', 'un', 'peu']"
tcn_p032v_preTEI,pastel,"['d', 'alum', 'et', 'bresil', 'Pour', 'le', 'violet', 'ilz', 'employent', 'le']","['&', 'un', 'peu', 'de', 'coupperose', 'qui', 'brunist', 'par', 'sa', 'taincture']"
tcn_p033r_preTEI,cerisesnoires,"['coche', 'colorée', 'de', 'rosette', 'de', 'bresil', 'ou', 'du', 'jus', 'de']","['sur', 'le', 'nes']"
tcn_p033v_preTEI,cerises noires,"['de', 'la', 'rosette', 'liquide', 'de', 'bresil', 'ou', 'du', 'just', 'de']","['et', 'tenant', 'le', 'du', 'petit', 'doigt', 'le', 'pertuis', 'de', 'la']"
tcn_p035v_preTEI,pied de veau,"['Faictes', 'seicher', 'de', 'la', 'racine', 'de']","['aultrement', 'jarus', '&', 'en', 'saulpouldrés', 'la', 'viandes', 'À', 'quoy', 'il']"
tcn_p035v_preTEI,jarus,"['Faictes', 'seicher', 'de', 'la', 'racine', 'de', 'pied', 'de', 'veau', 'aultrement']","['&', 'en', 'saulpouldrés', 'la', 'viandes', 'À', 'quoy', 'il', 'n', 'y']"
tcn_p035v_preTEI,bled,"['au', 'fonds', 'de', 'l', 'aultre', 'tu', 'colleras', 'des', 'grains', 'de']","['avecq', 'de', 'l', 'amydon', 'de', 'sorte', 'qu', 'il', 'soict', 'tout']"
tcn_p035v_preTEI,grain,"['vuide', '&', 'au', 'fonds', 'de', 'l', 'aultre', 'tu', 'colleras', 'des']","['s', 'de', 'bled', 'avecq', 'de', 'l', 'amydon', 'de', 'sorte', 'qu']"
tcn_p035v_preTEI,grain,"['l', 'amydon', 'de', 'sorte', 'qu', 'il', 'soict', 'tout', 'couvert', 'de']","['&', 'il', 'semblera', 'en', 'estre', 'plein', 'Ayes', 'aussy', 'une', 'cloche']"
tcn_p035v_preTEI,grain,"['une', 'cloche', 'de', 'boys', 'dans', 'laquelle', 'tu', 'mectras', 'aultant', 'de']","['qu', 'il', 'en', 'pourra', 'demeurer', 'en', 'la', 'capacité', 'd', 'un']"
tcn_p035v_preTEI,bled,"['y', 'cestuy', 'là', '&', 'prends', 'celuy', 'où', 'est', 'collé', 'le']","['avecq', 'amydon', '&', 'il', 'semblera', 'que', 'ce', 'soict', 'le', 'premier']"
tcn_p035v_preTEI,bled,"['&', 'il', 'semblera', 'que', 'ce', 'soict', 'le', 'premier', 'remply', 'de']","['Mects', 'le', 'soubs', 'un', 'chapeau', '&', 'pose', 'doulcement', 'la', 'cloche']"
tcn_p035v_preTEI,bled,"['&', 'le', 'laisseras', 'couvert', 'Puys', 'commanderas', 'que', 'par', 'invisibilium', 'le']","['passe', 'dans', 'la', 'cloche', 'de', 'laquelle', 'tu', 'fraperas', 'un', 'peu']"
tcn_p035v_preTEI,bled,"['peu', 'auparavant', 'sur', 'la', 'table', 'un', 'peu', 'fort', '&', 'le']","['tumbera', 'au', 'fonds', '&', 'couvrira', 'la', 'piece', 'de', 'cuir', 'Puys']"
tcn_p035v_preTEI,bled,"['boisseau', 'semb', 'se', 'trouvera', 'vuide', 'et', 'la', 'cloche', 'plene', 'de']","['que', 'tu', 'racleras', 'dextrement', 'avecq', 'la', 'piece', 'de', 'cuir']"
tcn_p036r_preTEI,buys,"['largeur', 'd', 'un', 'double', 'liard', 'Ayes', 'un', 'deulx', 'boules', 'de']","['semblables', '&', 'que', 'l', 'une', 'soict', 'creuse', '&', 'ouverte', 'd']"
tcn_p036v_preTEI,feugiere,"['Flandres', 'le', 'verre', 'de', 'bien', 'se', 'faict', 'de', 'cendre', 'de']","['&', 'de', 'caillous', 'et', 'que', 'premierement', 'ilz', 'souflent', 'une', 'longue']"
tcn_p036v_preTEI,salicor,"['France', 'le', 'verre', 'de', 'plat', 'se', 'faict', 'avecq', 'sel', 'de']","['&', 'caillous', 'qui', 'est', 'plus', 'blanc', '&', 'plus', 'tendre', 'que']"
tcn_p037r_preTEI,absinthe,"['Ayes', 'Ayes', 'de', 'l']","['en', 'pouldre', 'dissoubs', 'la', 'en', 'cirop', 'de', 'capilli', 'veneris', 'ou']"
tcn_p037r_preTEI,poyvre,"['vents', 'qui', 'en', 'proviennent', 'Tu', 'peulx', 'prendre', 'six', 'grains', 'de']","['&', 'rapper', 'leur', 'escorce', 'de', 'sorte', 'quilz', 'soient', 'unis', '&']"
tcn_p037v_preTEI,melons,"['Pour', 'bien', 'semer', 'les']","['il', 'fault', 'que', 'ce', 'soict', 'à', 'la', 'fin', 'de', 'la']"
tcn_p037v_preTEI,bled,"['pousse', 'd', 'havets', 'c', 'est', 'à', 'dire', 'balle', 'de', 'fl']","['affin', 'que', 'la', 'pluye', 'survenant', 'ne', 'batte', 'poinct', 'la', 'terre']"
tcn_p037v_preTEI,absinthe,"['obvier', 'à', 'cela', 'ilz', 'les', 'fault', 'mouiller', 'des', 'decoction', 'd']",[]
tcn_p038r_preTEI,soucy,"['Il', 'se', 'contrefaict', '&', 's', 'augmente', 'avecq', 'des', 'foeilles', 'de']","['à', 'demy', 'seiches', '&', 'retorses', 'comme', 'un', 'fil', '&', 'mises']"
tcn_p038r_preTEI,soucy,"['seicher', 'au', 'plus', 'chault', 'soleil', '&', 'se', 'mesle', '&', 'ledict']","['donne', 'mesme', 'quelque', 'taincture']"
tcn_p038r_preTEI,saul,"['Ains', 'seulement', 'le', 'polissent', 'le', 'frottant', 'avecq', 'un', 'baston', 'de']","['ou', 'aultre', 'bois', 'dous', 'saul', 'cé', 'dans', 'de', 'l', 'eau']"
tcn_p038r_preTEI,sapin,"['en', 'la', 'superficie', 'Et', 's', 'il', 'est', 'frotté', 'contre', 'du']","['&', 'boix', 'douls', 'plustost', 'qu', 'estre', 'refroidi', 'il', 'se', 'taille']"
tcn_p038v_preTEI,vinete,"['Pile', 'de', 'ceste', 'espece', 'de']","['ou', 'lapathum', 'acutum', 'qui', 'est', 'vené', 'de', 'rouge', 'qu', 'on']"
tcn_p038v_preTEI,pastel,"['ceulx', 'qui', 'vendent', 'en', 'gros', '&', 'ceulx', 'qui', 'trafiquent', 'de']","['ont', 'double', 'livre']"
tcn_p038v_preTEI,pastel,"['de', 'quinze', 'frans', 'l', 'aulne', '&', 'la', 'face', 'taindre', 'avecq']","['pur', 'd', 'escarlatte', '&', 'un', 'peu', 'de', 'cochenille', 'Le', 'drap']"
tcn_p039r_preTEI,bled,"['fertil', 'que', 'si', 'tous', 'les', 'ans', 'on', 'y', 'cultivoit', 'le']","['il', 'se', 'coucheroict', 'pour', 'estre', 'trop', 'gaillard', 'C', 'est', 'pourquoy']"
tcn_p039r_preTEI,pastel,"['trop', 'gaillard', 'C', 'est', 'pourquoy', 'alternativement', 'on', 'y', 'faict', 'du']","['puys', 'du', 'bled', 'Pour', 'la', 'culture', 'du', 'pastel', 'on', 'laboure']"
tcn_p039r_preTEI,bled,"['est', 'pourquoy', 'alternativement', 'on', 'y', 'faict', 'du', 'pastel', 'puys', 'du']","['Pour', 'la', 'culture', 'du', 'pastel', 'on', 'laboure', 'la', 'terre', 'avecq']"
tcn_p039r_preTEI,pastel,"['faict', 'du', 'pastel', 'puys', 'du', 'bled', 'Pour', 'la', 'culture', 'du']","['on', 'laboure', 'la', 'terre', 'avecq', 'des', 'palles', 'de', 'fer', 'comme']"
tcn_p039r_preTEI,herbes potaigeres,"['l', 'esmotte', '&', 'on', 'la', 'subtilie', 'comme', 'pour', 'semer', 'quelques']","['On', 'le', 'seme', 'communement', 'à', 'la', 'Saint', 'Anthoine', 'de', 'janvier']"
tcn_p039r_preTEI,pastel,"['en', 'faict', 'huict', 'racoltes', 'Les', 'premieres', 'sont', 'meilleures', 'Le', 'meilleur']","['de', 'Lauragués', 'est', 'celuy', 'de', 'Carmail', '&', 'celuy', 'de', 'Auraigne']"
tcn_p039r_preTEI,pastel,"['de', 'Carmail', '&', 'celuy', 'de', 'Auraigne', 'Et', 'quelques', 'foys', 'le']","['est', 'bon', 'en', 'un', 'champ', '&', 'en', 'celuy', 'qui', 'est']"
tcn_p039r_preTEI,pastel,"['qui', 'est', 'proche', 'il', 'ne', 'vauldra', 'gueres', 'La', 'bonté', 'du']","['se', 'cognoist', 'quand', 'estant', 'mis', 'en', 'la', 'bouche', 'il', 'rend']"
tcn_p039v_preTEI,ail,"['tu', 'veulx', 'trasser', 'sur', 'le', 'verre', 'quelque', 'histoire', 'de', 't']","['le', 'doulce', 'tu', 'le', 'peulx', 'faire', 'en', 'plusieurs', 'sortes', 'Pose']"
tcn_p039v_preTEI,figuier,"['avecq', 'eau', 'gommée', 'ou', 'suc', 'd', 'ail', 'ou', 'laict', 'de']","['toute', 'ta', 'planche', 'de', 'verre', 'Puys', 'humecte', 'entre', 'deulx', 'linges']"
tcn_p039v_preTEI,linges,"['figuier', 'toute', 'ta', 'planche', 'de', 'verre', 'Puys', 'humecte', 'entre', 'deulx']","['mouillés', 'ton', 'histoire', 'imprimée', 'et', 'l', 'estends', 'sur', 'le', 'verre']"
tcn_p040r_preTEI,rheubarbe des ,"['prenent', 'la', 'racine', 'de', 'lapathium', 'acutum', 'majus', 'qui', 'semble', 'la']","['moynes', 'ou', 'vinette', '&', 'de', 'la', 'racine', 'qui', 'est', 'jaune']"
tcn_p040r_preTEI,vinette,"['lapathium', 'acutum', 'majus', 'qui', 'semble', 'la', 'rheubarbe', 'des', 'moynes', 'ou']","['&', 'de', 'la', 'racine', 'qui', 'est', 'jaune', 'l', 'esté', 'ilz']"
tcn_p041r_preTEI,mil,"['dans', 'l', 'eau', 'On', 'les', 'nourrist', 'avecq', 'du', 'grain', 'de']","['bouilly', 'leur', 'esmiant', 'parmy', 'du', 'pain', 'et', 'y', 'espandant', 'des']"
tcn_p041r_preTEI,laictues,"['bouilly', 'leur', 'esmiant', 'parmy', 'du', 'pain', 'et', 'y', 'espandant', 'des']","['fort', 'hachées']"
tcn_p041v_preTEI,safran,"['y', 'veulx', 'faire', 'couleur', 'd', 'or', 'sans', 'or', 'mesle', 'du']","['sec', 'destrempé', 'avecq', 'un', 'peu', 'de', 'massicot']"
tcn_p042v_preTEI,figuier,"['de', 'la', 'glaire', 'battue', 'avecq', 'du', 'laict', 'ou', 'escorce', 'de']","['ce', 'qui', 'la', 'fera', 'incontinent', 'esclarcir', 'comme', 'eau', '&', 'sans']"
tcn_p042v_preTEI,olif,"['les', 'traicts', 'avecq', 'de', 'la', 'laque', 'broyée', 'avecq', 'huile', 'd']","['qui', 'ne', 'sechera', 'poinct']"
tcn_p042v_preTEI,aspic,"['pour', 'paindre', 'Aprés', 'vernis', 'de', 'vernis', 'de', 'sandarache', 'huile', 'd']","['et', 'un', 'peu', 'de', 'mastic', 'Et', 'le', 'mectre', 'au', 'soir']"
