folio,text in tag,before,after
tcn_p033v_preTEI,pouse,"['le', 'front', 'retiens', 'la', 'dans', 'la', 'main', '&', 'mouille', 'ton']","['de', 'ta', 'salive', 'puys', 'le', 'presse', 'bien', 'fort', 'sur', 'le']"
tcn_p033v_preTEI,salive,"['la', 'dans', 'la', 'main', '&', 'mouille', 'ton', 'pouse', 'de', 'ta']","['puys', 'le', 'presse', 'bien', 'fort', 'sur', 'le', 'front', 'Et', 'pensant']"
tcn_p033v_preTEI,front,"['de', 'ta', 'salive', 'puys', 'le', 'presse', 'bien', 'fort', 'sur', 'le']","['Et', 'pensant', 'avoyr', 'la', 'piece', 'au', 'front', 'à', 'cause', 'de']"
tcn_p033v_preTEI,front,"['fort', 'sur', 'le', 'front', 'Et', 'pensant', 'avoyr', 'la', 'piece', 'au']","['à', 'cause', 'de', 'la', 'froideur', 'de', 'la', 'salive', 'il', 'secouera']"
tcn_p033v_preTEI,salive,"['piece', 'au', 'front', 'à', 'cause', 'de', 'la', 'froideur', 'de', 'la']","['il', 'secouera', 'les', 'oreilles', '&', 'n', 'advancera', 'rien']"
tcn_p033v_preTEI,oreilles,"['cause', 'de', 'la', 'froideur', 'de', 'la', 'salive', 'il', 'secouera', 'les']","['&', 'n', 'advancera', 'rien']"
tcn_p033v_preTEI,petit doigt,"['ou', 'du', 'just', 'de', 'cerises', 'noires', 'et', 'tenant', 'le', 'du']","['le', 'pertuis', 'de', 'la', 'queue', 'bouché', 'fais', 'que', 'l', 'ambu']"
tcn_p033v_preTEI,poulce,"['le', 'bout', 'mays', 'plustost', 'il', 'te', 'fault', 'avoyr', 'mis', 'le']","['bien', 'pressé', 'sur', 'le', 'pertuis', 'du', 'bord', 'd', 'en', 'hault']"
tcn_p033v_preTEI,front,"['entre', 'dans', 'son', 'manche', 'tu', 'fais', 'semblant', 'de', 'percer', 'le']","['à', 'un', 'qui', 'tient', 'un', 'verre', 'en', 'la', 'main', 'et']"
tcn_p033v_preTEI,main,"['le', 'front', 'à', 'un', 'qui', 'tient', 'un', 'verre', 'en', 'la']","['et', 'pendant', 'que', 'tu', 'perces', 'tu', 'couvres', 'ton', 'faict', 'avecq']"
tcn_p033v_preTEI,front,['#'],"['Puys', 'ostant', 'le', 'poulce', 'de', 'dessus', 'le', 'pertuis', 'du', 'bord']"
tcn_p033v_preTEI,poulce,"['#', 'front', 'Puys', 'ostant', 'le']","['de', 'dessus', 'le', 'pertuis', 'du', 'bord', 'd', 'en', 'hault', 'l']"
tcn_p033v_preTEI,teste,"['dans', 'le', 'verre', 'Mays', 'il', 'fault', 'bien', 'faire', 'baisser', 'la']","['au', 'pelerin', 'pour', 'bien', 'faire']"
tcn_p034r_preTEI,embrasser,"['X', 'Fais', 'luy']","['la', 'quenoille', 'du', 'lict', 'ou', 'chose', 'semblable', '&', 'que', 'du']"
tcn_p034r_preTEI,bras,"['X', 'Fais', 'luy', 'em']","['ser', 'la', 'quenoille', 'du', 'lict', 'ou', 'chose', 'semblable', '&', 'que']"
tcn_p034r_preTEI,doigt,"['chose', 'semblable', '&', 'que', 'du', 'mesme', 'bras', 'il', 'tienne', 'le']","['au', 'front']"
tcn_p034r_preTEI,front,"['&', 'que', 'du', 'mesme', 'bras', 'il', 'tienne', 'le', 'doigt', 'au']",[]
tcn_p034v_preTEI,doigt indice,"['boicte', 'marquée', 'B', 'dessus', 'Aprés', 'tenant', 'la', 'boicte', 'avecq', 'le']","['dessus', 'tu', 'la', 'presente', 'et', 'ne', 'voyant', 'que', 'le', 'fonds']"
tcn_p034v_preTEI,doigts,"['&', 'aprés', 'avoyr', 'dict', 'inhonorificabilitidinitadtudinibus', 'tu', 'prendras', 'avecq', 'les', 'deulx']","['l', 'extremité', 'de', 'la', 'boicte', 'de', 'cuir', 'avecq', 'la', 'et']"
tcn_p034v_preTEI,doigt indice,"['est', 'au', 'fonds', 'revenue', 'en', 'son', 'premier', 'estat', 'tenant', 'le']","['sur', 'le', 'bord', 'de', 'la', 'boicte', 'affin', 'qu', 'elle', 'ne']"
tcn_p035r_preTEI,oreille,"['baston', 'et', 'prens', 'la', 'mesure', 'despuys', 'le', 'bout', 'de', 'l']","['jusques', 'au', 'bout', 'de', 'son', 'nes', 'puys', 'luy', 'fais', 'voir']"
tcn_p035r_preTEI,nes,"['le', 'bout', 'de', 'l', 'oreille', 'jusques', 'au', 'bout', 'de', 'son']","['puys', 'luy', 'fais', 'voir', 'Ainsy', 'tu', 'luy', 'enseigneras', 'ce', 'que']"
tcn_p035r_preTEI,doigts,"['en', 'eau', 'de', 'sorte', 'qu', 'il', 'nage', 'deulx', 'ou', 'trois']",[]
tcn_p036r_preTEI,doits,"['comme', 'de', 'vache', 'ou', 'marroquin', 'assés', 'espois', 'hault', 'de', 'trois']","['cousu', 'comme', 'le', 'doigt', 'd', 'un', 'gand', '&', 'de', 'telle']"
tcn_p036r_preTEI,doigt,"['marroquin', 'assés', 'espois', 'hault', 'de', 'trois', 'doits', 'cousu', 'comme', 'le']","['d', 'un', 'gand', '&', 'de', 'telle', 'largeur', 'que', 'deulx', 'pointes']"
tcn_p036r_preTEI,petit doit,"['qui', 'ha', 'dedans', 'soy', 'le', 'dé', 'à', 'couldre', 'entre', 'le']","['&', 'l', 'annulaire', 'et', 'ce', 'de', 'la', 'main', 'droite', 'de']"
tcn_p036r_preTEI,annulaire,"['le', 'dé', 'à', 'couldre', 'entre', 'le', 'petit', 'doit', '&', 'l']","['et', 'ce', 'de', 'la', 'main', 'droite', 'de', 'laquelle', 'tu', 'tiens']"
tcn_p036r_preTEI,maindroite,"['le', 'petit', 'doit', '&', 'l', 'annulaire', 'et', 'ce', 'de', 'la']","['de', 'laquelle', 'tu', 'tiens', 'le', 'baston', 'Aprés', 'tu', 'prens', 'ton']"
tcn_p036r_preTEI,doits,"['le', 'pose', 'sur', 'la', 'pelotte', 'creuse', 'qui', 'est', 'entre', 'les']","['&', 'faisant', 'semblant', 'd', 'y', 'mettre', 'de', 'la', 'pouldre', 'd']"
tcn_p037r_preTEI,doigt,"['une', 'ostie', 'trempée', 'de', 'vin', 'Puys', 'tu', 'pourras', 'boire', 'un']","['de', 'vin', 'trempé', 'suffisamment', 'Cela', 'dissipe', 'la', 'pituite', '&', 'les']"
tcn_p037r_preTEI,estomac,"['unis', '&', 'les', 'avaller', 'sans', 'mascher', 'Cela', 'profficte', 'à', 'l']","['sans', 'eschaufer', 'le', 'foye']"
tcn_p037r_preTEI,foye,"['sans', 'mascher', 'Cela', 'profficte', 'à', 'l', 'estomac', 'sans', 'eschaufer', 'le']",[]
tcn_p037v_preTEI,doits,"['&', 'ne', 'raporteroient', 'pas', 'tant', 'de', 'fruict', 'Fays', 'de', 'deux']","['en', 'deulx', 'doigts', 'de', 'petites', 'trous', 'avecq', 'un', 'piquet', '&']"
tcn_p037v_preTEI,doigts,"['pas', 'tant', 'de', 'fruict', 'Fays', 'de', 'deux', 'doits', 'en', 'deulx']","['de', 'petites', 'trous', 'avecq', 'un', 'piquet', '&', 'mects', 'en', 'chascun']"
tcn_p037v_preTEI,pousse,"['les', 'fossettes', 'Aprés', 'espands', 'sur', 'tout', 'l', 'espesseur', 'd', 'un']","['d', 'havets', 'c', 'est', 'à', 'dire', 'balle', 'de', 'fl', 'bled']"
tcn_p037v_preTEI,nés,"['Et', 'mesme', 'si', 'le', 'vitrier', 'qui', 'travaille', 'a', 'puanteur', 'de']","['ou', 'de', 'bouche', 'la', '&', 'qu', 'il', 'alene', 'sur', 'le']"
tcn_p037v_preTEI,bouche,"['le', 'vitrier', 'qui', 'travaille', 'a', 'puanteur', 'de', 'nés', 'ou', 'de']","['la', '&', 'qu', 'il', 'alene', 'sur', 'le', 'verre', 'la', 'couleur']"
tcn_p037v_preTEI,alene,"['puanteur', 'de', 'nés', 'ou', 'de', 'bouche', 'la', '&', 'qu', 'il']","['sur', 'le', 'verre', 'la', 'couleur', 'n', 'y', 'prandra', 'point', 'Ceulx']"
tcn_p037v_preTEI,doigt,"['ambre', 'puys', 'y', 'passoit', 'du', 'tripoli', 'de', 'Bretaigne', 'avecq', 'le']","['d', 'aultres', 'avecq', 'un', 'cuir', 'ou', 'une', 'cane', 'L', 'ambre']"
tcn_p037v_preTEI,urine,"['il', 'le', 'fault', 'faire', 'tremper', 'une', 'nuict', 'dans', 'de', 'l']","['puys', 'le', 'faire', 'bouillir', 'un', 'peu', 'dedans']"
tcn_p038r_preTEI,urine,"['du', 'manganese', '&', 'aultres', 'drogues', 'que', 'tu', 'sçais', 'Ou', 'dans']","['&', 'vinaigre', 'distillé', 'meslé', 'de', 'couleurs', 'ou', 'à', 'la', 'vapeur']"
tcn_p038v_preTEI,front,"['appelle', 'sang', 'de', 'dragon', 'et', 'l', 'aplique', 'de', 'sur', 'le']","['de', 'celuy', 'qui', 'seigne', 'Ceste', 'herbe', 'a', 'force', 'taincture', '&']"
tcn_p039r_preTEI,bouche,"['bonté', 'du', 'pastel', 'se', 'cognoist', 'quand', 'estant', 'mis', 'en', 'la']","['il', 'rend', 'goust', 'comme', 'de', 'vinaigre', 'ou', 'quand', 'en', 'l']"
tcn_p040v_preTEI,pied,"['ta', 'cornue', 'est', 'assés', 'distante', 'd', 'un', 'dour', 'ou', 'demy']","['de', 'la', 'grille', 'basse', 'où', 'se', 'mect', 'le', 'charbon', 'car']"
tcn_p041v_preTEI,halene,"['nettement', 'Quand', 'tu', 'travailles', 'l', 'humid', 'l', 'exalation', 'de', 'ton']","['humecte', 'la', 'foeille', 'couchée', 'sur', 'le', 'verre', '&', 'par', 'ainsy']"
tcn_p042r_preTEI,mains,"['Mays', 'plustot', 'il', 'la', 'fault', 'bien', 'avoyr', 'pestrie', 'entre', 'les']","['pour', 'la', 'rendre', 'bien', 'unie', 'car', 'aultrement', 'l', 'eau', 'qui']"
tcn_p043r_preTEI,ditto,"['un', 'poco', 'di', 'vernice', 'Essendo', 'secco', 'datte', 'a', 'secco', 'con']","['la', 'purpurina', 'dove', 'vorrette', 'Tanto', 'più', 'ne', 'darette', 'sarà', 'piu']"
tcn_p043r_preTEI,doigt,"['mine', 'd', 'Angleterre', 'dessus', 'avecq', 'un', 'pinceau', 'ou', 'avecq', 'le']","['Ladicte', 'mine', 'raclée', 'embellit', 'les', 'medailles', 'de', 'plomb']"
