folio,text in tag,before,after
tcn_p017v_preTEI,espesseur d’une balle & de ,"['une', 'balle', 'l', 'une', 'Au', 'devant', 'il', 'porte', 'ba', 'l']","['deulx', 'trois', 'parties', 'les', 'deulx', 'Il', 'est', 'de', 'treze', 'ou']"
tcn_p017v_preTEI,pans,"['trois', 'parties', 'les', 'deulx', 'Il', 'est', 'de', 'treze', 'ou', 'quatorze']","['de', 'long', 'Mays', 'ilz', 'sont', 'fort', 'fascheux', 'à', 'conduire', 'La']"
tcn_p017v_preTEI,pas,"['&', 'battre', 'de', 'grande', 'force', 'est', 'de', 'd', 'cent', 'cinquante']","['&', 'de', 'deulx', 'cens', 'Et', 'Il', 'est', 'vray', 'qu', 'on']"
tcn_p017v_preTEI,pas,"['vray', 'qu', 'on', 'bat', 'bien', 'de', 'trois', 'ou', '4', 'cens']","['mays', 'il', 'est', 'besoing', 'de', 'luy', 'donner', 'plus', 'de', 'pouldre']"
tcn_p017v_preTEI,lb,"['plus', 'de', 'pouldre', 'Sa', 'charge', 'ordinayre', 'est', 'p', 'de', 'xx']","['de', 'pouldre', 'sa', 'balle', 'de', '40', 'lb', 'Il', 'fault', 'xxv']"
tcn_p017v_preTEI,lb,"['p', 'de', 'xx', 'lb', 'de', 'pouldre', 'sa', 'balle', 'de', '40']","['Il', 'fault', 'xxv', 'chevaulx', 'pour', 'le', 'tirer', 'Quand', 'on', 'tire']"
tcn_p017v_preTEI,demy ,"['on', 'tire', 'plus', 'que', 'la', 'portée', 'ordinayre', 'on', 'y', 'mect']","['lanterne', 'de', 'pouldre', 'de', 'canon', 'dadvantaige', 'Un', 'canon', 'peult', 'tirer']"
tcn_p017v_preTEI,par    ,"['porte', 'l', 'espesseur', 'de', 'b', 'deulx', 'balles', '&', 'ldes', 'trois']","['ties', 'd', 'une', 'balle', 'l', 'une', 'Au', 'devant', 'il', 'porte']"
tcn_p017v_preTEI,quintals,"['il', 'ne', 'fault', 'pas', 'le', 'refraischir', 'si', 'souvent', 'Sur', 'deulx']","['de', 'cuivre', 'ou', 'deulx', 'quintals', '&', 'demy', 'si', 'c', 'est']"
tcn_p017v_preTEI,quintals & demy,"['refraischir', 'si', 'souvent', 'Sur', 'deulx', 'quintals', 'de', 'cuivre', 'ou', 'deulx']","['si', 'c', 'est', 'pour', 'grands', 'canons', 'on', 'mect', 'un', 'quintal']"
tcn_p017v_preTEI,quintal,"['est', 'pour', 'grandes', 'batteries', 'poise', 'communement', 'cinquante', 'cinq', 'ou', 'lx']","['s', 'Sur', 'la', 'culasse', 'il', 'porte', 'l', 'espesseur', 'de', 'b']"
tcn_p017v_preTEI,lb,"['metal', '#', 'Le', 'metal', 'se', 'compose', 'au', 'commancement', 'de', 'huict']","['d', 'estain', 'sur', 'un', 'quintal', 'de', 'rosette', 'et', 'encores', 'aulx']"
tcn_p017v_preTEI,quintal,"['il', 'ne', 'fault', 'pas', 'le', 'refraischir', 'si', 'souvent', 'Sur', 'deulx']","['s', 'de', 'cuivre', 'ou', 'deulx', 'quintal', 's', '&', 'demy', 'si']"
tcn_p017v_preTEI,lb,"['et', 'encores', 'aulx', 'grosses', 'cloches', 'on', 'ne', 'mect', 'que', 'six']","['d', 'estain', 'fin', 'sur', 'un', 'quintal', 'de', 'rosette', 'pour', 'luy']"
tcn_p017v_preTEI,quintal,"['si', 'souvent', 'Sur', 'deulx', 'quintal', 's', 'de', 'cuivre', 'ou', 'deulx']","['s', '&', 'demy', 'si', 'c', 'est', 'pour', 'grands', 'canons', 'on']"
tcn_p017v_preTEI,quintals,"['refraischir', 'si', 'souvent', 'Sur', 'deulx', 'quintals', 'de', 'cuivre', 'ou', 'deulx']","['&', 'demy', 'si', 'c', 'est', 'pour', 'grands', 'canons', 'on', 'mect']"
tcn_p017v_preTEI,pans,"['plus', 'longs', 'que', 'les', 'aultres', 'et', 'sont', 'volontiers', 'de', 'huict']","['de', 'long', '&', 'sont', 'pour', 'battre', 'les', 'deffences', '&', 'cassemattes']"
tcn_p017v_preTEI,espesseur,"['de', 'chasque', 'costé', 'de', 'l', 'ouverture', 'de', 'la', 'culasse', 'l']","['d', 'une', 'demy', 'bale', 'Et', 'puys', 'ilz', 'adjoustent', 'aussy', 'de']"
tcn_p017v_preTEI,troisiesme,"['bale', 'Et', 'puys', 'ilz', 'adjoustent', 'aussy', 'de', 'chasque', 'costé', 'la']","['partye', 'd', 'une', 'balle']"
tcn_p017v_preTEI,lanternes,"['Ain', 'On', 'luy', 'donne', 'deulx']","['de', 'pouldre', 'à', 'canon', 'pour', 'sa', 'charge', '&', 'une', '&']"
tcn_p017v_preTEI,une &,"['deulx', 'lanternes', 'de', 'pouldre', 'à', 'canon', 'pour', 'sa', 'charge', '&']","['demye', 'de', 'pouldre', 'd', 'harquebus', '&', 'aulx', 'aultres', 'le', 'mesme']"
tcn_p017v_preTEI,un quintal de ,"['#', 'La', 'composition', 'des', 'canons', 'de', 'France', 'est', 'd']","['metal', 'sur', 'deulx', 'de', 'rosette', 'Mays', 'ceulx', 'de', 'Toulouse', '&']"
tcn_p017v_preTEI,aultant d’un,"['Les', 'pieces', 'ancienes', 'sont', 'composées', 'presque', 'de', 'dem', 'd']","['que', 'd', 'aultre', 'sçavoir', 'd', 'un', 'e', 'partye', 'de', 'rosette']"
tcn_p017v_preTEI,partye,"['d', 'aultant', 'd', 'un', 'que', 'd', 'aultre', 'sçavoir', 'd', 'une']","['de', 'rosette', '&', 'd', 'une', 'de', 'metal', 'On', 'cognoist', 'ceste']"
tcn_p018r_preTEI,quintals,"['colevrines', 'sont', 'grandes', 'de', 'batterie', '&', 'faussée', 'sont', 'de', 'quarante']","['&', 'de', 'dix', 'huict', 'pans', 'de', 'long', 'Leur', 'balle', 'de']"
tcn_p018r_preTEI,pans,"['&', 'faussée', 'sont', 'de', 'quarante', 'quintals', '&', 'de', 'dix', 'huict']","['de', 'long', 'Leur', 'balle', 'de', 'qualibre', 'de', 'roy', '&', 'de']"
tcn_p018r_preTEI,qualibre de,"['&', 'de', 'dix', 'huict', 'pans', 'de', 'long', 'Leur', 'balle', 'de']","['roy', '&', 'de', 'batterie', 'est', 'de', '30', 'lb', 'et', 'ainsy']"
tcn_p018r_preTEI,lb,"['de', 'qualibre', 'de', 'roy', '&', 'de', 'batterie', 'est', 'de', '30']","['et', 'ainsy', 'moindre', 'que', 'celle', 'du', 'canon', 'Et', 'par', 'ainsy']"
tcn_p018r_preTEI,lb,"['ne', 'porte', 'pas', 'tant', 'de', 'munition', 'car', 'il', 'suffist', 'quinze']","['pour', 'sa', 'charge', 'Le', 'canon', 'faict', 'plus', 'd', 'ouverture', 'à']"
