folio,text in tag,before,after
tl_p005r_preTEI,mold,"['is', 'rosette', '&', 'tin', 'because', 'it', 'is', 'cast', 'in', 'a']","['&', 'made', 'round', 'concave', 'convex', '&', 'however', 'one', 'likes', 'to']"
tl_p005r_preTEI,crucible,"['which', 'has', 'not', 'yet', 'been', 'used', 'Put', 'them', 'in', 'a']","['&', 'first', 'melt', 'the', 'copper', 'well', 'And', 'once', 'it', 'is']"
tl_p005r_preTEI,"mold, of ","['in', 'the', 'tin', 'and', 'mix', 'together', 'Then', 'cast', 'in', 'the']","['white', 'stone', 'with', 'no', 'eyelets', '&', 'anoint', 'the', 'mold', 'with']"
tl_p005r_preTEI,mold,"['in', 'the', 'tin', 'and', 'mix', 'together', 'Then', 'cast', 'in', 'the']","['of', 'white', 'stone', 'with', 'no', 'eyelets', '&', 'anoint', 'the', 'mold']"
tl_p005r_preTEI,molded,"['with', 'oil', '&', 'let', 'it', 'be', 'moderately', 'warm', 'Then', 'having']","['your', 'mirror', 'you', 'can', 'polish', 'it', 'in', 'this', 'way']"
tl_p005r_preTEI,concavemirror,['The'],"['composed', 'in', 'the', 'aforesaid', 'form', 'produces', 'an', 'endless', 'number', 'of']"
tl_p005v_preTEI,concave mirror,"['night', 'for', 'someone', 'quite', 'far', 'away', 'if', 'you', 'place', 'the']","['behind', 'a', 'candle', 'placed', 'on', 'the', 'window', 'You', 'will', 'be']"
tl_p005v_preTEI,candle,"['far', 'away', 'if', 'you', 'place', 'the', 'concave', 'mirror', 'behind', 'a']","['placed', 'on', 'the', 'window', 'You', 'will', 'be', 'able', 'to', 'read']"
tl_p005v_preTEI,candle,"['be', 'able', 'to', 'read', 'and', 'write', 'quite', 'far', 'from', 'the']","['if', 'you', 'place', 'it', 'behind', 'the', 'candle', '&', 'place', '&']"
tl_p005v_preTEI,candle,"['far', 'from', 'the', 'candle', 'if', 'you', 'place', 'it', 'behind', 'the']","['&', 'place', '&', 'turn', 'the', 'concavity', 'toward', 'you', 'If', 'you']"
tl_p005v_preTEI,mirror,"['for', 'someone', 'quite', 'far', 'away', 'if', 'you', 'place', 'the', 'concave']","['behind', 'a', 'candle', 'placed', 'on', 'the', 'window', 'You', 'will', 'be']"
tl_p005v_preTEI,table,"['If', 'you', 'put', 'the', 'mirror', 'at', 'the', 'end', 'of', 'a']","['&', 'a', 'candle', 'on', 'it', 'it', 'will', 'represent', 'two', 'lights']"
tl_p005v_preTEI,candle,"['the', 'mirror', 'at', 'the', 'end', 'of', 'a', 'table', '&', 'a']","['on', 'it', 'it', 'will', 'represent', 'two', 'lights', 'on', 'the', 'table']"
tl_p005v_preTEI,table,"['candle', 'on', 'it', 'it', 'will', 'represent', 'two', 'lights', 'on', 'the']","['for', 'you', 'To', 'see', 'what', 'is', 'happening', 'on', 'a', 'street']"
tl_p005v_preTEI,sheet of ,"['round', 'from', 'one', 'side', 'to', 'the', 'other', 'Then', 'place', 'a']","['paper', 'on', 'the', 'window', '&', 'let', 'the', 'middle', 'of', 'the']"
tl_p005v_preTEI,sheet,"['round', 'from', 'one', 'side', 'to', 'the', 'other', 'Then', 'place', 'a']","['of', 'paper', 'on', 'the', 'window', '&', 'let', 'the', 'middle', 'of']"
tl_p005v_preTEI,sheet,"['paper', 'on', 'the', 'window', '&', 'let', 'the', 'middle', 'of', 'the']","['be', 'over', 'the', 'hole', 'Pierce', 'the', 'sheet', 'in', 'the', 'same']"
tl_p005v_preTEI,mirror,"['&', 'turn', 'the', 'concavity', 'toward', 'you', 'If', 'you', 'put', 'the']","['at', 'the', 'end', 'of', 'a', 'table', '&', 'a', 'candle', 'on']"
tl_p005v_preTEI,sheet of ,"['all', 'those', 'who', 'pass', 'by', 'in', 'the', 'street', 'on', 'the']","['paper', 'Similarly', 'with', 'the', 'pierced', 'door', 'of', 'a', 'closed', 'room']"
tl_p005v_preTEI,tooth,"['&', 'any', 'other', 'work', 'you', 'like', '&', 'burnish', 'with', 'the']","['You', 'can', 'grind', 'pin', 'filings', '&', 'apply', 'them', 'with', 'the']"
tl_p006r_preTEI,cloth,"['that', 'you', 'want', 'to', 'gild', 'with', 'a', 'piece', 'of', 'white']","['to', 'better', 'smooth', 'it', '&', 'when', 'the', 'rubbed', 'place', 'is']"
tl_p006r_preTEI,paintbrush,"['will', 'be', 'carried', 'well', 'Having', 'rubbed', 'wash', 'with', 'a', 'clean']","['soaked', 'in', 'clear', 'water', 'the', 'place', 'that', 'you', 'want', 'to']"
tl_p006r_preTEI,paintbrush,"['spike', 'lavender', 'varnish', '&', 'apply', 'on', 'the', 'gold', 'with', 'the']","['Brazilwood', '&', 'laque', 'ronde', 'die', 'For', 'green', 'temper', 'verdigris', 'with']"
tl_p006v_preTEI,cannules,"['You', 'can', 'embellish', 'them', 'with', 'enamel']","['of', 'various', 'colors', 'by', 'covering', 'the', 'latten', 'or', 'iron', 'wire']"
tl_p006v_preTEI,cutting file,"['length', 'that', 'you', 'want', 'if', 'you', 'slightly', 'notch', 'with', 'a']","['the', 'place', 'to', 'be', 'broken', 'and', 'they', 'will', 'not', 'break']"
tl_p006v_preTEI,chafing-dish,"['You', 'can', 'bend', 'them', 'with', 'a', 'wood', 'model', 'over', 'a']","['or', 'else', 'by', 'the', 'heat', 'of', 'the', 'lamp', 'It', 'can']"
tl_p006v_preTEI,lamp,"['over', 'a', 'chafing-dish', 'or', 'else', 'by', 'the', 'heat', 'of', 'the']","['It', 'can', 'also', 'be', 'drawn', 'as', 'long', 'as', 'you', 'want']"
tl_p006v_preTEI,small furnace,"['also', 'be', 'drawn', 'as', 'long', 'as', 'you', 'want', 'in', 'a']","['made', 'like', 'a', 'reverberatory', 'furnace', 'but', 'which', 'is', 'pierced', 'on']"
tl_p006v_preTEI,reverberatory furnace,"['as', 'you', 'want', 'in', 'a', 'small', 'furnace', 'made', 'like', 'a']","['but', 'which', 'is', 'pierced', 'on', 'both', 'sides', 'And', 'when', 'the']"
tl_p006v_preTEI,cannule,"['You', 'can', 'embellish', 'them', 'with', 'enamel']","['s', 'of', 'various', 'colors', 'by', 'covering', 'the', 'latten', 'or', 'iron']"
tl_p006v_preTEI,small pincers with a long beak,"['large', 'cannule', 'is', 'red', 'they', 'seize', 'the', 'hot', 'end', 'using']","['such', 'that', 'one', 'prong', 'of', 'the', 'beak', 'of', 'the', 'small']"
tl_p006v_preTEI,small pincers,"['large', 'cannule', 'is', 'red', 'they', 'seize', 'the', 'hot', 'end', 'using']","['with', 'a', 'long', 'beak', 'such', 'that', 'one', 'prong', 'of', 'the']"
tl_p006v_preTEI,cannule,"['by', 'covering', 'the', 'latten', 'or', 'iron', 'wire', 'with', 'the', 'said']","['s', 'These', 'you', 'will', 'break', 'neatly', 'to', 'the', 'length', 'that']"
tl_p006v_preTEI,cannule,"['which', 'is', 'pierced', 'on', 'both', 'sides', 'And', 'when', 'the', 'large']","['is', 'red', 'they', 'seize', 'the', 'hot', 'end', 'using', 'small', 'pincers']"
tl_p006v_preTEI,cannule,"['of', 'the', 'small', 'pincers', 'enters', 'inside', 'the', 'end', 'of', 'the']","['&', 'thus', 'it', 'is', 'lengthened', 'without', 'becoming', 'stopped', '&', 'the']"
tl_p006v_preTEI,furnace,"['be', 'drawn', 'as', 'long', 'as', 'you', 'want', 'in', 'a', 'small']","['made', 'like', 'a', 'reverberatory', 'furnace', 'but', 'which', 'is', 'pierced', 'on']"
tl_p006v_preTEI,cannules,"['by', 'covering', 'the', 'latten', 'or', 'iron', 'wire', 'with', 'the', 'said']","['These', 'you', 'will', 'break', 'neatly', 'to', 'the', 'length', 'that', 'you']"
tl_p006v_preTEI,file,"['that', 'you', 'want', 'if', 'you', 'slightly', 'notch', 'with', 'a', 'cutting']","['the', 'place', 'to', 'be', 'broken', 'and', 'they', 'will', 'not', 'break']"
tl_p006v_preTEI,furnace,"['you', 'want', 'in', 'a', 'small', 'furnace', 'made', 'like', 'a', 'reverberatory']","['but', 'which', 'is', 'pierced', 'on', 'both', 'sides', 'And', 'when', 'the']"
tl_p006v_preTEI,grate,"['Under', 'the', 'door', 'is', 'a']","['that', 'supports', 'the', 'lit', 'charcoal', '&', 'the', 'ash', 'is', 'emptied']"
tl_p006v_preTEI,furnace,"['lit', 'charcoal', '&', 'the', 'ash', 'is', 'emptied', 'by', 'turning', 'the']","['upside', 'down']"
tl_p006v_preTEI,burin,"['pounced', 'and', 'drawn', 'there', 'next', 'clean', 'it', 'up', 'with', 'a']","['or', 'chisel', 'Then', 'pour', 'soft', 'tin', 'which', 'has', 'not', 'been']"
tl_p006v_preTEI,chisel,"['drawn', 'there', 'next', 'clean', 'it', 'up', 'with', 'a', 'burin', 'or']","['Then', 'pour', 'soft', 'tin', 'which', 'has', 'not', 'been', 'used', 'onto']"
tl_p006v_preTEI,roller press,"['in', 'tablet', 'form', 'like', 'lead', 'or', 'put', 'it', 'through', 'a']","['Next', 'lay', 'your', 'tin', 'plate', 'over', 'the', 'etched', 'thing', '&']"
tl_p006v_preTEI,piece of ,"['the', 'etched', 'thing', '&', 'over', 'the', 'tin', 'plate', 'put', 'a']","['felt', 'and', 'strike', 'on', 'top', 'with', 'a', 'hammer', 'Then', 'gild']"
tl_p006v_preTEI,hammer,"['a', 'piece', 'of', 'felt', 'and', 'strike', 'on', 'top', 'with', 'a']","['Then', 'gild', 'it', 'in', 'this', 'way']"
tl_p007v_preTEI,brazier,"['walnuts', '&', 'throw', 'them', 'one', 'after', 'another', 'into', 'a', 'good']","['where', 'they', 'may', 'catch', 'fire', '&', 'take', 'them', 'out', 'with']"
tl_p007v_preTEI,small pincers,"['where', 'they', 'may', 'catch', 'fire', '&', 'take', 'them', 'out', 'with']","['and', 'let', 'them', 'burn', '&', 'flame', 'well', 'in', 'the', 'air']"
tl_p007v_preTEI,mortar,"['urine', 'incorporate', 'everything', 'well', 'together', 'little', 'by', 'little', 'in', 'a']","['then', 'boil', 'all', 'together', 'quite', 'thoroughly', 'But', 'the', 'pot', 'needs']"
tl_p007v_preTEI,pot,"['a', 'mortar', 'then', 'boil', 'all', 'together', 'quite', 'thoroughly', 'But', 'the']","['needs', 'to', 'be', 'well', 'covered', 'in', 'order', 'that', 'the', 'fumes']"
tl_p007v_preTEI,"alembic, well-","['it', 'is', 'urine', 'imbibed', '&', 'separated', 'by', 'inclination', 'in', 'an']","['luted', '&', 'covered', 'with', 'a', 'copper', 'helmet', '&', 'soak', 'a']"
tl_p008v_preTEI,"wheels for doing this, one of ","['There', 'are', 'three']","['tin', 'one', 'of', 'lead', '&', 'one', 'of', 'fine', 'copper', 'On']"
tl_p009r_preTEI,feather,"['down', 'their', 'color', 'soften', 'it', 'with', 'the', 'flat', 'of', 'a']","['But', 'the', 'large', 'paintbrush', 'is', 'best']"
tl_p009r_preTEI,paintbrush,"['it', 'with', 'the', 'flat', 'of', 'a', 'feather', 'But', 'the', 'large']","['is', 'best']"
tl_p009v_preTEI,matrass,"['would', 'be', 'more', 'appropriate', 'to', 'sublimate', 'orpiment', 'in', 'a', 'long-necked']","['as', 'for', 'making', 'garnets', 'The', 'orpiment', 'thus', 'turns', 'red', 'like']"
tl_p010r_preTEI,file,"['base', 'of', 'silver', 'or', 'of', 'tin', 'leaf', 'You', 'can', 'also']","['horn', '&', 'mix', 'it', 'with', 'strong', 'glue', '&', 'layer', 'it']"
tl_p010r_preTEI,joiner's plane,"['of', 'the', 'piece', 'of', 'horn', 'then', 'even', 'it', 'with', 'a']",[]
tl_p010r_preTEI,fine sieve,"['coarse', 'grind', 'it', 'on', 'marble', 'and', 'pass', 'it', 'through', 'a']","['Then', 'wash', 'it', 'so', 'many', 'times', 'that', 'the', 'water', 'sembl']"
tl_p010v_preTEI,thread,"['put', 'a', 'piece', 'of', 'ceruse', '&', 'tie', 'them', 'together', 'with']","['Then', 'boil', 'in', 'clear', 'water', '&', 'it', 'will', 'become', 'entirely']"
tl_p011r_preTEI,awl,"['with', 'ceruse', 'which', 'binds', 'it', 'and', 'next', 'prick', 'with', 'an']","['in', 'several', 'places', 'the', 'area', 'they', 'want', 'to', 'paint', 'with']"
tl_p011r_preTEI,paintbrush,"['or', 'six', 'waters', 'and', 'lay', 'it', 'on', 'not', 'with', 'a']","['which', 'would', 'be', 'too', 'soft', 'but', 'with', 'a', 'brush', 'thoroughly']"
tl_p011r_preTEI,brush,"['six', 'waters', 'and', 'lay', 'it', 'on', 'not', 'with', 'a', 'paint']","['which', 'would', 'be', 'too', 'soft', 'but', 'with', 'a', 'brush', 'thoroughly']"
tl_p011r_preTEI,trowel,"['thickly', 'as', 'if', 'one', 'were', 'putting', 'it', 'down', 'with', 'a']","[';', 'settling', 'down', 'it', 'evens', 'out', 'and', 'flattens', 'I', 'have']"
tl_p011r_preTEI,sponge,"['little', 'I', 'removed', 'the', 'water', 'still', 'q', 'blue', 'with', 'a']","['and', 'squeezed', 'it', 'into', 'another', 'vessel', 'thus', 'where', 'it', 'settled']"
tl_p011r_preTEI,vessel,"['q', 'blue', 'with', 'a', 'sponge', 'and', 'squeezed', 'it', 'into', 'another']","['thus', 'where', 'it', 'settled', '&', 'from', 'the', 'residue', 'I', 'had']"
tl_p011r_preTEI,sieves,"['in', 'large', 'pieces', 'which', 'they', 'pestle', '&', 'pass', 'through', 'several']","['&', 'wash']"
tl_p011r_preTEI,alembic,"['the', 'veins', 'of', 'the', 'mountain', 'or', 'is', 'distilled', 'through', 'an']","['par', 'from', 'mineral', 'stones', 'of', 'azure', 'or', 'copper']"
tl_p011r_preTEI,sponge,"['better', 'yet', 'wash', 'it', 'in', 'clear', 'water', '&', 'with', 'a']","['remove', 'the', 'colored', 'water', 'after', 'it', 'starts', 'to', 'go', 'to']"
tl_p011v_preTEI,touchstone,"['the', 'gold', '&', 'the', 'silver', 'will', 'touch', 'as', 'on', 'a']",[]
tl_p011v_preTEI,head band,"['small', 'thin', 'slices', 'of', 'raw', 'mutton', 'flesh', '&', 'with', 'a']","['apply', 'to', 'the', 'eyes', 'at', 'night']"
tl_p011v_preTEI,points,"['want', 'to', 'draw', 'on', 'stones', '&', 'engraving', '&', 'when', 'these']","['are', 'fatty', '&', 'cannot', 'bite', 'one', 'needs', 'to', 'rub', 'them']"
tl_p011v_preTEI,piece of,"['necessary', 'to', 'degrease', 'ter', 'it', 'well', 'rubbing', 'it', 'with', 'a']","['leather', 'en', 'tour', 'on', 'the', 'flesh', 'side', 'while', 'spinning', 'the']"
tl_p011v_preTEI,wheel,"['leather', 'en', 'tour', 'on', 'the', 'flesh', 'side', 'while', 'spinning', 'the']","['if', 'you', 'have', 'not', 'worked', 'on', 'it', 'in', 'a', 'long']"
tl_p012r_preTEI,pot,"['it', 'would', 'crack', 'Put', 'the', 'figure', 'to', 'reheat', 'in', 'a']","['in', 'an', 'oven', 'or', 'in', 'a', 'covered', 'oven', 'It', 'is']"
tl_p012r_preTEI,oven,"['Put', 'the', 'figure', 'to', 'reheat', 'in', 'a', 'pot', 'in', 'an']","['or', 'in', 'a', 'covered', 'oven', 'It', 'is', 'very', 'soft', 'neat']"
tl_p012r_preTEI,covered oven,"['reheat', 'in', 'a', 'pot', 'in', 'an', 'oven', 'or', 'in', 'a']","['It', 'is', 'very', 'soft', 'neat', '&', 'beautiful', 'You', 'can', 'make']"
tl_p012r_preTEI,tooth,"['have', 'applied', 'the', 'white', 'you', 'can', 'burnish', 'it', 'with', 'the']","['But', 'in', 'order', 'for', 'it', 'to', 'be', 'burnished', 'one', 'needs']"
tl_p012r_preTEI,tooth,"['it', 'starts', 'to', 'dry', 'burnish', 'from', 'the', 'back', 'with', 'the']",[]
tl_p012r_preTEI,reverberatory furnace,"['must', 'be', 'cooked', 'with', 'a', 'closed', 'fire', 'such', 'as', 'a']","['or', 'barbers', 'ovens', 'And', 'the', 'most', 'freshly', 'cooked', 'is', 'the']"
tl_p012v_preTEI,relief medal,"['wax', '&', 'thus', 'melted', 'cast', 'like', 'the', 'others', 'on', 'a']","['&', 'thus', 'you', 'will', 'have', 'a', 'hollow', 'form', 'where', 'you']"
tl_p012v_preTEI,pestled,"['form', 'where', 'you', 'will', 'be', 'able', 'to', 'cast', 'with', 'plaster']","['paper', 'or', 'terre', 'chimolée']"
tl_p013r_preTEI,small ,"['base', 'with', 'a', 'diamond', 'point', 'and', 'I', 'polished', 'it', 'with']","['hog', 'bristle', 'brushes', 'and', 'tripoli', 'I', 'do', 'not', 'know', 'if']"
tl_p013r_preTEI,brushes,"['stones', 'are', 'not', 'polished', 'on', 'a', 'copper', 'wheel', 'but', 'with']","['and', 'tripoli', 'Yet', 'stones', 'cut', 'in', 'facets', 'and', 'flat', 'are']"
tl_p013r_preTEI,wheel,"['Engraved', 'tai', 'stones', 'are', 'not', 'polished', 'on', 'a', 'copper']","['but', 'with', 'brushes', 'and', 'tripoli', 'Yet', 'stones', 'cut', 'in', 'facets']"
tl_p013r_preTEI,loom,"['One', 'makes', 'tammy', 'of', 'raw', 'silk', 'on', 'a']","['to', 'make', 'fine', '&', 'delicate', 'sieves', 'And', 'for', 'that', 'effect']"
tl_p013r_preTEI,fine & delicate sieves,"['makes', 'tammy', 'of', 'raw', 'silk', 'on', 'a', 'loom', 'to', 'make']","['And', 'for', 'that', 'effect', 'you', 'must', 'not', 'choose', 'raw', 'silk']"
tl_p013v_preTEI,brazier,"['that', 'if', 'one', 'puts', 'the', 'powder', 'of', 'it', 'on', 'a']","['in', 'the', 'chamber', 'of', 'some', 'persons', 'at', 'night', 'they', 'will']"
tl_p013v_preTEI,candle,"['Candlemakers', 'never', 'make', 'good']","['when', 'the', 'Autan', 'wind', 'blows', 'because', 'the', 'candle', 'always', 'tends']"
tl_p014r_preTEI,measuring line,"['on', 'good', '&', 'fertile', 'land', 'after', 'marking', 'out', 'with', 'a']","['the', 'width', '&', 'length', 'of', 'their', 'foundations', 'drive', 'into', 'the']"
tl_p014r_preTEI,long ,"['ditch-spade', 'and', 'thus', 'place', '&', 'arrange', 'it', 'This', 'one', 'lasts']","['er', 'and', 'there', 'is', 'not', 'as', 'much', 'construction', 'work', 'and']"
tl_p014r_preTEI,chevron beams,"['edges', 'on', 'this', 'side', '&', 'that', 'long', 'chpoles', '&', 'or']","['to', 'support', 'boards', 'between', 'which', 'they', 'throw', 'the', 'earth', 'making']"
tl_p014r_preTEI,boards,"['&', 'that', 'long', 'chpoles', '&', 'or', 'chevron', 'beams', 'to', 'support']","['between', 'which', 'they', 'throw', 'the', 'earth', 'making', 'each', 'layer', 'one']"
tl_p014r_preTEI,beaters,"['S', 'with', 'branches', 'of', 'heather', 'or', 'similar', 'things', 'then', 'with']","['of', 'three', 'different', 'forms', 'they', 'tamp', 'it', '&', 'beat', 'it']"
tl_p014r_preTEI,mallet,"['they', 'tamp', 'it', '&', 'beat', 'it', 'One', 'is', 'called', 'the']","['which', 'has', 'a', 'triangular', 'form', 'like', 'A', 'and', 'with', 'this']"
tl_p014r_preTEI,boards,"['extremities', 'and', 'edges', 'of', 'the', 'wall', 'which', 'adhere', 'to', 'the']","['&', 'is', 'called', 'The', 'other', 'one', 'is', 'called', 'the', 'bat']"
tl_p014r_preTEI,bat,"['boards', '&', 'is', 'called', 'The', 'other', 'one', 'is', 'called', 'the']","['which', 'is', 'for', 'flattening', '&', 'beating', 'the', 'earth', 'for', 'the']"
tl_p015r_preTEI,frame,"['One', 'casts', 'candlesticks', 'and', 'small', 'works', 'in', 'a']","['with', 'sand', 'And', 'after', 'having', 'imprinted', 'the', 'work', 'one', 'sprinkles']"
tl_p015r_preTEI,frame,"['something', 'very', 'dry', '&', 'arid', '&', 'reheated', 'well', 'in', 'the']","['because', 'if', 'it', 'were', 'humid', 'like', 'founders', 'sand', 'the', 'gold']"
tl_p015v_preTEI,silverpoint,"['and', 'silver', 'like', 'damascening', 'Then', 'one', 'writes', 'on', 'it', 'with']","['and', 'next', 'erases', 'it', 'with', 'a', 'cuttlefish', 'bone', 'by', 'rubbing']"
tl_p015v_preTEI,littlehandle,"['flat', 'on', 'the', 'other', 'then', 'one', 'sets', 'it', 'with', 'a']","['and', 'one', 'sets', 'down', 'the', 'flat', 'side', 'on', 'the', 'letter']"
tl_p015v_preTEI,round or oval-shaped triblet,"['them', 'in', 'hot', 'water', 'and', 'next', 'fashion', 'them', 'on', 'a']",[]
tl_p016r_preTEI,smallforges,"['cannot', 'be', 'melted', 'again', 'because', 'they', 'only', 'heat', 'it', 'in']","['in', 'which', 'it', 'only', 'becomes', 'red-hot', 'Alchemists', 'undertake', 'to', 'melt']"
tl_p016r_preTEI,furnace,"['most', 'difficult', 'kind', 'And', 'to', 'this', 'effect', 'they', 'make', 'a']","['in', 'this', 'manner', 'which', 'has', 'a', 'width', 'of', 'one', 'pan']"
tl_p016r_preTEI,blast-pipe,"['a', 'half', 'of', 'a', 'depth', 'of', 'two', 'pans', 'And', 'the']","['which', 'is', 'the', 'barrel', 'through', 'marked', 'A', 'through', 'which', 'the']"
tl_p016r_preTEI,bellows’ pipes,"['which', 'is', 'the', 'barrel', 'through', 'marked', 'A', 'through', 'which', 'the']","['enter', 'has', 'to', 'be', 'placed', 'in', 'the', 'middle', 'of', 'the']"
tl_p016r_preTEI,furnace,"['be', 'placed', 'in', 'the', 'middle', 'of', 'the', 'height', 'of', 'the']","['such', 'that', 'there', 'is', 'one', 'pan', 'of', 'the', 'mouth', 'of']"
tl_p016r_preTEI,furnace,"['that', 'there', 'is', 'one', 'pan', 'of', 'the', 'mouth', 'of', 'the']","['above', 'the', 'blast-pipe', '&', 'one', 'pan', 'underneath']"
tl_p016r_preTEI,blast-pipe,"['one', 'pan', 'of', 'the', 'mouth', 'of', 'the', 'furnace', 'above', 'the']","['&', 'one', 'pan', 'underneath']"
tl_p016r_preTEI,square furnace,"['Each', 'pan', 'of', 'the', 'mouth', 'of', 'the']","['contains', 'one', '&', 'a', 'half', 'quintal', '&', 'the', 'pan', 'of']"
tl_p016r_preTEI,round furnace,"['one', '&', 'a', 'half', 'quintal', '&', 'the', 'pan', 'of', 'the']","['holds', 'two', 'quintals']"
tl_p016r_preTEI,blast-pipe,"['It', 'is', 'also', 'necessary', 'that', 'the']","['enters', 'through', 'to', 'the', 'middle', 'of', 'the', 'mouth', 'of', 'the']"
tl_p016r_preTEI,furnace,"['enters', 'through', 'to', 'the', 'middle', 'of', 'the', 'mouth', 'of', 'the']","['which', 'is', 'a', 'principal', 'part', 'of', 'the', 'secret', 'because', 'the']"
tl_p016r_preTEI,furnace,"['&', 'the', 'wall', 'which', 'makes', 'up', 'the', 'belly', 'of', 'the']","['&', 'by', 'such', 'means', 'it', 'spreads', 'equally', 'everywhere', '&', 'above']"
tl_p016r_preTEI,reverberatoryfurnace,"['spreads', 'equally', 'everywhere', '&', 'above', 'like', 'the', 'flame', 'in', 'a']","['&', 'by', 'such', 'means', 'heats', 'much', 'more;', 'for', 'if', 'the']"
tl_p016r_preTEI,bellows,"['from', 'running', '&', 'melting', 'It', 'is', 'also', 'necessary', 'for', 'the']","['to', 'be', 'driven', 'by', 'the', 'leaping', '&', 'running', 'of', 'water']"
tl_p016r_preTEI,forges,"['driven', 'by', 'the', 'leaping', '&', 'running', 'of', 'water', 'as', 'in']","['because', 'in', 'this', 'manner', 'the', 'bellows', 'run', 'with', 'measure', '&']"
tl_p016r_preTEI,bellows,"['of', 'water', 'as', 'in', 'forges', 'because', 'in', 'this', 'manner', 'the']","['run', 'with', 'measure', '&', 'compass', '&', 'with', 'great', 'speed', 'which']"
tl_p016r_preTEI,furnace,"['equally', 'everywhere', '&', 'above', 'like', 'the', 'flame', 'in', 'a', 'reverberatory']","['&', 'by', 'such', 'means', 'heats', 'much', 'more;', 'for', 'if', 'the']"
tl_p016r_preTEI,molds,"['make', 'a', 'channel', 'as', 'with', 'other', 'founding', 'to', 'put', 'the']","['of', 'that', 'which', 'you', 'want', 'to', 'cast', '&', 'to', 'do']"
