folio,text in tag,before,after
tl_p058v_preTEI,weasels,"['as', 'to', 'the', 'point', 'The', 'bristles', 'of', 'beech', 'martens', '&']","['&', 'small', 'animals', 'that', 'make', 'musk', 'are', 'even', 'better', 'for']"
tl_p061v_preTEI,rat,"['similar', 'things', 'they', 'use', 'paintbrushes', 'composed', 'of', 'two', 'or', 'three']",['whiskers']
tl_p063v_preTEI,cow,"['In', 'the', 'month', 'of', 'May', 'one', 'puts', 'the']","['dung', 'to', 'putrefy', 'under', 'horse', 'dung', 'Then', 'one', 'mixes', 'with']"
tl_p063v_preTEI,horse,"['of', 'May', 'one', 'puts', 'the', 'cow', 'dung', 'to', 'putrefy', 'under']","['dung', 'Then', 'one', 'mixes', 'with', 'florey']"
tl_p066v_preTEI,pigeons,"['in', 'a', 'pan', 'with', 'oil', '&', 'give', 'it', 'to', 'the']",[]
tl_p066v_preTEI,squirrel,"['them', 'well', 'cut', 'the', 'hair', 'from', 'the', 'tail', 'of', 'a']","['s', 'fur', 'as', 'much', 'in', 'one', 'go', 'as', 'one', 'can']"
tl_p066v_preTEI,rat,"['the', 'same', 'length', 'Put', 'one', 'or', 'two', 'bristles', 'of', 'a']","['s', 'whiskers', 'in', 'the', 'middle', 'then', 'grabbing', 'it', 'with', 'the']"
tl_p067r_preTEI,rat,"['good', 'to', 'you', '&', 'until', 'you', 'notice', 'in', 'it', 'the']","['hairs', 'which', 'are', 'entirely', 'black', '&', 'the', 'hair', 'of', 'the']"
tl_p067r_preTEI,petit-gris,"['hairs', 'which', 'are', 'entirely', 'black', '&', 'the', 'hair', 'of', 'the']","['is', 'at', 'the', 'whitish', 'from', 'the', 'root', 'to', 'the', 'middle']"
tl_p067r_preTEI,duck,"['a', 'quill', 'of', 'a', 'convenient', 'thickness', 'for', 'it', 'of', 'a']","['or', 'a', 'crow', 'for', 'the', 'small', 'ones', 'Good', 'paintbrushes', 'are']"
tl_p067r_preTEI,crow,"['a', 'convenient', 'thickness', 'for', 'it', 'of', 'a', 'duck', 'or', 'a']","['for', 'the', 'small', 'ones', 'Good', 'paintbrushes', 'are', 'those', 'that', 'once']"
tl_p068r_preTEI,fishes,"['You', 'can', 'make', 'various', 'grooved', 'compartments', '&', 'in', 'these', 'put']","['painted', 'from', 'nature', '&', 'with', 'colors', 'on', 'simple', 'carton', '&']"
tl_p069v_preTEI,oxen,"['Sand', 'from']","['feet', 'burned', 'twice', '&', 'finely', 'ground', 'melts', 'more', 'neatly', 'with']"
tl_p070r_preTEI,Human,[],"['bones', 'are', 'the', 'best', 'for', 'casting', 'once', 'calcined']"
tl_p070r_preTEI,Sheep,[],"['foot', 'bones', 'are', 'even', 'better', 'than', 'those', 'of', 'oxen', 'foot']"
tl_p070r_preTEI,oxen,"['Sheep', 'foot', 'bones', 'are', 'even', 'better', 'than', 'those', 'of']",['foot']
tl_p071r_preTEI,goat kid,"['and', 'takes', 'color', 'boiled', 'with', 'ceru', 'fat', 'of', 'a', 'young']","['for', 'that', 'of', 'a', 'goat', 'buck', 'would', 'make', 'it', 'break']"
tl_p071r_preTEI,goat buck,"['fat', 'of', 'a', 'young', 'goat', 'kid', 'for', 'that', 'of', 'a']","['would', 'make', 'it', 'break', 'principally', 'if', 'it', 'is', 'glazed']"
tl_p071r_preTEI,horse,"['For', 'fortifying', 'a', 'harried']","['they', 'make', 'it', 'drink', 'some', 'of', 'the', 'aforesaid', 'wine', 'through']"
tl_p071v_preTEI,sheep,"['In', 'a', 'certain', 'region', 'of', 'England', 'the']","['that', 'graze', 'there', 'have', 'very', 'yellow', 'fat', 'and', 'are', 'nevertheless']"
tl_p071v_preTEI,spider,"['wood', '&', 'by', 'this', 'method', 'they', 'never', 'have', 'cobwebs', '&']",['webs']
tl_p072r_preTEI,horse,"['them', 'mix', 'into', 'the', 'lead', 'some', 'nails', 'nailheads', '&', 'old']","['shoes', '&', 'antimony', 'which', 'makes', 'it', 'all', 'melt', 'This', 'composition']"
tl_p072v_preTEI,cuttlefish,['Rub'],"['bone', 'on', 'a', 'well', 'evened', 'table', 'to', 'flatten', 'it', '&']"
tl_p072v_preTEI,Cuttlefish,[],"['bone', 'molds', 'lead', 'better', 'than', 'anything', 'else', 'But', 'try', 'it']"
tl_p075v_preTEI,partridge,"['does', 'not', 'have', 'beautiful', 'enough', 'color', 'you', 'will', 'take', 'a']","['feather', '&', 'make', 'it', 'burn', 'in', 'a', 'chafing-dish', 'and', 'make']"
tl_p075v_preTEI,wolf,"['down', 'with', 'a', 'paintbrush', '&', 'polish', 'it', 'with', 'a', 'skin']","['s', 'tooth', 'when', 'it', 'is', 'dry']"
tl_p078r_preTEI,horse,"['with', 'your', 'wood', '&', 'put', 'it', 'in', 'some', 'very', 'warm']","['dung', 'for', 'the', 'space', 'of', 'eight', 'or', 'nine', 'days']"
tl_p078v_preTEI,wolf,"['dry', 'and', 'then', 'polish', 'it', 'with', 'a', 'tooth', 'of', 'a']","['or', 'dog']"
tl_p078v_preTEI,dog,"['then', 'polish', 'it', 'with', 'a', 'tooth', 'of', 'a', 'wolf', 'or']",[]
tl_p078v_preTEI,wolf,"['a', 'paintbrush', 'then', 'polish', 'it', 'with', 'a', 'tooth', 'of', 'a']","['or', 'dog']"
tl_p078v_preTEI,dog,"['then', 'polish', 'it', 'with', 'a', 'tooth', 'of', 'a', 'wolf', 'or']",[]
tl_p079r_preTEI,wolf,"['&', 'rub', 'the', 'said', 'bronze', 'with', 'a', 'tooth', 'of', 'a']","['or', 'dog']"
tl_p079r_preTEI,dog,"['the', 'said', 'bronze', 'with', 'a', 'tooth', 'of', 'a', 'wolf', 'or']",[]
tl_p079v_preTEI,pig,"['will', 'be', 'able', 'to', 'harm', 'you', 'Or', 'put', 'half', 'a']","['s', 'bladder', 'in', 'front', 'of', 'the', 'face']"
tl_p080v_preTEI,oyster,"['Try', 'calcined']","['shells', 'They', 'are', 'said', 'to', 'be', 'excellent', 'for', 'molding']"
tl_p083r_preTEI,horse,"['with', 'burnt', 'black', 'tracing', 'paper', '&', 'if', 'you', 'add', 'burnt']","['dung', 'it', 'will', 'be', 'all', 'the', 'better', 'Moisten', 'with', 'glair']"
