folio,text in tag,before,after
tl_p111r_preTEI,not attach to your ,"['soft', 'but', 'rather', 'as', 'if', 'half', 'dry', 'that', 'ilit', 'does']","['hands', 'because', 'otherwise', 'it', 'would', 'attach', 'to', 'your', 'work', 'Always']"
tl_p111v_preTEI,to the ,"['pulverized', 'sal', 'ammoniac', 'suffices', 'in', 'a', 'pot', 'of', 'water', 'and']","['to', 'ngue', 'you', 'find', 'the', 'water', 'moderately', 'salty', 'for', 'to']"
tl_p114v_preTEI,stink,"['that', 'you', 'can', 'do', 'because', 'these', 'corrupt', 'animals', 'in', 'themselves']","['within', 'one', 'day', 'Having', 'left', 'your', 'molds', 'one', 'or', 'two']"
tl_p116v_preTEI,until you can hold the ,"['you', 'cast', 'but', 'for', 'lead', 'and', 'tin', 'let', 'it', 'cool']","['tip', 'of', 'your', 'finger', 'in', 'the', 'gate', 'without', 'burning', 'yourself']"
tl_p116v_preTEI,without burning yourself,"['can', 'hold', 'the', 'tip', 'of', 'your', 'finger', 'in', 'the', 'gate']","['but', 'you', 'find', 'a', 'lukewarm', 'heat']"
tl_p121r_preTEI,touching,"['&', 's', 'quite', 'dry', 'weather', '&', 'by', 'the', 'stem', 'without']","['it', 'the', 'fruit', 'with', 'your', 'hand', 'and', 'put', 'them', 'in']"
tl_p121r_preTEI,touch,"['For', 'where', 'the', 'hand', 'will']","['it', 'will', 'rot', 'and', 'it', 'is', 'even', 'good', 'not', 'to']"
tl_p125r_preTEI,hear,"['night', 'or', 'at', 'a', 'silent', 'time', '&', 'you', 'will', 'easily']","['the', 'noise']"
tl_p129v_preTEI,smelly,"['that', 'it', 'is', 'chau', 'dry', 'for', 'otherwise', 'it', 'would', 'be']","['However', 'take', 'heed', 'that', 'the', 'oven', 'not', 'be', 'too', 'harsh']"
tl_p131v_preTEI,"of such a heat that you can handle it without harm, or that you cankeep your ","['makes', 'it', 'porous', 'Your', 'mold', 'must', 'not', 'be', 'cold', 'but']","['finger', 'in', 'the', 'gate', 'without', 'burning', 'your', 'self', 'It', 'is']"
tl_p131v_preTEI,cries loudly,"['very', 'thin', 'And', 'to', 'know', 'this', 'if', 'l', 'the', 'tin']","['it', 'is', 'a', 'sign', 'there', 'is', 'not', 'too', 'much', 'lead']"
tl_p131v_preTEI,cries weakly,"['a', 'sign', 'there', 'is', 'not', 'too', 'much', 'lead', 'If', 'it']","['that', 'means', 'that', 'is', 'there', 'is', 'too', 'much', 'Take', 'heed']"
tl_p131v_preTEI,so hot that you can bear puttingyour ,"['sign', 'of', 'its', 'perfect', 'heat', '&', 'the', 'mold', 'ch', 'is']","['finger', 'in', 'it', 'Do', 'not', 'open', 'until', 'it', 'is', 'cooled']"
tl_p132v_preTEI,perceived on the ,"['had', 'it', 'finely', 'ground', 'on', 'porphyry', 'until', 'no', 'roughness', 'was']","['fingernail', 'Then', 'I', 'wet', 'it', 'with', 'very', 'good', 'vinegar', '&']"
tl_p132v_preTEI,when scraping it with the,"['firms', 'it', 'And', 'when', 'your', 'mold', 'is', 'soft', '&', 'fatty']","['fingernail', 'it', 'is', 'a', 'sign', 'that', 'the', 'crocum', 'is', 'good']"
tl_p132v_preTEI,"you will find it so,by scraping a little harder than the other where there is none","['want', 'to', 'cast', 'silver', 'for', 'it', 'firms', 'the', 'molds', 'and']","['It', 'molds', 'very', 'neatly']"
tl_p137v_preTEI,of such heat that you cannot hold your ,"['do', 'not', 'want', 'to', 'be', 'oiled', 'Hot', 'water', 'should', 'be']","['finger', 'there', 'without', 'feeling', 'strong', 'heat', 'Temper', 'your', 'sand', 'thicker']"
tl_p139r_preTEI,until you can hold your ,"['to', 'all', 'metals;', 'when', 'it', 'is', 'reheated', 'let', 'it', 'cool']","['finger', 'without', 'harm', 'in', 'the', 'hole', 'of', 'the', 'gate', 'As']"
tl_p139v_preTEI,your ,"['the', 'features', 'would', 'not', 'be', 'seen', 'as', 'well', 'Therefore', 'put']","['wax', 'to', 'melt', 'in', 'the', 'charcoal', 'fire', 'And', 'when', 'it']"
tl_p140r_preTEI,This,"['imbibed', 'The', 'same', 'must', 'be', 'done', 'for', 'fruits', 'of', 'sugar']","['wax', 'is', 'very', 'soft', '&', 'amiable', '&', 'pliant', 'as', 'copper']"
tl_p140v_preTEI,I could hold my ,"['it', 'I', 'let', 'it', 'cool', 'in', 'such', 'a', 'way', 'that']","['finger', 'to', 'it', 'without', 'burning', 'my', 'self', 'I', 'made', 'an']"
tl_p144v_preTEI,"so that without burningyourself, you can hold your ","['the', 'shell', 'you', 'want', 'to', 'mold', 'Temper', 'in', 'hot', 'water']","['finger', 'in', 'it', 'without', 'burning', 'yourself', 'your', 'sand', 'a', 'little']"
tl_p145r_preTEI,they cry & crackle oncebrought near the ,"['the', 'inside', '&', 'the', 'imprint', 'of', 'these', 'to', 'the', 'fire']","['ear', 'Then', 'join', 'them', '&', 'lute', 'the', 'joints', 'with', 'a']"
tl_p145v_preTEI,ofsuch heat that you can hold your ,"['Cast', 'your', 'tin', 'very', 'red', 'in', 'the', 'mold']","['finger', 'there', 'without', 'harm', 'in', 'the', 'hole']"
tl_p158r_preTEI,odor of itself,"['within', '&', 'in', 'flight', 'seeks', 'out', 'conduits', '&', 'leaves', 'an']","['which', 'sours', 'the', 'tin', 'or', 'other', 'metal', 'that', 'you', 'will']"
tl_p163r_preTEI,scent,"['&', 'very', 'little', 'civet', 'because', 'amber', 'always', 'overtakes', 'the', 'principal']","['of', 'musk']"
tl_p163r_preTEI,scent,"['white', 'layers', '&', 'pour', 'l', 'which', 'gives', 'a', 'more', 'forceful']","['But', 'to', 'remove', 'la', 'or', 'hide', 'the', 'blackness', 'of', 'the']"
tl_p164v_preTEI,when they are still of such a heat as you have noticed before by puttingyour ,"['but', 'leave', 'them', 'to', 'become', 'lukewarm', 'near', 'the', 'fire', '&']","['finger', 'in', 'the', 'hole', 'cast', 'And', 'when', 'the', 'mold', 'is']"
