folio,text in tag,before,after
tl_p017r_preTEI,King,"['The', 'pan', 'of', 'Montpellier', 'is', 'equivalent', 'to', 'six', 'of', 'the']","['s', 'inches', 'which', 'contains', 'in', 'it', 'two', 'common', 'ones']"
tl_p017v_preTEI,masters,"['provides', 'the', 'material', '&', 'charcoal', 'as', 'one', 'commonly', 'does', 'for']","['do', 'not', 'have', 'the', 'means', 'one', 'gives', 'x', 'to', 'xii']"
tl_p017v_preTEI,master,"['provides', 'the', 'material', '&', 'charcoal', 'as', 'one', 'commonly', 'does', 'for']","['s', 'do', 'not', 'have', 'the', 'means', 'one', 'gives', 'x', 'to']"
tl_p017v_preTEI,King,"['provides', 'everything', 'one', 'gives', 'him', '40', 'lb', 'according', 'to', 'the']","['s', 'ordinance', 'per', 'quintal', 'for', 'large', 'pieces', '&', 'such', 'as']"
tl_p017v_preTEI,master,"['xii', 'lb', 'per', 'quintal', 'And', 'for', 'the', 'mat', 'when', 'the']","['provides', 'everything', 'one', 'gives', 'him', '40', 'lb', 'according', 'to', 'the']"
tl_p018r_preTEI,King,"['forty', 'quintals', '&', 'eighteen', 'pans', 'long', 'Their', 'ball', 'of', 'the']","['s', 'caliber', '&', 'for', 'battery', 'is', '30', 'lb', 'and', 'thus']"
tl_p018r_preTEI,cavalry,"['the', 'bastarde', 'And', 'if', 'one', 'wants', 'to', 'fire', 'at', 'some']","['quite', 'far', 'off', 'one', 'increases', 'the', 'powder', 'a', 'little', 'A']"
tl_p018v_preTEI,infantry,"['for', 'the', 'defense', 'of', 'houses', 'or', 'for', 'taking', 'among', 'the']","['to', 'break', 'a', 'rank', 'of', 'cavalry']"
tl_p018v_preTEI,cavalry,"['for', 'taking', 'among', 'the', 'infantry', 'to', 'break', 'a', 'rank', 'of']",[]
tl_p020r_preTEI,glassmakers,"['in', 'straight', 'lines', 'as', 'if', 'tanned', 'which', 'happens', 'because', 'the']","['having', 'made', 'it', 'put', 'it', 'when', 'totally', 'hot', 'on', 'straw']"
tl_p020r_preTEI,glassworkers,"['removed', 'with', 'varnish', '&', 'salt', '&', 'other', 'drugs', 'that', 'the']","['put', 'on', 'Glass', 'from', 'Lorraine', 'is', 'sold', 'by', 'the', 'bundle']"
tl_p021r_preTEI,gunner,"['loaded', 'and', 'from', 'the', 'day', 'Then', 'in', 'order', 'that', 'the']","['can', 'fire', 'into', 'the', 'breach', 'where', 'the', 'assailed', 'are', 'perhaps']"
tl_p021r_preTEI,gunner,"['into', 'the', 'moats', 'or', 'around', 'the', 'breach', 'at', 'which', 'the']","['aims', 'Sometimes', 'by', 'using', 'the', 'reflection', 'of', 'mirrors', 'or', 'flasks']"
tl_p021v_preTEI,gunner,"['spiked', '&', 'constrained', 'The', 'most', 'reliable', 'way', 'is', 'that', 'the']","['who', 'is', 'often', 'a', 'founder', 'wedges', '&', 'thoroughly', 'rivets', 'the']"
tl_p021v_preTEI,founder,"['reliable', 'way', 'is', 'that', 'the', 'gunner', 'who', 'is', 'often', 'a']","['wedges', '&', 'thoroughly', 'rivets', 'the', 'nail', 'that', 'the', 'enemies', 'placed']"
tl_p024v_preTEI,pioneers,"['you', 'have', 'To', 'bring', 'a', 'cannon', 'one', 'needs', 'a', 'hundred']","['or', 'more', 'to', 'flatten', 'the', 'tracks', 'by', 'levelling', 'ditches', '&']"
tl_p024v_preTEI,gunner,"['is', 'close', 'to', 'the', 'place', 'one', 'wants', 'to', 'batter', 'the']","['goes', 'at', 'night', 'to', 'reconnoiter', 'the', 'most', 'convenient', 'place', 'to']"
tl_p024v_preTEI,pioneers,"['approaches', 'fortified', 'towns', 'at', 'night', 'but', 'to', 'poorly', 'fortified', 'towns']","['bring', 'gabions', 'and', 'carry', 'once', 'these', 'are', 'placed', 'one', 'puts']"
tl_p024v_preTEI,pioneers,"['some', 'boards', 'or', 'planks', 'behind', 'the', 'gabions', 'to', 'keep', 'the']","['safe', 'while', 'behind', 'they', 'fill', 'the', 'gabions', 'with', 'some', 'earth']"
tl_p024v_preTEI,pioneers,"['fired', 'a', 'volley', 'at', 'the', 'defenses', 'The', 'gabions', 'The']","['carry', 'the', 'boards', 'to', 'make', 'a', 'level', 'ground', 'or', 'a']"
tl_p024v_preTEI,gunner,"['of', 'two', 'gabions', 'As', 'long', 'as', 'the', 'battery', 'lasts', 'the']","['s', 'sleep', '&', 'eat', 'close', 'to', 'a', 'cannon', 'In', 'small']"
tl_p024v_preTEI,gunner,"['are', 'prone', 'to', 'blow', 'off', '&', 'cause', 'damage', 'to', 'the']","['There', 'is', 'nothing', 'for', 'it', 'but', 'to', 'use', 'a', 'proper']"
tl_p025r_preTEI,gunner,"['is', 'proof', 'of', 'an', 'arquebus', 'between', 'two', 'gabions', 'Then', 'a']","['loads', 'it', 'with', 'a', 'ladle', '&', 'with', 'the', 'rammer', 'which']"
tl_p025r_preTEI,pioneers,"['to', 'carry', 'Once', 'the', 'cannon', 'is', 'loaded', 'xx', 'or', 'xxv']","['push', 'it', 'forward', 'with', 'bars', 'keeping', 'to', 'one', 'side', 'behind']"
tl_p025r_preTEI,gunner,"['cannon', 'reaches', 'it', 'Once', 'the', 'cannon', 'is', 'in', 'front', 'the']","['mounts', 'it', 'with', 'the', 'wedges', 'which', 'are', 'at', 'the', 'back']"
tl_p025r_preTEI,gunners,"['who', 'is', 'nearby', 'gives', 'fire', 'Each', 'gunner', 'cannon', 'needs', '3']","[':', 'the', 'loader', 'the', 'one', 'who', 'aims', 'the', 'one', 'who']"
tl_p025v_preTEI,founders,"['breech', 'one', 'in', 'the', 'middle', 'one', 'at', 'the', 'mouth', 'When']","['want', 'to', 'work', 'on', 'their', 'craft', 'or', 'render', 'the', 'cannon']"
tl_p025v_preTEI,gunners,"['from', 'toward', 'the', 'edge', 'of', 'the', 'breech', 'But', 'because', 'some']","['prefer', 'a', 'piece', 'which', 'is', 'weighted', 'at', 'the', 'front', 'because']"
tl_p028v_preTEI,masters,"['been', 'remelted', 'since', 'it', 'came', 'from', 'the', 'mine', 'because', 'the']","['remelt', 'it', 'a', 'in', 'grille', 'weighing', 'two', 'or', 'three', 'lb']"
tl_p028v_preTEI,miners,"['weight', 'The', 'tin', 'from', 'England', 'is', 'so', 'hard', 'that', 'the']","['put', 'in', 'lead', 'to', 'soften', 'it', 'The', 'one', 'that', 'comes']"
tl_p028v_preTEI,sworn master pewterers,"['Commonly', 'the']","['from', 'bonnes', 'villes', 'add', 'six', 'lb', 'of', 'fine', 'lead', 'on']"
tl_p028v_preTEI,"others, who work in the ","['on', 'or', 'eight', 'on', 'a', 'quintal', 'of', 'fine', 'tin', 'The']","['countryside', 'put', 'fifteen', 'or', '20', 'or', 'as', 'much', 'as', 'they']"
tl_p029v_preTEI,Apothecaries,[],"['say', 'that', 'anything', 'which', 'does', 'not', 'adhere', 'to', 'the', 'mortar']"
tl_p030r_preTEI,rich,"['out', 'without', 'flashing', '&', 'smooth', 'But', 'this', 'is', 'for', 'the']","['because', 'a', 'mold', 'costs', 'fifteen', 'or', 'sixteen', 'frans', 'They', 'are']"
tl_p031v_preTEI,Scribes,[],"['achieve', 'darkening', 'of', 'lake', '&', 'other', 'colors', 'for', 'garments', 'with']"
tl_p031v_preTEI,white-limers,"['Take', 'those', 'that', 'have', 'been', 'used', 'a', 'little', 'by']","['for', 'the', 'harshness', 'of', 'the', 'lime', '&', 'use', 'make', 'them']"
tl_p032r_preTEI,masters,"['pauldron', 'of', 'the', 'brassard', 'are', 'like', 'a', 'masterpiece', 'of', 'the']","['for', 'it', 'is', 'necessary', 'that', 'these', 'pieces', 'be', 'very', 'precisely']"
tl_p032r_preTEI,painters,['Common'],"['&', 'scribes', 'make', 'batture', 'that', 'is', 'joiner', 's', 'glue', 'tempered']"
tl_p032r_preTEI,scribes,"['Common', 'painters', '&']","['make', 'batture', 'that', 'is', 'joiner', 's', 'glue', 'tempered', 'with', 'water']"
tl_p032r_preTEI,joiner,"['Common', 'painters', '&', 'scribes', 'make', 'batture', 'that', 'is']","['s', 'glue', 'tempered', 'with', 'water', 'on', 'the', 'fire', 'moderately', 'clear']"
tl_p032v_preTEI,villagers,"['weave', 'almost', 'as', 'fine', 'as', 'the', 'straw', 'phats', 'worn', 'by']","['And', 'they', 'make', 'them', 'in', 'long', 'bands', 'some', 'the', 'width']"
tl_p032v_preTEI,coppersmith,"['water', 'but', 'they', 'are', 'breakable', 'A', 'quintal', 'of', 'per', 'fine']","['s', 'rosette', 'is', 'sold', 'for', 'xxx', 'or', '40', 'lb', 'Another']"
tl_p032v_preTEI,founders,"['rosette', 'is', 'sold', 'for', 'xxx', 'or', '40', 'lb', 'Another', 'which']","['use', 'is', 'sold', 'for', 'xii', 'or', 'xv', 'lb', 'The', 'quintal']"
tl_p033r_preTEI,conjuror,['The'],"['ought', 'not', 'to', 'amuse', 'himself', 'by', 'watching', 'what', 'he', 'is']"
tl_p033r_preTEI,spectators,"['by', 'watching', 'what', 'he', 'is', 'doing', 'but', 'look', 'at', 'the']","['and', 'give', 'them', 'plenty', 'of', 'good', 'hocus-pocus', 'words', 'so', 'that']"
tl_p033v_preTEI,bystander,"['make', 'it', 'hold', 'against', 'your', 'forehead', 'Then', 'say', 'to', 'the']","['that', 'if', 'you', 'put', 'it', 'thus', 'on', 'his', 'forehead', 'he']"
tl_p033v_preTEI,bystanders,"['the', 'little', 'hole', 'is', 'Next', 'make', 'one', 'of', 'the', 'close']","['drink', 'the', 'rest', 'of', 'the', 'wine', 'or', 'cast', 'it', 'aside']"
tl_p033v_preTEI,fellow,"['marked', 'C', 'into', 'the', 'glass', 'But', 'you', 'must', 'make', 'the']","['bend', 'his', 'head', 'enough', 'in', 'order', 'to', 'do', 'it', 'well']"
tl_p034r_preTEI,servant,"['X', 'Make', 'a']","['hold', 'it', 'to', 'the', 'wall']"
tl_p034r_preTEI,messenger,"['of', 'a', 'shirt', 'of', 'rough', 'cloth', 'like', 'that', 'of', 'a']","['who', 'if', 'you', 'want', 'to', 'tear', 'up', 'his', 'shirt', 'will']"
tl_p035v_preTEI,conjuror,"['folded', 'handkerchief', 'if', 'you', 'do', 'not', 'want', 'to', 'use', 'a']","['s', 'pouch', 'First', 'show', 'the', 'empty', 'bushel', 'then', 'in', 'front']"
tl_p036v_preTEI,foun,"['metal', 'the', 'bells', 'are', 'made', 'of', 'It', 'is', 'true', 'that']","['ablesders', 'mix', 'in', 'more', 'latten', 'to', 'make', 'them', 'yellower', 'to']"
tl_p036v_preTEI,worker,"['pebbles', 'and', 'first', 'they', 'blow', 'a', 'long', 'bubble', 'which', 'another']","['with', 'long', 'shears', 'cleaves', '&', 'cuts', 'lengthwise', 'Then', 'having', 'set']"
tl_p037v_preTEI,glassworker,"['not', 'take', 'on', 'it', 'at', 'all', 'And', 'likewise', 'if', 'the']","['who', 'is', 'working', 'has', 'a', 'stench', 'from', 'his', 'nose', 'or']"
tl_p038r_preTEI,king,"['they', 'are', 'pierced', 'and', 'it', 'is', 'said', 'that', 'a', 'certain']","['had', 'made', 'from', 'these', 'a', 'certain', 'ornament', 'in', 'the', 'shape']"
tl_p038r_preTEI,Stone cutters,[],"['sometimes', 'choose', 'old', 'pieces', 'of', 'antique', 'glass', 'in', 'church', 'windows']"
tl_p039r_preTEI,goldsmiths,"['silver', 'does', 'not', 'do', 'This', 'is', 'why', 'to', 'save', 'money']","['use', 'it', 'to', 'assemble', 'in', 'order', 'to', 'save', 'borax', 'which']"
tl_p039r_preTEI,goldsmiths,['When'],"['have', 'thus', 'assembled', 'their', 'silver', 'filings', 'with', 'saltpeter', 'a', 'red']"
tl_p039r_preTEI,gardeners,"['woad', 'one', 'ploughs', 'the', 'soil', 'with', 'shovels', 'of', 'iron', 'as']","['do', 'Next', 'one', 'harrows', 'it', 'with', 'rakes', '&', 'breaks', 'it']"
tl_p039r_preTEI,dyers,"['as', 'if', 'golden', 'or', 'silver', 'One', 'assays', 'it', 'in', 'the']","['vat', 'and', 'to', 'fill', 'a', 'vat', 'with', 'it', 'one', 'needs']"
tl_p039v_preTEI,glassworkers,"['you', 'want', 'to', 'paint', 'with', 'colors', 'in', 'the', 'fashion', 'of']","['who', 'wash', 'their', 'glass', 'pane', 'with', 'noir', 'd', 'escaille', '&']"
tl_p039v_preTEI,goldsmiths,"['with', 'a', 'background', 'of', 'colors', 'which', 'imitates', 'the', 'basse-taille', 'of']","['gild', 'your', 'entire', 'glass', 'pane', 'with', 'gum', 'water', 'or', 'garlic']"
tl_p040r_preTEI,monk,"['Some', 'take', 'the', 'root', 'of', 'lapathium', 'acutum', 'maius', 'which', 'resembles']","['s', 'rhubarb', 'or', 'sorrel', '&', 'with', 'the', 'root', 'which', 'is']"
tl_p040r_preTEI,vintagers,"['with', 'water', 'poured', 'on', 'pomace', 'soured', 'after', 'being', 'pressed', 'by']","['but', 'it', 'does', 'not', 'keep', '&', 'spoils', 'in', 'heat', '&']"
tl_p040v_preTEI,painters,"['down', 'on', 'a', 'silver', 'leaf', 'not', 'the', 'kind', 'which', 'the']","['use', 'but', 'a', 'thicker', 'kind', 'which', 'is', 'burnished', 'by', 'those']"
tl_p040v_preTEI,those who make ,"['painters', 'use', 'but', 'a', 'thicker', 'kind', 'which', 'is', 'burnished', 'by']","['gemstone', 'foils', 'Av', 'or', 'by', 'goldsmiths', '&', 'that', 'gives', 'it']"
tl_p040v_preTEI,goldsmiths,"['burnished', 'by', 'those', 'who', 'make', 'gemstone', 'foils', 'Av', 'or', 'by']","['&', 'that', 'gives', 'it', 'this', 'beautiful', 'brilliance']"
tl_p040v_preTEI,Founders,[],"['do', 'not', 'melt', 'latten', 'in', 'a', 'bellows', 'furnace', 'à', 'vent']"
tl_p041r_preTEI,Potter,"['itself', 'fatty', 'once', 'beaten', 'and', 'also', 'mixed', 'with', 'horse', 'dung']","['s', 'earth', 'would', 'be', 'too', 'fatty', 'and', 'would', 'crack', '&']"
tl_p041v_preTEI,shearer,"['If', 'the']","['sometimes', 'wounds', 'them', 'he', 'puts', 'the', 'very', 'dung', 'of', 'the']"
tl_p041v_preTEI,shearer,"['If', 'the']","['wants', 'to', 'viscorter', 'them', 'that', 'is', 'to', 'say', 'castrate', 'when']"
tl_p043r_preTEI,painters,"['One', 'needs', 'to', 'give', 'four', 'layers', 'of']","['distemper', 'glue', 'on', 'the', 'plaster', 'portrait', 'always', 'leaving', 'each', 'layer']"
tl_p043r_preTEI,pintori,"['per', 'adoperarla', 'datte', 'il', 'negro', 'di', 'resina', 'con', 'colla', 'di']","['da', 'pintar', '&', 'per', 'doi', 'o', 'tre', 'volte', 'fin', 'a']"
tl_p044r_preTEI,swornmasters,"['lead', 'per', 'quintal', 'of', 'tin', 'in', 'cities', 'where', 'they', 'are']","['But', 'elsewhere', 'they', 'add', 'as', 'much', 'as', 'they', 'can', 'One']"
tl_p044r_preTEI,coppersmiths,"['of', 'debris', 'that', 'is', 'to', 'say', 'the', 'copper', 'shards', 'that']","['make', 'This', 'makes', 'the', 'plate', 'more', 'sonorous', 'and', 'it', 'is']"
tl_p046v_preTEI,scribe,"['If', 'the']","['wants', 'to', 'clean', 'his', 'quill', 'promptly', 'of', 'the', 'thickness', 'of']"
tl_p047v_preTEI,glassmakers,"['crucibles', 'for', 'melting', 'metal', 'should', 'be', 'better', 'than', 'those', 'for']","['as', 'glass', 'is', 'not', 'as', 'heavy', 'as', 'metal', 'And', 'in']"
tl_p047v_preTEI,founders,"['winter', '&', 'humid', 'weather', 'are', 'not', 'good', 'Those', 'of', 'the']","['must', 'be', 'thick', 'and', 'must', 'be', 'luted']"
tl_p048v_preTEI,Pewterers,"['antimony', 'renders', 'them', 'breakable', 'The', 'looking-glass', 'tin', 'whitens', 'them', 'One']","['put', 'in', 'on', 'the', 'fine', 'tin', 'one', 'lb', 'of', 'looking-glass']"
tl_p048v_preTEI,pewterers,"['tin', 'The', 'brittle', 'one', 'is', 'cast', 'in', 'grille', 'by', 'the']","['to', 'sell', 'it', 'better', 'O', 'They', 'come', 'out', 'better', '&']"
tl_p049r_preTEI,Pewterers,"['lead', 'Those', 'who', 'make', 'very', 'neat', 'lead', 'casts', 'use', 'puncheon']","['cast', 'in', 'a', 'copper', 'mold', 'One', 'says', 'that', 'one', 'makes']"
tl_p049r_preTEI,pewterers,"['Poncet', 'They', 'cast', 'with', 'solder', 'that']","['glassworkers', 'use']"
tl_p049r_preTEI,glassworkers,"['Poncet', 'They', 'cast', 'with', 'solder', 'that', 'pewterers']",['use']
tl_p050v_preTEI,farriers,"['The', 'steel', 'that']","['&', 'iron', 'workers', 'commonly', 'use', 'is', 'not', 'refined', 'like', 'that']"
tl_p050v_preTEI,workers,"['The', 'steel', 'that', 'farriers', '&', 'iron']","['commonly', 'use', 'is', 'not', 'refined', 'like', 'that', 'from', 'Germany', 'or']"
tl_p051v_preTEI,printers,"['which', 'is', 'different', 'from', 'that', 'of', 'the']","['one', 'needs', 'to', 'boil', 'walnut', 'oil', 'or', 'even', 'better', 'linseed']"
tl_p052r_preTEI,worker,"['fenugreek', 'or', 'other', 'hot', 'foods', 'for', 'the', 'intention', 'of', 'the']","['is', 'to', 'it', 'to', 'use', 'the', 'heat', 'of', 'its', 'dung']"
tl_p052v_preTEI,illumination,"['the', 'colors', 'without', 'grinding', 'And', 'these', 'show', 'very', 'beautifully', 'in']",['work']
tl_p053v_preTEI,merchants,"['Languedoc', 'iii', 'lb', 'v', 's', 'The', 'one', 'from', 'Spain', 'that']","['bring', 'there', 'is', 'considered', 'the', 'best', 'because', 'the', 'worms', 'which']"
tl_p054v_preTEI,shoemakers,"['good', 'to', 'have', 'little', 'resin', 'balls', 'prepared', 'like', 'those', 'of']","['&', 'to', 'throw', 'to', 'them', 'as', 'they', 'yap', 'at', 'you']"
tl_p056v_preTEI,The one who ,[],"['makes', 'a', 'profession', 'of', 'working', 'in', 'oil', 'will', 'hardly', 'work']"
tl_p057r_preTEI,printers,"['If', 'you', 'make', 'a', 'layer', 'of']","['ink', 'on', 'velvet', 'and', 'there', 'apply', 'gold', 'leaf', 'and', 'then']"
tl_p057v_preTEI,Sheath makers,[],"['use', 'small', 'very', 'delicate', 'skins', 'of', 'lambs', 'and', 'young', 'goats']"
tl_p057v_preTEI,tanners,"['iron', 'scale', 'one', 'after', 'the', 'other', 'as', 'even', 'as', 'the']","['do', 'And', 'this', 'dye', 'being', 'astringent', 'makes', 'the', 'leather', 'shrink']"
tl_p060r_preTEI,painters,"['is', 'not', 'too', 'thick', 'for', 'it', 'would', 'break', 'easily', 'Flemish']","['have', 'such', 'panels', 'made', 'by', 'the', 'dozen']"
tl_p060v_preTEI,painters,"['colors', 'flake', 'which', 'next', 'come', 'off', 'And', 'for', 'this', 'reason']","['use', 'it', 'to', 'clean', 'their', 'oil', 'paintbrush', 'when', 'they', 'have']"
tl_p060v_preTEI,painters,"['clean', 'immediately', 'penetrating', 'the', 'dry', 'color', 'which', 'encrusts', 'them', 'Also']","['sometimes', 'envious', 'of', 'the', 'work', 'undertaken', 'by', 'another', 'in', 'the']"
tl_p060v_preTEI,illuminators,"['tip', 'of', 'the', 'paintbrushes', 'in', 'f', 'the', 'fashion', 'of', 'good']","['and', 'grind', 'their', 'colors', 'very', 'finely', 'protect', 'against', 'dust', 'and']"
tl_p062r_preTEI,masters,"['never', 'exquisit', 'with', 'colors', 'And', 'by', 'a', 'line', 'of', 'charcoal']","['pass', 'judgement', 'on', 'their', 'apprentices', 'First', 'make', 'the', 'outline', 'of']"
tl_p062r_preTEI,apprentices,"['by', 'a', 'line', 'of', 'charcoal', 'masters', 'pass', 'judgement', 'on', 'their']","['First', 'make', 'the', 'outline', 'of', 'your', 'drawing', 'that', 'is', 'the']"
tl_p062r_preTEI,artist,"['In', 'so', 'doing', 'you', 'will', 'teach', 'yourself', 'to', 'be', 'an']","['and', 'if', 'you', 'need', 'to', 'undo', 'anything', 'you', 'will', 'not']"
