folio,text in tag,before,after
tl_p005v_preTEI,littlefinger,"['a', 'hole', 'at', 'the', 'lower', 'one', 'as', 'wide', 'as', 'your']","['perfectly', 'round', 'from', 'one', 'side', 'to', 'the', 'other', 'Then', 'place']"
tl_p006v_preTEI,hand,"['the', 'other', 'end', 'of', 'the', 'cannule', 'is', 'held', 'with', 'the']","['because', 'it', 'is', 'not', 'hot', 'When', 'the', 'cannule', 'is', 'stretched']"
tl_p007r_preTEI,Mouth,[],"['glue', 'is', 'made', 'of', 'parchment', 'scrapings', 'and', 'one', 'uses', 'it']"
tl_p007r_preTEI,mouth,"['for', 'glueing', 'paper', 'or', 'similar', 'things', 'wetting', 'it', 'with', 'the']",[]
tl_p007v_preTEI,matrix,"['for', 'one', 'dose', 'Excellent', 'cure', 'against', 'the', 'suffocation', 'of', 'the']",[]
tl_p007v_preTEI,urine,"['yellow', 'marcasite', 'half', 'an', 'ounce', 'of', 'storax', '4', 'lb', 'of']","['incorporate', 'everything', 'well', 'together', 'little', 'by', 'little', 'in', 'a', 'mortar']"
tl_p007v_preTEI,urine,"['the', 'fumes', 'do', 'not', 'exhale', 'Next', 'distil', 'the', 'it', 'is']","['imbibed', '&', 'separated', 'by', 'inclination', 'in', 'an', 'alembic', 'well-luted', '&']"
tl_p011r_preTEI,fingernail,"['if', 'it', 'is', 'too', 'coarse', 'Try', 'it', 'therefore', 'on', 'the']","['or', 'the', 'oil', 'palette', 'If', 'it', 'happens', 'to', 'be', 'sandy']"
tl_p011v_preTEI,eyes,"['mutton', 'flesh', '&', 'with', 'a', 'head', 'band', 'apply', 'to', 'the']","['at', 'night']"
tl_p011v_preTEI,nail,"['This', 'is', 'why', 'it', 'does', 'not', 'bite', 'easily', 'on', 'the']","['which', 'is', 'polished', '&', 'fatty', 'But', 'when', 'the', 'polish', 'is']"
tl_p012r_preTEI,finger,"['your', 'plaster', 'with', 'water', '&', 'separate', 'it', 'well', 'with', 'your']","['and', 'if', 'it', 'makes', 'pustules', 'throw', 'on', 'top', 'more', 'powder']"
tl_p012r_preTEI,finger,"['powder', 'of', 'the', 'said', 'plaster', '&', 'grind', 'it', 'with', 'the']",['until']
tl_p012v_preTEI,mouth,"['or', 'four', 'small', 'half-burnt', 'charcoals', 'and', 'blew', 'only', 'with', 'my']","['And', 'nonetheless', 'the', 'thing', 'came', 'to', 'redden', '&', 'ignition', '&']"
tl_p013v_preTEI,finger,"['of', 'paper', '&', 'press', 'it', '&', 'spread', 'it', 'with', 'the']","['since', 'if', 'it', 'is', 'mixed', 'it', 'will', 'be', 'found', 'variegated']"
tl_p014r_preTEI,foot,"['between', 'which', 'they', 'throw', 'the', 'earth', 'making', 'each', 'layer', 'one']","['thick', 'or', 'thereabouts', 'intermixing', 'it', 'as', 'if', 'S', 'S', 'S']"
tl_p015v_preTEI,ear,"['according', 'to', 'the', 'proverb', 'one', 'ought', 'only', 'to', 'touch', 'the']","['&', 'the', 'eye', 'with', 'the', 'elbow', 'However', 'it', 'is', 'good']"
tl_p015v_preTEI,eye,"['proverb', 'one', 'ought', 'only', 'to', 'touch', 'the', 'ear', '&', 'the']","['with', 'the', 'elbow', 'However', 'it', 'is', 'good', 'to', 'put', 'on']"
tl_p015v_preTEI,elbow,"['only', 'to', 'touch', 'the', 'ear', '&', 'the', 'eye', 'with', 'the']","['However', 'it', 'is', 'good', 'to', 'put', 'on', 'an', 'affected', 'ear']"
tl_p015v_preTEI,ear,"['elbow', 'However', 'it', 'is', 'good', 'to', 'put', 'on', 'an', 'affected']","['musked', 'cotton', 'that', 'is', 'to', 'say', 'kept', 'in', 'musk', 'for']"
tl_p015v_preTEI,ear,"['Some', 'put', 'a', 'clove', 'of', 'garlic', 'in', 'the']","['which', 'is', 'on', 'the', 'side', 'where', 'the', 'tooth', 'is', 'hurting']"
tl_p015v_preTEI,tooth,"['in', 'the', 'ear', 'which', 'is', 'on', 'the', 'side', 'where', 'the']","['is', 'hurting', '&', 'within', 'two', 'or', 'three', 'hours', 'they', 'feel']"
tl_p015v_preTEI,nostril,"['they', 'feel', 'well', 'because', 'of', 'it', 'Others', 'put', 'in', 'the']","['which', 'is', 'on', 'the', 'side', 'of', 'the', 'ailing', 'tooth', 'green']"
tl_p015v_preTEI,tooth,"['the', 'nostril', 'which', 'is', 'on', 'the', 'side', 'of', 'the', 'ailing']","['green', 'skin', 'scraped', 'from', 'the', 'e', 'small', 'branch', 'of', 'visaube']"
tl_p016r_preTEI,handfuls,"['put', 'at', 'the', 'mouth', 'of', 'the', 'melt', 'two', 'or', 'three']","['of', 'wallwort', 'when', 'they', 'want', 'to', 'make', 'the', 'melt', 'run']"
tl_p018r_preTEI,thumb,"['time', 'saying', 'that', 'each', 'ramming', 'raises', '&', 'gives', 'a', 'further']","['s', 'breadth', 'But', 'this', 'is', 'not', 'certain', 'for', 'large', 'pieces']"
tl_p019v_preTEI,nail of your right thumb,"['circle', 'correctly', 'with', 'the', 'quill', '&', 'or', 'else', 'with', 'the']","['&', 'the', 'bent', 'big', 'finger', 'If', 'you', 'do', 'not', 'have']"
tl_p019v_preTEI,big finger,"['with', 'the', 'nail', 'of', 'your', 'right', 'thumb', '&', 'the', 'bent']","['If', 'you', 'do', 'not', 'have', 'a', 'ruler', 'fold', 'paper', 'in']"
tl_p019v_preTEI,wind,"['gives', 'a', 'clyster', 'It', 'is', 'true', 'that', 'it', 'always', 'causes']","['at', 'the', 'end']"
tl_p020v_preTEI,winds of the,"['the', 'windy', 'colic', 'Candied', 'peel', 'too', 'is', 'excellent', 'for', 'the']","['belly', 'And', 'to', 'make', 'a', 'trial', 'of', 'it', 'having', 'poured']"
tl_p020v_preTEI,belly,"['Candied', 'peel', 'too', 'is', 'excellent', 'for', 'the', 'winds', 'of', 'the']","['And', 'to', 'make', 'a', 'trial', 'of', 'it', 'having', 'poured', 'foaming']"
tl_p020v_preTEI,finger,"['the', 'centers', 'well', 'dusted', 'with', 'sugar', 'And', 'next', 'drink', 'one']","['of', 'wine', 'And', 'apart', 'from', 'being', 'nourishing', 'it', 'makes', 'a']"
tl_p020v_preTEI,stomach,"['wine', 'And', 'apart', 'from', 'being', 'nourishing', 'it', 'makes', 'a', 'good']",[]
tl_p023r_preTEI,finger,"['iron', 'pegs', 'one', 'pan', 'long', '&', 'as', 'thick', 'as', 'a']","['which', 'should', 'have', 'their', 'point', 'like', 'a', 'wimble', 'gimlet', '&']"
tl_p023r_preTEI,fingers,"['is', 'larger', 'and', 'let', 'the', 'strip', 'be', 'four', 'or', 'five']","['wide', 'Have', 'it', 'well', 'sewn', 'in', 'such', 'a', 'way', 'that']"
tl_p023r_preTEI,finger,"['is', 'larger', 'and', 'let', 'the', 'strip', 'be', 'four', 'or', 'five']","['s', 'wide', 'Have', 'it', 'well', 'sewn', 'in', 'such', 'a', 'way']"
tl_p024r_preTEI,face,"['which', 'is', 'put', 'with', 'it', 'in', 'order', 'that', 'on', 'the']","['or', 'places', 'where', 'the', 'powder', 'will', 'have', 'its', 'effect', 'the']"
tl_p024r_preTEI,wounds,"['or', 'places', 'where', 'the', 'powder', 'will', 'have', 'its', 'effect', 'the']","['will', 'be', 'all', 'the', 'worse', 'for', 'it', 'The', 'best', 'arquebus']"
tl_p024r_preTEI,finger,"['which', 'comes', 'out', 'of', 'it', 'by', 'the', 'width', 'of', 'one']","['You', 'will', 'fill', 'it', 'with', 'good', 'powder', 'pestled', 'in', 'a']"
tl_p024r_preTEI,hand,"['To', 'throw', 'your', 'grenade', 'take', 'it', 'bravely', '&', 'in', 'one']","['&', 'with', 'the', 'other', 'give', 'fire', 'to', 'your', 'pipe', 'with']"
tl_p024v_preTEI,foot,"['ground', 'or', 'a', 'platform', 'of', 'four', 'fingers', 'or', 'half', 'a']","['thick', 'and', 'one', 'sets', 'them', 'into', 'the', 'earth', 'The', 'platform']"
tl_p028v_preTEI,knees,"['cold', 'molds', 'which', 'they', 'keep', 'joined', '&', 'tight', 'between', 'their']","['And', 'soon', 'after', 'they', 'open', 'the', 'molds', 'so', 'that', 'they']"
tl_p030r_preTEI,arm's,"['in', 's', 'aulmon', 'but', 'in', 'latte', 's', 'of', 'around', 'an']","['length', '&', 'three', 'finger', 's', 'width', 'It', 'i', 's', 'tran']"
tl_p030r_preTEI,fingers',"['in', 'lattes', 'of', 'around', 'an', 'arm', 's', 'length', '&', 'three']","['width', 'It', 'is', 'transported', 'to', 'Lyon', 'and', 'from', 'this', 'the']"
tl_p030v_preTEI,little finger,"['desgrusoue', 'desgrusouer', 'with', 'a', 'rope', 'as', 'thick', 'rope', 'as', 'the']","['&', 'lean', 'it', 'firmly', 'on', 'the', 'crossbar', 'to', 'secure', 'it']"
tl_p030v_preTEI,hand,"['wheel', 'they', 'guide', 'the', 'sharp', 'edge', 'of', 'the', 'esgrusouer', 'by']","['s', 'toward', 'the', 'edge', 'of', 'the', 'round', 'hollow', '&', 'gently']"
tl_p031r_preTEI,handfuls,"['strong', 'branches', 'having', 'plowed', 'it', 'put', 'at', 'each', 'foot', 'two']","['of', 'pigeon', 'dung']"
tl_p031r_preTEI,Distilled urine,[],"['distilled', 'vinegar', 'and', 'eau-de-vie', 'take', 'on', 'a', 'cerulean', 'and', 'green']"
tl_p031r_preTEI,finger,"['would', 'melt', 'But', 'one', 'rubs', 'them', 'with', 'color', 'with', 'the']",[]
tl_p033r_preTEI,nose,"['inside', 'the', 'handle', 'And', 'when', 'you', 'want', 'to', 'cut', 'the']","['or', 'a', 'finger', 'pretend', 'to', 'sharpen', 'your', 'knife', 'on', 'the']"
tl_p033r_preTEI,finger,"['And', 'when', 'you', 'want', 'to', 'cut', 'the', 'nose', 'or', 'a']","['pretend', 'to', 'sharpen', 'your', 'knife', 'on', 'the', 'thigh', 'and', 'while']"
tl_p033r_preTEI,thigh,"['or', 'a', 'finger', 'pretend', 'to', 'sharpen', 'your', 'knife', 'on', 'the']","['and', 'while', 'while', 'doing', 'this', 'turn', 'the', 'knife', 'deftly', '&']"
tl_p033r_preTEI,finger,"['with', 'the', 'notch', 'which', 'you', 'will', 'cover', 'l', 'with', 'one']","['will', 'come', 'into', 'your', 'hand', 'and', 'you', 'will', 'place', 'the']"
tl_p033r_preTEI,hand,"['as', 'readily', 'as', 'the', 'side', 'B', 'is', 'hidden', 'inside', 'its']","['le', 'marked', 'C', 'The', 'two', 'tenons', 'you', 'see', 'at', 'the']"
tl_p033r_preTEI,nose,"['colored', 'with', 'brazilwood', 'rosette', 'or', 'black', 'cherry', 'juice', 'upon', 'the']",[]
tl_p033r_preTEI,face,"['of', 'good', 'hocus-pocus', 'words', 'so', 'that', 'they', 'look', 'at', 'his']","['&', 'not', 'at', 'his', 'hands']"
tl_p033r_preTEI,hands,"['that', 'they', 'look', 'at', 'his', 'face', '&', 'not', 'at', 'his']",[]
tl_p033r_preTEI,index finger,"['a', 'toothpick', '&', 'it', 'm', 'put', 'one', 'end', 'between', 'your']","['&', 'middle', 'finger', 'and', 'clasp', 'both', 'your', 'hands', 'finger', 's']"
tl_p033r_preTEI,middle finger,"['it', 'm', 'put', 'one', 'end', 'between', 'your', 'index', 'finger', '&']","['and', 'clasp', 'both', 'your', 'hands', 'finger', 's', 'well', 'joined', 'and']"
tl_p033r_preTEI,hands,"['your', 'index', 'finger', '&', 'middle', 'finger', 'and', 'clasp', 'both', 'your']","['fingers', 'well', 'joined', 'and', 'pass', 'them', 'deftly', 'around', 'the', 'lit']"
tl_p033r_preTEI,fingers,"['index', 'finger', '&', 'middle', 'finger', 'and', 'clasp', 'both', 'your', 'hands']","['well', 'joined', 'and', 'pass', 'them', 'deftly', 'around', 'the', 'lit', 'candle']"
tl_p033r_preTEI,hands,"['them', '&', 'your', 'wicker', 'will', 'light', '&', 'immediately', 'remove', 'your']","['jo', 'thus', 'clasped', '&', 'immediately', 'put', 'out', 'the', 'candle', 'And']"
tl_p033r_preTEI,hands,"['&', 'immediately', 'put', 'out', 'the', 'candle', 'And', 'then', 'put', 'your']","['around', 'it', 'again', 'as', 'if', 'you', 'wanted', 'to', 'cover', 'it']"
tl_p033r_preTEI,palms,"['of', 'the', 'smoke', 'that', 'you', 'are', 'holding', 'with', 'your', 'two']","['the', 'candle', 'will', 'light', 'Then', 'immediately', 'extinguish', 'your', 'wicker', '&']"
tl_p033v_preTEI,forehead,"['silver', 'and', 'wet', 'it', 'and', 'make', 'it', 'hold', 'against', 'your']","['Then', 'say', 'to', 'the', 'bystander', 'that', 'if', 'you', 'put', 'it']"
tl_p033v_preTEI,forehead,"['the', 'bystander', 'that', 'if', 'you', 'put', 'it', 'thus', 'on', 'his']","['he', 'will', 'not', 'be', 'able', 'to', 'make', 'it', 'fall', 'without']"
tl_p033v_preTEI,hands,"['not', 'be', 'able', 'to', 'make', 'it', 'fall', 'without', 'lifting', 'his']","['to', 'it', 'no', 'matter', 'how', 'he', 'shakes', 'his', 'head', 'And']"
tl_p033v_preTEI,head,"['and', 'wet', 'it', 'and', 'make', 'it', 'hold', 'against', 'your', 'fore']","['Then', 'say', 'to', 'the', 'bystander', 'that', 'if', 'you', 'put', 'it']"
tl_p033v_preTEI,forehead,"['it', 'seem', 'as', 'if', 'you', 'are', 'placing', 'it', 'on', 'his']","['retain', 'it', 'in', 'your', 'hand', '&', 'wet', 'your', 'thumb', 'with']"
tl_p033v_preTEI,hand,"['not', 'be', 'able', 'to', 'make', 'it', 'fall', 'without', 'lifting', 'his']","['s', 'to', 'it', 'no', 'matter', 'how', 'he', 'shakes', 'his', 'head']"
tl_p033v_preTEI,thumb,"['his', 'forehead', 'retain', 'it', 'in', 'your', 'hand', '&', 'wet', 'your']","['with', 'your', 'saliva', 'then', 'press', 'it', 'quite', 'strongly', 'on', 'his']"
tl_p033v_preTEI,saliva,"['it', 'in', 'your', 'hand', '&', 'wet', 'your', 'thumb', 'with', 'your']","['then', 'press', 'it', 'quite', 'strongly', 'on', 'his', 'forehead', 'And', 'thinking']"
tl_p033v_preTEI,forehead,"['with', 'your', 'saliva', 'then', 'press', 'it', 'quite', 'strongly', 'on', 'his']","['And', 'thinking', 'he', 'has', 'the', 'piece', 'on', 'his', 'forehead', 'due']"
tl_p033v_preTEI,forehead,"['his', 'forehead', 'And', 'thinking', 'he', 'has', 'the', 'piece', 'on', 'his']","['due', 'to', 'the', 'coolness', 'of', 'the', 'saliva', 'he', 'will', 'shake']"
tl_p033v_preTEI,saliva,"['piece', 'on', 'his', 'forehead', 'due', 'to', 'the', 'coolness', 'of', 'the']","['he', 'will', 'shake', 'his', 'ears', '&', 'will', 'get', 'nowhere']"
tl_p033v_preTEI,ears,"['to', 'the', 'coolness', 'of', 'the', 'saliva', 'he', 'will', 'shake', 'his']","['&', 'will', 'get', 'nowhere']"
tl_p033v_preTEI,little finger,"['and', 'blocking', 'the', 'hole', 'of', 'the', 'spout', 'the', 'with', 'your']","['make', 'sure', 'that', 'the', 'funnel', 'is', 'well', 'filled', 'in', 'order']"
tl_p033v_preTEI,thumb,"['through', 'the', 'tip', 'but', 'before', 'you', 'must', 'have', 'pressed', 'your']","['well', 'over', 'the', 'hole', 'on', 'the', 'top', 'edge', 'because', 'in']"
tl_p033v_preTEI,forehead,"['handle', 'you', 'make', 'it', 'seem', 'as', 'if', 'you', 'pierce', 'the']","['of', 'someone', 'who', 'holds', 'a', 'glass', 'in', 'his', 'hand', 'and']"
tl_p033v_preTEI,hand,"['bodkin', 'rounded', 'at', 'the', 'tip', '&', 'that', 'goes', 'into', 'its']","['le', 'you', 'make', 'it', 'seem', 'as', 'if', 'you', 'pierce', 'the']"
tl_p033v_preTEI,forehead,"['#', 'his']","['Then', 'removing', 'your', 'thumb', 'from', 'over', 'the', 'hole', 'on', 'the']"
tl_p033v_preTEI,thumb,"['#', 'his', 'forehead', 'Then', 'removing', 'your']","['from', 'over', 'the', 'hole', 'on', 'the', 'top', 'edge', 'the', 'air']"
tl_p033v_preTEI,head,"['#', 'his', 'fore']","['Then', 'removing', 'your', 'thumb', 'from', 'over', 'the', 'hole', 'on', 'the']"
tl_p034r_preTEI,arm,"['X', 'Make', 'him', 'put', 'his']","['around', 'a', 'bedpost', 'or', 'something', 'similar', '&', 'with', 'the', 'same']"
tl_p034r_preTEI,arm,"['around', 'a', 'bedpost', 'or', 'something', 'similar', '&', 'with', 'the', 'same']","['let', 'him', 'hold', 'a', 'finger', 'to', 'his', 'forehead']"
tl_p034r_preTEI,finger,"['similar', '&', 'with', 'the', 'same', 'arm', 'let', 'him', 'hold', 'a']","['to', 'his', 'forehead']"
tl_p034r_preTEI,forehead,"['the', 'same', 'arm', 'let', 'him', 'hold', 'a', 'finger', 'to', 'his']",[]
tl_p034v_preTEI,index finger,"['marked', 'B', 'on', 'top', 'Next', 'holding', 'the', 'box', 'with', 'your']","['on', 'top', 'you', 'present', 'it', 'and', 'seeing', 'only', 'the', 'bottom']"
tl_p034v_preTEI,fingers,"['will', 'take', 'the', 'top', 'of', 'the', 'leather', 'box', 'with', 'two']","['and', 'with', 'the', 'clasping', 'it', 'more', 'firmly', 'than', 'usual', 'at']"
tl_p034v_preTEI,index finger,"['bottom', 'which', 'has', 'returned', 'to', 'its', 'previous', 'state', 'holding', 'your']","['on', 'the', 'rim', 'of', 'the', 'box', 'so', 'that', 'it', 'does']"
tl_p035r_preTEI,ear,"['stick', 'and', 'take', 'the', 'measurement', 'from', 'the', 'tip', 'of', 'his']","['to', 'the', 'tip', 'of', 'his', 'nose', 'and', 'show', 'it', 'to']"
tl_p035r_preTEI,nose,"['the', 'tip', 'of', 'his', 'ear', 'to', 'the', 'tip', 'of', 'his']","['and', 'show', 'it', 'to', 'him', 'Thus', 'you', 'will', 'teach', 'him']"
tl_p035r_preTEI,fingers,"['in', 'water', 'so', 'that', 'it', 'floats', 'by', 'two', 'or', 'three']",[]
tl_p036r_preTEI,fingers,"['as', 'cow', 'or', 'morocco', 'somewhat', 'thick', 'as', 'tall', 'as', 'three']","['sewn', 'like', 'the', 'finger', 'of', 'a', 'glove', '&', 'large', 'enough']"
tl_p036r_preTEI,fingertips,"['the', 'finger', 'of', 'a', 'glove', '&', 'large', 'enough', 'that', 'two']","['can', 'fit', 'inside', '&', 'which', 'at', 'the', 'tip', 'which', 'is']"
tl_p036r_preTEI,little finger,"['is', 'hollow', '&', 'has', 'the', 'thimble', 'inside', 'it', 'by', 'your']","['&', 'ring', 'finger', 'and', 'do', 'this', 'with', 'your', 'right', 'hand']"
tl_p036r_preTEI,ringfinger,"['has', 'the', 'thimble', 'inside', 'it', 'by', 'your', 'little', 'finger', '&']","['and', 'do', 'this', 'with', 'your', 'right', 'hand', 'with', 'which', 'you']"
tl_p036r_preTEI,right hand,"['little', 'finger', '&', 'ring', 'finger', 'and', 'do', 'this', 'with', 'your']","['with', 'which', 'you', 'are', 'holding', 'the', 'stick', 'Next', 'you', 'take']"
tl_p036r_preTEI,fingers,"['place', 'it', 'over', 'the', 'hollow', 'ball', 'which', 'is', 'in', 'your']","['&', 'making', 'it', 'seem', 'as', 'if', 'you', 'are', 'putting', 'some']"
tl_p037r_preTEI,finger,"['in', 'wine', 'Then', 'you', 'will', 'be', 'able', 'to', 'drink', 'a']","['of', 'sufficiently', 'tempered', 'wine', 'This', 'dissipates', 'the', 'phlegm', '&', 'the']"
tl_p037r_preTEI,stomach,"['are', 'smooth', '&', 'swallow', 'them', 'without', 'chewing', 'This', 'benefits', 'the']","['without', 'heating', 'the', 'liver']"
tl_p037r_preTEI,liver,"['them', 'without', 'chewing', 'This', 'benefits', 'the', 'stomach', 'without', 'heating', 'the']",[]
tl_p037v_preTEI,fingers,"['&', 'not', 'bear', 'enough', 'fruit', 'Make', 'small', 'e', 'holes', 'two']","['by', 'two', 'fingers', 'with', 'a', 'stake', '&', 'put', 'in', 'each']"
tl_p037v_preTEI,fingers,"['enough', 'fruit', 'Make', 'small', 'e', 'holes', 'two', 'fingers', 'by', 'two']","['with', 'a', 'stake', '&', 'put', 'in', 'each', 'two', 'or', 'three']"
tl_p037v_preTEI,thumb,"['with', 'it', 'Next', 'spread', 'over', 'all', 'the', 'thickness', 'of', 'a']","['of', 'havets', 'that', 'is', 'to', 'say', 'wheat', 'fl', 'chaff', 'in']"
tl_p037v_preTEI,nose,"['the', 'glassworker', 'who', 'is', 'working', 'has', 'a', 'stench', 'from', 'his']","['or', 'his', 'mouth', 'the', '&', 'he', 'breathes', 'on', 'the', 'glass']"
tl_p037v_preTEI,mouth,"['is', 'working', 'has', 'a', 'stench', 'from', 'his', 'nose', 'or', 'his']","['the', '&', 'he', 'breathes', 'on', 'the', 'glass', 'the', 'color', 'will']"
tl_p037v_preTEI,breathes,"['stench', 'from', 'his', 'nose', 'or', 'his', 'mouth', 'the', '&', 'he']","['on', 'the', 'glass', 'the', 'color', 'will', 'not', 'take', 'on', 'it']"
tl_p037v_preTEI,finger,"['amber', 'then', 'passed', 'tripoli', 'from', 'Bretagne', 'on', 'it', 'with', 'the']","['others', 'with', 'a', 'piece', 'of', 'leather', 'or', 'a', 'cane', 'Amber']"
tl_p037v_preTEI,urine,"['it', 'it', 'needs', 'to', 'be', 'soaked', 'for', 'one', 'night', 'in']","['then', 'boiled', 'a', 'little', 'in', 'it']"
tl_p038r_preTEI,urine,"['or', 'manganese', '&', 'other', 'drugs', 'that', 'you', 'know', 'Or', 'in']","['&', 'distilled', 'vinegar', 'mixed', 'with', 'colors', 'or', 'in', 'the', 'vapor']"
tl_p038v_preTEI,forehead,"['dragon', 's', 'blood', 'and', 'apply', 'it', 'of', 'the', 'to', 'the']","['of', 'the', 'one', 'who', 'bleeds', 'This', 'herb', 'is', 'a', 'strong']"
tl_p039r_preTEI,mouth,"['of', 'the', 'pastel', 'woad', 'is', 'known', 'when', 'put', 'in', 'the']","['it', 'gives', 'a', 'taste', 'as', 'of', 'vinegar', 'or', 'when', 'crumbling']"
tl_p040v_preTEI,foot,"['your', 'retort', 'is', 'sufficiently', 'far', 'one', 'dour', 'or', 'half', 'a']","['from', 'the', 'bottom', 'grate', 'where', 'the', 'charcoal', 'is', 'placed', 'for']"
tl_p041v_preTEI,breath,"['neatly', 'When', 'you', 'work', 'the', 'humid', 'the', 'exhalation', 'of', 'your']","['moistens', 'the', 'leaf', 'laid', 'on', 'the', 'glass', '&', 'therefore', 'it']"
tl_p042r_preTEI,hands,"['it', 'But', 'before', 'it', 'should', 'have', 'been', 'kneaded', 'between', 'your']","['to', 'render', 'it', 'very', 'uniform', 'for', 'otherwise', 'the', 'water', 'that']"
tl_p043r_preTEI,ditto,"['un', 'poco', 'di', 'vernice', 'Essendo', 'secco', 'datte', 'a', 'secco', 'con']","['la', 'purpurina', 'dove', 'vorrette', 'Tanto', 'più', 'ne', 'darette', 'sarà', 'piu']"
tl_p043r_preTEI,finger,"['minium', 'from', 'England', 'on', 'top', 'with', 'a', 'paintbrush', 'or', 'a']","['The', 'said', 'grated', 'minium', 'embellishes', 'lead', 'medals']"
tl_p044v_preTEI,mouth,"['they', 'clean', 'with', 'lye', 'because', 'they', 'sort', 'them', 'with', 'the']","['&', 'separate', 'out', 'short', '&', 'broken', 'ones', 'They', 'do', 'not']"
tl_p044v_preTEI,fingers,"['And', 'passing', 'a', 'small', 'flat', 'stick', 'of', 'ii', 'or', 'three']","['wide', 'between', 'next', 'they', 'pass', 'two', 'hairs', 'at', 'each', 'step']"
tl_p044v_preTEI,soles of your feet,"['and', 'your', 'oil', 'will', 'turn', 'white', 'If', 'you', 'rub', 'the']","['with', 'the', 'same', 'you', 'will', 'soon', 'feel', 'like', 'sleeping']"
tl_p045r_preTEI,fingers,"['pipe', 'as', 'long', 'as', 'the', 'width', 'of', '4', 'or', '5']","['which', 'should', 'be', 'hollowed', 'precisely', 'according', 'to', 'the', 'mouth', 'of']"
tl_p046r_preTEI,teeth,"['mix', 'it', 'well', 'all', 'together', 'And', 'after', 'having', 'cleaned', 'the']","['with', 'a', 'small', 'burin', 'touch', 'them', 'lightly', 'with', 'a', 'end']"
tl_p046r_preTEI,mouth,"['there', 'for', 'a', 'little', 'while', 'then', 'spit', 'or', 'rinse', 'your']","['with', 'tepid', 'water', 'and', 'reiterate', 'two', 'or', 'three', 'times', 'Oil']"
tl_p047r_preTEI,tooth,"['with', 'the', 'retort', 'and', 'as', 'soon', 'as', 'you', 'touch', 'the']","['the', 'tartar', '&', 'blackness', 'will', 'go', 'away', 'It', 'is', 'true']"
tl_p047r_preTEI,neck,"['Hung', 'round', 'the']","['wear', 'root', 'of', 'peony', 'which', 'should', 'be', 'picked', 'at', 'the']"
tl_p047r_preTEI,temples,"['it', 'is', 'against', 'dysentery', 'you', 'can', 'rub', 'with', 'it', 'the']","['the', 'hollow', 'of', 'the', 'hands', '&', 'the', 'soles', 'of', 'the']"
tl_p047r_preTEI,hollow of the hands,"['against', 'dysentery', 'you', 'can', 'rub', 'with', 'it', 'the', 'temples', 'the']","['&', 'the', 'soles', 'of', 'the', 'feet', 'with', 'wax', 'oil', '&']"
tl_p047r_preTEI,soles of the feet,"['it', 'the', 'temples', 'the', 'hollow', 'of', 'the', 'hands', '&', 'the']","['with', 'wax', 'oil', '&', 'take', 'one', 'drop', 'or', 'two', 'of']"
tl_p048v_preTEI,back,"['little', 'of', 'it', 'at', 'a', 'time', '&', 'se', 'turn', 'their']","['for', 'fear', 'of', 'the', 'fumes', 'and', 'continue', 'thus', 'until', 'everything']"
tl_p049v_preTEI,fingers,"['end', 'the', 'other', 'end', 'put', 'your', 'card', 'three', 'or', '4']","['away', 'from', 'the', 'water', 'that', 'you', 'will', 'have', 'put', 'in']"
tl_p050r_preTEI,hand,"['fruit', 'And', 'when', 'you', 'will', 'have', 'delicately', 'picked', 'with', 'your']","['the', 'fruit', 'without', 'it', 'being', 'corrupted', '&', 'on', 'a', 'warm']"
