folio,text in tag,before,after
tl_p020v_preTEI,nourishing,"['next', 'drink', 'one', 'finger', 'of', 'wine', 'And', 'apart', 'from', 'being']","['it', 'makes', 'a', 'good', 'stomach']"
tl_p020v_preTEI,makes a good ,"['one', 'finger', 'of', 'wine', 'And', 'apart', 'from', 'being', 'nourishing', 'it']",['stomach']
tl_p021v_preTEI,wounds,"['crucible', 'when', 'one', 'wants', 'to', 'cast', 'them;', 'this', 'worsens', 'the']","['The', 'grenades', 'ought', 'not', 'to', 'be', 'too', 'brittle', 'But', 'it']"
tl_p037r_preTEI,dissipates the phlegm & the winds which arise from it,"['able', 'to', 'drink', 'a', 'finger', 'of', 'sufficiently', 'tempered', 'wine', 'This']","['You', 'can', 'take', 'six', 'pepper', 'grains', '&', 'grate', 'their', 'rinds']"
tl_p037r_preTEI,benefitsthe ,"['that', 'they', 'are', 'smooth', '&', 'swallow', 'them', 'without', 'chewing', 'This']","['stomach', 'without', 'heating', 'the', 'liver']"
tl_p044v_preTEI,will soon feellike sleeping,"['rub', 'the', 'soles', 'of', 'your', 'feet', 'with', 'the', 'same', 'you']",[]
tl_p046r_preTEI,whiten,"['Some', 'people']","['them', 'with', 'confections', 'of', 'aquafortis;', 'however', 'one', 'says', 'that', 'this']"
tl_p046r_preTEI,this corrupts themafterward & causes a blackness on them,"['whiten', 'them', 'with', 'confections', 'of', 'aquafortis;', 'however', 'one', 'says', 'that']","['One', 'says', 'that', 'oil', 'of', 'sulfur', 'is', 'excellent', 'but', 'one']"
tl_p046r_preTEI,penetrates & is corrosive,"['water', 'and', 'reiterate', 'two', 'or', 'three', 'times', 'Oil', 'of', 'sulfur']","['and', 'l', 'but', 'the', 'clove', 'oil', '&', 'the', 'rose', 'honey']"
tl_p046r_preTEI,"Applied to hair, it makes it fall out & keeps it from beingborn.",[],[]
tl_p046r_preTEI,the pain will notreturn,"['sulfur', 'give', 'it', 'to', 'the', 'patient', 'It', 'is', 'held', 'that']",[]
tl_p047r_preTEI,the tartar & blackness will goaway,"['the', 'retort', 'and', 'as', 'soon', 'as', 'you', 'touch', 'the', 'tooth']","['It', 'is', 'true', 'that', 'it', 'has', 'a', 'bad', 'odor', 'but']"
tl_p047r_preTEI,Against diarrhea,[],"['it', 'is', 'very', 'good', 'to', 'use', 'preserve', 'of', 'symphytum', 'also']"
tl_p047r_preTEI,against dysentery,"['of', 'symphytum', 'also', 'called', 'consolida', 'maior', 'And', 'if', 'it', 'is']","['you', 'can', 'rub', 'with', 'it', 'the', 'temples', 'the', 'hollow', 'of']"
tl_p048v_preTEI,fumes,"['time', '&', 'se', 'turn', 'their', 'back', 'for', 'fear', 'of', 'the']","['and', 'continue', 'thus', 'until', 'everything', 'is', 'put', 'in', 'and', 'strengthen']"
tl_p052v_preTEI,its exhalation would bedangerous,"['fire', 'has', 'died', 'down', '&', 'all', 'is', 'cooled', 'Ap', 'for']","['And', 'for', 'the', 'occasion', 'when', 'you', 'feed', 'it', 'with', 'pincers']"
tl_p055r_preTEI,itwill not die,"['which', 'some', 'call', 'vermicularis', 'And', 'one', 'holds', 'for', 'certain', 'that']",[]
tl_p058r_preTEI,"ladies, wanting to color their","['that', 'of', 'one', 'who', 'is', 'very', 'cold', 'That', 'is', 'why']","['cheeks', 'grind', 'Florence', 'lake', 'very', 'finely', 'then', 'fill', 'a', 'little']"
tl_p066v_preTEI,softens,"['forgot', 'one', 'needs', 'after', 'having', 'applied', 'the', 'hot', 'bread', 'which']","['&', 'makes', 'one', 'sweat', 'to', 'put', 'on', 'linen', 'cloths', 'soaked']"
tl_p066v_preTEI,makes one sweat,"['needs', 'after', 'having', 'applied', 'the', 'hot', 'bread', 'which', 'softens', '&']","['to', 'put', 'on', 'linen', 'cloths', 'soaked', 'with', 'water', 'from', 'a']"
tl_p077r_preTEI,purge the ,"['come', 'out', 'by', 'your', 'nose', 'But', 'if', 'you', 'want', 'to']","['head', 'also', 'pinch', 'the', 'nose', 'Against', 'colds', 'rheums', 'and', 'other']"
tl_p077r_preTEI,Against colds,"['you', 'want', 'to', 'purge', 'the', 'head', 'also', 'pinch', 'the', 'nose']","['rheums', 'and', 'other', 'maladies']"
tl_p077r_preTEI,rheums,"['to', 'purge', 'the', 'head', 'also', 'pinch', 'the', 'nose', 'Against', 'colds']","['and', 'other', 'maladies']"
tl_p077r_preTEI,othermaladies,"['the', 'head', 'also', 'pinch', 'the', 'nose', 'Against', 'colds', 'rheums', 'and']",[]
tl_p079r_preTEI,you will find yourself very well from it,"['you', 'wish', '&', 'w', 'it', 'h', 'the', 'help', 'of', 'God']",[]
tl_p079v_preTEI,mind that the fumes do not harm youfor they are bad,"['is', 'cooked', '&', 'it', 'needs', 'to', 'be', 'for', 'six', 'hours']",[]
tl_p079v_preTEI,neither ,"['the', 'morning', 'take', 'a', 'piece', 'of', 'toast', 'with', 'butter', '&']","['antimony', 'nor', 'any', 'other', 'vapor', 'will', 'be', 'able', 'to', 'harm']"
tl_p093r_preTEI,humor,"['be', 'made', 'earlier', 'than', 'their', 'tree', 'is', 'sapping', 'for', 'the']","['grows', 'them', 'quickly', 'Otherwise', 'au', 'they', 'dry', 'before', 'the', 'humor']"
tl_p093r_preTEI,humor,"['humor', 'grows', 'them', 'quickly', 'Otherwise', 'au', 'they', 'dry', 'before', 'the']","['of', 'the', 'sap', 'pushes', 'them']"
tl_p097v_preTEI,go toyour ,"['This', 'varnish', 'is', 'very', 'white', '&', 'beautiful', '&', 'does', 'not']","['head', 'like', 'that', 'of', 'spike', 'lavender']"
tl_p102v_preTEI,for the,"['two', 'or', 'three', 'spoonfuls', 'of', 'white', 'wine', 'but', 'this', 'is']","['elderly', 'Paul', 'III', 'used', 'it']"
tl_p103r_preTEI,"do not apply it any longer than this, for it would cause","['anoint', 'the', 'burn', 'for', 'the', 'space', 'of', '9', 'days', 'But']","['a', 'your', 'flesh', 'to', 'grow', 'excessively', 'You', 'p', 'shall', 'bandage']"
tl_p103r_preTEI,causes ,"['the', 'ointment', 'over', 'which', 'you', 'can', 'put', 'ivy', 'leaves', 'This']","['hair', 'to', 'regrow', '&', 'leaves', 'no', 'scar', 'A', 'gunpowder', 'maker']"
tl_p103r_preTEI,leaves no scar,"['can', 'put', 'ivy', 'leaves', 'This', 'causes', 'hair', 'to', 'regrow', '&']","['A', 'gunpowder', 'maker', 'who', 'had', 'almost', 'completely', 'burnt', 'himself', 'me']"
tl_p103v_preTEI,protruding or swollen hemorrhoidal,"['not', 'harm', 'for', 'example', 'children', 'or', 'those', 'who', 'se', 'have']","['veins', 'one', 'covers', 'the', 'end', 'of', 'the', 'tube', 'with', 'a']"
tl_p103v_preTEI,enema,"['over', 'the', 'end', '&', 'in', 'this', 'way', 'one', 'gives', 'the']",[]
tl_p106v_preTEI,avoid the vapor,"['nor', 'too', 'violent', 'Always', 'stir', 'with', 'a', 'long', 'stick', 'to']","['turning', 'it', 'around', 'the', 'cauldron', '&', 'in', 'the', 'middle', 'in']"
tl_p109v_preTEI,remedy,"['as', 'if', 'you', 'had', 'handled', 'nettles', 'But', 'the', 'most', 'powerful']","['for', 'this', 'is', 'to', 'put', 'your', 'hand', 'into', 'fresh', 'earth']"
tl_p110r_preTEI,infected part,"['&', 'humid', 'earth', 'which', 'when', 'applied', 'fresh', 'en', 'on', 'the']","['pulls', 'out', 'all', 'the', 'venom', 'and', 'nothing', 'else', 'It', 'is']"
tl_p120v_preTEI,plastered,"['It', 'is', 'excellent']","['on', 'wounds', 'to', 'stop', 'the', 'blood', 'The', 'best', 'is', 'made']"
tl_p122r_preTEI,antidote,"['q', 'or', 'some', 'branch', 'of', 'a', 'plant', 'which', 'contains', 'the']","['against', 'its', 'bite', 'take', 'a', 'little', 'branch', 'as', 'best', 'arranged']"
tl_p123r_preTEI,fume of it is,"['break', 'For', 'if', 'it', 'breaks', 'the', 'substances', 'evaporate', '&', 'the']","['dangerous', 'If', 'within', 'xii', 'hours', 'it', 'is', 'not', 'melted', 'and']"
tl_p123v_preTEI,"fumes, which are dangerous, couldhurt you","['substance', 'so', 'as', 'not', 'to', 'do', 'it', 'often', 'because', 'the']","['And', 'before', 'working', 'at', 'it', 'take', 'in', 'the', 'morning', 'good']"
tl_p136v_preTEI,"keep away from the fumes, for they are pernicious","['silver', 'copper', '&', 'metal', 'If', 'you', 'cast', 'with', 'recent', 'calamine']","['I', 'wanted', 'to', 'use', 'German', 'tokens', 'to', 'cast', 'medals', '&']"
tl_p149r_preTEI,poison,"['electrum', 'from', 'which', 'one', 'can', 'make', 'cups', 'which', 'will', 'demonstrate']",[]
tl_p165v_preTEI,"cut on your hand,","['for', 'a', 'long', 'time', 'without', 'spoiling', 'If', 'you', 'have', 'a']","['take', 'care', 'that', 'this', 'mixture', 'does', 'not', 'touch', 'it']"
tl_p165v_preTEI,take care that this mixture does not touch it,"['hout', 'spoiling', 'If', 'you', 'have', 'a', 'cut', 'on', 'your', 'hand']",[]
tl_p170v_preTEI,against pestilential fever,['Take'],"['or', 'poison', 'or', 'plague', 'an', 'écu', 's', 'weight', 'of', 'your']"
tl_p170v_preTEI,poison,"['Take', 'against', 'pestilential', 'fever', 'or']","['or', 'plague', 'an', 'écu', 's', 'weight', 'of', 'your', 'opiate', 'soaked']"
tl_p170v_preTEI,plague,"['Take', 'against', 'pestilential', 'fever', 'or', 'poison', 'or']","['an', 'écu', 's', 'weight', 'of', 'your', 'opiate', 'soaked', 'in', 'scabious']"
tl_p170v_preTEI,to preserve oneself when one goes into infected air,"['lateres', 'igniti', 'et', 'vapor', 'excipiatur', 'ore', '&', 'naribus', 'This', 'is']","['a', 'garment', 'can', 'be', 'thus', 'perfumed', '&', 'removing', 'its', 'infection']"
tl_p170v_preTEI,removing ,"['into', 'infected', 'air', 'a', 'garment', 'can', 'be', 'thus', 'perfumed', '&']","['its', 'infection', 'the', 'room', 'house', '&c', 'If', 'you', 'find', 'yourself']"
