folio,text in tag,before,after
tl_p009r_preTEI,at night ,"['is', 'by', 'nature', 'very', 'dry', 'harvesters', 'beat', 'it', 'most', 'often']","['in', 'the', 'cool', '&', 'by', 'moonlight', 'Which', 'could', 'not', 'be']"
tl_p009r_preTEI,sun isapproaching midday,"['beams', 'pass', 'through', 'and', 'one', 'scarcely', 'beats', 'it', 'until', 'the']","['Quickly', 'after', 'the', 'millet', 'is', 'cut', 'one', 'needs', 'to', 'plow']"
tl_p009r_preTEI,at the next sowing,"['much', 'in', 'its', 'fertility', '&', 'c', 'which', 'one', 'knows', 'well']","['that', 'one', 'makes', 'after', 'that', 'But', 'above', 'all', 'the', 'grain']"
tl_p009r_preTEI,years,"['Gascony', 'or', 'baillard', 'in', 'France', 'makes', 'the', 'earth', 'shake', 'seven']","['later', 'according', 'to', 'the', 'common', 'saying', 'Beans', 'improve', '&', 'correct']"
tl_p009v_preTEI,2nd September1581,"['And', 'first', 'François', 'du', 'Cros', 'owes', 'from']","['/', 'for', '1', 'cane', 'of', 'cambric', 'at', '8', 'livres', 'per']"
tl_p009v_preTEI,2nd September 1581,"['François', 'du', 'Cros', 'owes', 'from']","['/', 'for', '1', 'canne', 'of', 'cambric', 'at', '8', 'livres', 'per']"
tl_p009v_preTEI,2nd September 1581,"['François', 'du', 'Cros', 'owes', 'from']","['/', 'for', 'the', 'merchandise', 'taken', 'by', 'himself', 'as', 'specified', 'in']"
tl_p009v_preTEI,day,"['said', 'du', 'Cros', 'has', 'made', 'a', 'bill', 'on', 'the', 'said']","['to', 'be', 'paid', 'on', 'St', 'Andrew', 's', 'day', 'next', 'I']"
tl_p011v_preTEI,atnight,"['flesh', '&', 'with', 'a', 'head', 'band', 'apply', 'to', 'the', 'eyes']",[]
tl_p011v_preTEI,longtime,"['wheel', 'if', 'you', 'have', 'not', 'worked', 'on', 'it', 'in', 'a']",[]
tl_p012r_preTEI,days,"['The', 'work', 'needs', 'to', 'be', 'dried', 'for', '4', 'or', '5']","['before', 'you', 'reheat', 'it', 'When', 'you', 'mold', '&', 'make', 'a']"
tl_p013v_preTEI,at night,"['it', 'on', 'a', 'brazier', 'in', 'the', 'chamber', 'of', 'some', 'persons']","['they', 'will', 'be', 'neither', 'able', 'to', 'move', 'nor', 'speak', 'nor']"
tl_p015v_preTEI,hours,"['where', 'the', 'tooth', 'is', 'hurting', '&', 'within', 'two', 'or', 'three']","['they', 'feel', 'well', 'because', 'of', 'it', 'Others', 'put', 'in', 'the']"
tl_p016v_preTEI,months,"['and', 'tin', 'vessel', 'with', 'them', '&', 'they', 'will', 'keep', 'six']",[]
tl_p017r_preTEI,longer,"['before', 'exiting', '&', 'the', 'its', 'impetuosity', 'is', 'held', 'constrained', 'for']","['in', 'a', 'small', 'long', 'piece', 'than', 'a', 'gr', 'short', 'one']"
tl_p017v_preTEI,day,"['A', 'cannon', 'can', 'fire', '4xx', 'or', 'a', 'hundred', 'shots', 'per']","['but', 'one', 'needs', 'to', 'refresh', 'it', 'every', 'time', 'after', 'one']"
tl_p017v_preTEI,by night,"['placing', 'them', 'via', 'trenches', 'on', 'the', 'edge', 'of', 'the', 'ditch']",[]
tl_p020v_preTEI,Every morning,[],"['take', 'two', 'or', 'three', 'eggs', 'laid', 'one', 'or', 'two', 'days']"
tl_p020v_preTEI,days,"['morning', 'take', 'two', 'or', 'three', 'eggs', 'laid', 'one', 'or', 'two']","['ago', 'Heat', 'them', 'until', '&', 'do', 'not', 'cook', 'them', 'Take']"
tl_p024r_preTEI,every three days,"['inserted', 'into', 'the', 'some', 'grenades', 'to', 'be', 'always', 'provisioned', 'And']","['you', 'shall', 'change', 'them', 'if', 'you', 'recognize', 'that', 'they', 'have']"
tl_p024v_preTEI,atnight,"['to', 'the', 'place', 'one', 'wants', 'to', 'batter', 'the', 'gunner', 'goes']","['to', 'reconnoiter', 'the', 'most', 'convenient', 'place', 'to', 'mount', 'the', 'battery']"
tl_p024v_preTEI,at night,"['removed', 'it', 'will', 'surprise', 'the', 'assailed', 'One', 'approaches', 'fortified', 'towns']","['but', 'to', 'poorly', 'fortified', 'towns', 'pioneers', 'bring', 'gabions', 'and', 'carry']"
tl_p026r_preTEI,days,"['once', 'loaded', '&', 'kept', 'in', 'a', 'dry', 'place', 'for', 'fifteen']","['they', 'have', 'more', 'force']"
tl_p029r_preTEI,day,"['like', 'masks', 'or', 'garlands', 'which', 'will', 'be', 'dry', 'within', 'one']","['Next', 'you', 'will', 'apply', 'them', 'with', 'strong', 'glue', 'or', 'paste']"
tl_p029r_preTEI,day,"['that', 'it', 'is', 'clear', '&', 'grind', 'it', 'several', 'times', 'a']","['for', 'fifteen', 'day', 's', 'Then', 'pour', 'off', 'the', 'water', 'by']"
tl_p029r_preTEI,days,"['clear', '&', 'grind', 'it', 'several', 'times', 'a', 'day', 'for', 'fifteen']","['Then', 'pour', 'off', 'the', 'water', 'by', 'tilting', 'and', 'gather', 'the']"
tl_p029r_preTEI,days,"['in', 'the', 'open', 'air', '&', 'in', 'the', 'serain', 'for', 'fifteen']","['with', 'its', 'water', 'and', 'it', 'will', 'become', 'matte', 'strong', 'white']"
tl_p029v_preTEI,along time,"['it', 'would', 'be', 'worth', 'nothing', 'And', 'leave', 'it', 'thus', 'for']","['because', 'the', 'longer', 'it', 'stays', 'there', 'the', 'more', 'beautiful', '&']"
tl_p032v_preTEI,in summer,"['straws', 'others', 'of', 'thirteen', 'And', 'they', 'work', 'on', 'them', 'mainly']","['And', 'in', 'winter', 'when', 'they', 'put', 'it', 'to', 'use', 'they']"
tl_p032v_preTEI,inwinter,"['thirteen', 'And', 'they', 'work', 'on', 'them', 'mainly', 'in', 'summer', 'And']","['when', 'they', 'put', 'it', 'to', 'use', 'they', 'sew', 'it', 'But']"
tl_p037r_preTEI,long time,"['but', 'rather', 'mixes', 'in', 'more', 'And', 'by', 'holding', 'it', 'a']","['in', 'the', 'fire', 'the', 'filth', 'is', 'eaten', 'away', 'which', 'is']"
tl_p037r_preTEI,once a week,"['make', 'with', 'it', 'an', 'opiate', 'of', 'which', 'you', 'will', 'take']","['on', 'a', 'host', 'soaked', 'in', 'wine', 'Then', 'you', 'will', 'be']"
tl_p037v_preTEI,end of amoon cycle,"['For', 'sowing', 'melons', 'well', 'it', 'needs', 'to', 'be', 'at', 'the']","['for', 'otherwise', 'they', 'would', 'bud', 'too', 'many', 'leaves', '&', 'not']"
tl_p037v_preTEI,night,"['to', 'restore', 'it', 'it', 'needs', 'to', 'be', 'soaked', 'for', 'one']","['in', 'urine', 'then', 'boiled', 'a', 'little', 'in', 'it']"
tl_p038r_preTEI,today,"['in', 'church', 'windows', 'which', 'are', 'much', 'thicker', 'than', 'those', 'of']","['&', 'are', 'of', 'more', 'lively', 'colors', 'If', 'it', 'is', 'for']"
tl_p038v_preTEI, every year,"['One', 'needs', 'to', 'prune', 'them']","['so', 'that', 'only', 'one', 'stalk', 'is', 'left', '&', 'water', 'them']"
tl_p038v_preTEI,every year,"['One', 'needs', 'to', 'prune', 'them']","['so', 'that', 'only', 'one', 'stalk', 'is', 'left', '&', 'water', 'them']"
tl_p038v_preTEI,year,"['One', 'needs', 'to', 'prune', 'them', 'every']","['so', 'that', 'only', 'one', 'stalk', 'is', 'left', '&', 'water', 'them']"
tl_p039r_preTEI,everyyear,"['so', 'fertile', 'that', 'if', 'one', 'were', 'to', 'grow', 'wheat', 'there']","['it', 'would', 'lie', 'flat', 'for', 'being', 'too', 'vigorous', 'This', 'is']"
tl_p039r_preTEI,on,"['finely', 'as', 'for', 'sowing', 'cooking', 'herbs', 'One', 'commonly', 'sows', 'it']","['St', 'Anthony', 's', 'day', 'in', 'January', 'One', 'makes', 'eight', 'harvests']"
tl_p040r_preTEI,summer,"['sorrel', '&', 'with', 'the', 'root', 'which', 'is', 'yellow', 'in', 'the']","['they', 'dye', 'thread', '&', 'similar', 'things']"
tl_p040v_preTEI,long time,"['while', 'melting', 'Mixed', 'tin', 'holds', 'in', 'the', 'fire', 'for', 'a']","['but', 'the', 'cendrée', 'separates', 'it']"
tl_p041r_preTEI,in the following year,"['its', 'first', 'blossom', '&', 'it', 'will', 'bud', '&', 'bloom', 'only']","['&', 'I', 'believe', 'bulbous', 'herbs', 'do', 'this']"
tl_p041r_preTEI,month,"['Young', 'domestic', 'ones', 'do', 'not', 'grow', 'for', 'a']","['after', 'they', 'are', 'hatched', 'but', 'remain', 'in', 'this', 'state', 'But']"
tl_p041v_preTEI,long time,"['from', 'bars', 'that', 'have', 'been', 'in', 'the', 'fire', 'for', 'a']","['&', 'which', 'is', 'thick', 'is', 'much', 'better', 'than', 'that', 'common']"
tl_p041v_preTEI,years,"['is', 'to', 'say', 'castrate', 'when', 'they', 'are', 'one', 'or', 'two']","['old', 'he', 'must', 'not', 'have', 'been', 'with', 'his', 'wife', 'for']"
tl_p042v_preTEI,in theevening,"['of', 'sandarac', 'spike', 'lavender', 'oil', 'and', 'a', 'little', 'mastic', 'And']","['put', 'it', 'into', 'a', 'vessel', 'all', 'pestled', 'well', 'together', 'without']"
tl_p043r_preTEI,Advent ofChristmas,"['One', 'should', 'graft', 'them', 'en', 'during']","['provided', 'that', 'it', 'does', 'not', 'freeze', 'too', 'much']"
tl_p043r_preTEI,hora,"['a', 'pignatta', 'sublimatorio', 'di', 'vetro', 'tenerlo', 'sopra', 'picciol', 'fuoco', 'una']","['&', 'una', 'hora', 'un', 'poco', 'piu', 'forte', '&', 'una', 'hora']"
tl_p043r_preTEI,hora,"['di', 'vetro', 'tenerlo', 'sopra', 'picciol', 'fuoco', 'una', 'hora', '&', 'una']","['un', 'poco', 'piu', 'forte', '&', 'una', 'hora', 'bonissimo', 'fuoco', 'et']"
tl_p043r_preTEI,hora,"['hora', '&', 'una', 'hora', 'un', 'poco', 'piu', 'forte', '&', 'una']","['bonissimo', 'fuoco', 'et', 'sarà', 'fatto', 'Dapoi', 'per', 'adoperarla', 'datte', 'il']"
tl_p043v_preTEI,hours,"['brazilwood', 'very', 'finely', 'put', 'it', 'to', 'soak', 'one', 'or', 'two']","['in', 'clear', 'water', 'then', 'take', 'this', 'tinted', 'water', '&', 'add']"
tl_p044r_preTEI,hours,"['&', 'apply', 'it', 'to', 'paper', '&', 'if', 'one', 'or', 'two']","['later', 'it', 'does', 'not', 'die', 'there', 'it', 'is', 'fine', 'and']"
tl_p044v_preTEI,days,"['it', 'in', 'a', 'very', 'long', 'bath', 'for', 'three', 'or', '4']","['Then', 'separate', 'your', 'decoction', 'from', 'the', 'residue', 'of', 'which', 'in']"
tl_p044v_preTEI,days,"['which', 'you', 'will', 'place', 'in', 'a', 'bain', 'marie', 'for', 'two']","['and', 'your', 'oil', 'will', 'turn', 'white', 'If', 'you', 'rub', 'the']"
tl_p046r_preTEI,mornings,"['eggs', '&', 'the', 'over', 'the', 'space', 'of', '4', 'or', 'five']","['cook', 'one', 'of', 'them', 'and', 'having', 'mixed', 'in', 'it', 'a']"
tl_p046r_preTEI,with every,"['Those', 'that', 'are', 'seen']","['es', 'new', '☾', 'scarcely', 'come', 'to', 'profit', 'One', 'ought', 'to']"
tl_p047r_preTEI,at the waning of the moon,"['the', 'neck', 'wear', 'root', 'of', 'peony', 'which', 'should', 'be', 'picked']",[]
tl_p047v_preTEI,in winter,"['Those', 'that', 'are', 'made']","['&', 'humid', 'weather', 'are', 'not', 'good', 'Those', 'of', 'the', 'founders']"
tl_p047v_preTEI,humidweather,"['Those', 'that', 'are', 'made', 'in', 'winter', '&']","['are', 'not', 'good', 'Those', 'of', 'the', 'founders', 'must', 'be', 'thick']"
tl_p048r_preTEI,week,"['their', 'food', 'Having', 'given', 'it', 'to', 'them', 'for', 'one', 'one']","['give', 'them', 'another', 'seven', 'or', 'eight', 'days', 'after']"
tl_p048r_preTEI,days,"['for', 'one', 'one', 'week', 'give', 'them', 'another', 'seven', 'or', 'eight']",['after']
tl_p048v_preTEI,longtime,"['having', 'been', 'put', 'back', 'to', 'melt', 'often', 'or', 'for', 'a']","['and', 'they', 'thicken', 'and', 'burn', 'in', 'such', 'a', 'way', 'that']"
tl_p049v_preTEI,before ,"['much', 'pleasure', 'with', 'their', 'chanting', 'but', 'they', 'ought', 'be', 'taken']","['St', 'Michael', 'otherwise', 'they', 'scarcely', 'live', 'A', 'small', 'impostume', 'occurs']"
tl_p049v_preTEI,at ,"['Those', 'that', 'can', 'are', 'taken']","['St', 'Michael', 'are', 'good', 'for', 'keeping', 'but', 'those', 'that', 'are']"
tl_p049v_preTEI,March,"['are', 'good', 'for', 'keeping', 'but', 'those', 'that', 'are', 'taken', 'in']","['die', 'because', 'they', 'are', 'starting', 'to', 'fall', 'into', 'love', 'Ortolans']"
tl_p049v_preTEI,all summer,"['to', 'f', 'all', 'into', 'love', 'Ortolans', 'are', 'fed', 'on', 'oats']","['in', 'order', 'that', 'they', 'are', 'nourished', 'without', 'becoming', 'fat', 'to']"
tl_p049v_preTEI,at night,"['fatten', 'them', 'for', 'selling', 'one', 'gives', 'them', 'millet', 'They', 'sing']","['One', 'needs', 'to', 'c', 'take', 'them', 'after', 'mid-July', 'until', 'St']"
tl_p049v_preTEI,after mid-July until,"['They', 'sing', 'at', 'night', 'One', 'needs', 'to', 'c', 'take', 'them']","['St', 'Michael', 'for', 'after', 'that', 'time', 'when', 'they', 'have', 'their']"
tl_p049v_preTEI,from All Saints’ Day untilChristmas,"['t', 'away', 'like', 'turtledoves', 'do', 'Siskins', 'should', 'also', 'be', 'taken']","['for', 'after', 'that', 'they', 'go', 'to', 'the', 'mountains', 'to', 'brood']"
tl_p050r_preTEI,for the space of twohours,"['whatever', 'fruit', 'that', 'you', 'want', 'Put', 'in', 'some', 'hot', 'water']","['And', 'when', 'your', 'water', 'is', 'cooled', 'throw', 'it', 'out', '&']"
tl_p050r_preTEI,on a warm & dry day,"['with', 'your', 'hand', 'the', 'fruit', 'without', 'it', 'being', 'corrupted', '&']","['return', 'to', 'the', 'well-closed', 'room', 'where', 'neither', 'wind', 'nor', 'air']"
tl_p050r_preTEI,during thesummer,"['Then', 'put', 'your', 'bottles', 'in', 'a', 'vat', 'full', 'of', 'water']","['And', 'in', 'the', 'winter', 'because', 'the', 'cellar', 's', 'in', 'a']"
tl_p050r_preTEI,in the winter,"['in', 'a', 'vat', 'full', 'of', 'water', 'during', 'the', 'summer', 'And']","['because', 'the', 'cellar', 's', 'in', 'a', 'cellar', 'and', 'in', 'the']"
tl_p050r_preTEI,in the winter,"['the', 'winter', 'because', 'the', 'cellar', 's', 'in', 'a', 'cellar', 'and']","['put', 'your', 'bottles', 'into', 'a', 'basket', 'furnished', 'with', 'some', 'weights']"
tl_p050v_preTEI,at night,"['Ortolans', 'sing']","['if', 'they', 'are', 'left', 'in', 'the', 'serain', 'but', 'they', 'are']"
tl_p050v_preTEI,beginning ofAugust,"['to', 'becoming', 'blind', '&', 'their', 'eyes', 'become', 'swollen', 'at', 'the']","['Goldfinches', 'like', 'lettuce', 'seeds', 'very', 'much', '&', 'often', 'one', 'catches']"
tl_p050v_preTEI,once a week,"['with', 'a', 'spider', 'which', 'one', 'needs', 'to', 'give', 'to', 'it']","['in', 'order', 'that', 'no', 'gaillardisse', 'comes', 'to', 'it', 'The', 'calandra']"
tl_p050v_preTEI,after several days,"['past', 'I', 'have', 'given', 'leave', 'to', 'two', 'of', 'them', 'which']","['returned', 'to', 'their', 'cage', 'For', 'feeding', 'young', 'goldfinches', 'one', 'needs']"
tl_p051r_preTEI,good hours,"['worn', 'ones', 'print', 'better', 'boil', 'them', 'for', 'four', 'or', 'five']","['in', 'a', 'good', 'lye', 'quite', 'spent', 'in', 'the', 'wash', 'water']"
tl_p051v_preTEI,long time,"['boil', 'walnut', 'oil', 'or', 'even', 'better', 'linseed', 'oil', 'for', 'a']","['&', 'having', 'boiled', 'for', 'a', 'long', 'time', 'you', 'will', 'put']"
tl_p051v_preTEI,longtime,"['oil', 'for', 'a', 'long', 'time', '&', 'having', 'boiled', 'for', 'a']","['you', 'will', 'put', 'in', 'garlic', '&', 'bread', 'crusts', 'to', 'rid']"
tl_p052r_preTEI,Around the feast of ,"['&', 'of', 'the', 'capacity', 'of', 'one', 'pitcher', 'or', 'earthen', 'jug']","['St', 'John', 'put', 'into', 'it', 'a', 'dozen', '&', 'a', 'half']"
tl_p052r_preTEI,"at regularintervals, day & night","['When', 'this', 'is', 'the', 'case', 'you', 'need', 'to', 'feed', 'it']","['with', 'the', 'aid', 'of', 'two', 'men', 'who', 'by', 'intervals', 'will']"
tl_p052r_preTEI,hour,"['want', 'for', 'such', 'food', '(some', 'say', 'one', 'egg', 'yolk', 'per']","['others', 'three', 'but', 'the', 'thing', 'itself', 'will', 'demonstrate', 'the', 'practice)']"
tl_p052r_preTEI,months,"['in', 'this', 'way', 'it', 'will', 'achieve', 'its', 'growth', 'in', 'two']","['or', 'seven', 'weeks', '&', 'will', 'become', 'like', 'a', 'snake', 'one']"
tl_p052r_preTEI,weeks,"['it', 'will', 'achieve', 'its', 'growth', 'in', 'two', 'months', 'or', 'seven']","['&', 'will', 'become', 'like', 'a', 'snake', 'one', 'empan', '&', '4']"
tl_p052v_preTEI,months,"['honey', '&', 'vinegar', 'The', 'term', 'of', 'the', 'work', 'is', 'nine']","['from', 'the', 'feast', 'of', 'St', 'John', 'until', 'the', '25th', 'of']"
tl_p052v_preTEI,fromthe feast of ,"['&', 'vinegar', 'The', 'term', 'of', 'the', 'work', 'is', 'nine', 'months']","['St', 'John', 'until', 'the', '25th', 'of', 'April']"
tl_p053v_preTEI,around Holy Week,"['4', 'levels', 'of', 'large', 'shelves', 'Willingly', 'they', 'begin', 'to', 'molt']","['And', 'to', 'do', 'this', 'one', 'puts', 'them', 'in', 'a', 'fir']"
tl_p053v_preTEI,perday,"['And', 'then', 'arrange', 'them', 'on', 'the', 'shelves', 'And', 'three', 'times']","['one', 'needs', 'to', 'exchange', 'fresh', 'leaves', 'And', 'if', 'during', 'the']"
tl_p053v_preTEI,during the day,"['per', 'day', 'one', 'needs', 'to', 'exchange', 'fresh', 'leaves', 'And', 'if']","['there', 'is', 'some', 'thunder', 'or', 'rainy', 'weather', 'cloud-covered', '&', 'cool']"
tl_p053v_preTEI,from their birth until ,"['when', 'one', 'draws', 'it', 'with', 'hot', 'water', 'From', 'The', 'worms']","['u', 'the', 'their', 'time', 'when', 'they', 'make', 'their', 'cocoons', '&']"
tl_p053v_preTEI,days,"['rest', '4', 'times', '&', 'each', 'time', 'remain', '4', 'or', 'five']","['resting', 'without', 'eating', 'as', 'if', 'they', 'were', 'dying', 'to', 'be']"
tl_p053v_preTEI,days,"['begin', 'by', 'molting', 'from', 'the', 'head', 'then', 'consequently', 'on', 'different']","['the', 's', 'rest', 'of', 'the', 'body', '&', 'from', 'white', 'turn']"
tl_p053v_preTEI,Around Pentecost,"['scarcely', 'profit', 'after', 'one', 'has', 'handled', 'it', 'with', 'the', 'hand']","['they', 'begin', 'to', 'want', 'to', 'climb', 'on', 'the', 'dry', 'branches']"
tl_p054r_preTEI,weeks,"['stayed', 'inside', 'living', 'on', 'its', 'own', 'sap', 'it', 'for', 'three']","['it', 'comes', 'out', 'diminished', 'by', 'half', 'For', 'when', 'it', 'begins']"
tl_p054r_preTEI,weeks,"['They', 'have', 'completed', 'spinning', '&', 'making', 'their', 'eggs', 'in', 'three']","['&', 'around', 'St', 'John', 's', 'Day', 'And', 'at', 'that', 'time']"
tl_p054r_preTEI,around ,"['put', 'in', 'a', 'cocoon', 'which', 'is', 'hairy', '&', 'downy', 'all']","['&', 'the', 'hair', 'of', 'which', 'is', 'ferret-silk', 'or', 'floret;', '&']"
tl_p054r_preTEI,until Holy Week,"['And', 'at', 'that', 'time', 'one', 'keeps', 'their', 'eggs', '&', 'seed']","['as', 'on', 'is', 'said', 'Some', 'spin', 'among', 'the', 'leaves', '&']"
tl_p055r_preTEI,in the month of June & July,['Take'],"['a', 'number', 'of', 'the', 'largest', 'snails', 'you', 'can', 'with', 'their']"
tl_p055r_preTEI,space of fifteen days,"['the', 'whole', 'well', '&', 'put', 'it', 'under', 'horsedung', 'for', 'the']","['The', 'snails', 'will', 'first', 'live', 'on', 'the', 'egg', 'yolks', 'then']"
tl_p055v_preTEI,days,"['of', 'fifteen']","['Next', 'you', 'will', 'break', 'it', 'from', 'quite', 'far', 'away', '&']"
tl_p056r_preTEI,days,"['into', 'the', 'cauldron', '&', 'leave', 'it', 'for', 'two', 'or', 'three']","['Then', 'throw', 'it', 'afterward', 'into', 'the', 'said', 'muid', 'and', 'stir']"
tl_p056r_preTEI,long ago,"['too', 'penetrating', '&', 'makes', 'colors', 'sparkle', 'unless', 'it', 'was', 'made']",[]
tl_p057r_preTEI,quarter of an hour,"['beautiful', 'if', 'it', 'is', 'burnished', 'It', 'is', 'dry', 'in', 'a']","['Aloe', 'would', 'make', 'brighter', 'color', 'still', 'but', 'it', 'takes', 'long']"
tl_p057r_preTEI,a quarterof an hour,"['more', 'beautiful', 'if', 'it', 'is', 'burnished', 'It', 'is', 'dry', 'in']","['Aloe', 'would', 'make', 'brighter', 'color', 'still', 'but', 'it', 'takes', 'long']"
tl_p057r_preTEI,in winter,"['the', 'other', 'is', 'dry', 'in', 'a', 'quarter', 'of', 'an', 'hour']","['as', 'well', 'as', 'summer']"
tl_p057r_preTEI,summer,"['a', 'quarter', 'of', 'an', 'hour', 'in', 'winter', 'as', 'well', 'as']",[]
tl_p057v_preTEI,long time,"['decorate', 'them', '&', 'are', 'light', 'and', 'portable', '&', 'last', 'a']","['That', 'which', 'is', 'imprinted', 'on', 'a', 'relief', 'is', 'done', 'differently']"
tl_p057v_preTEI,year,"['4', 'or', '5-']","['-old', 'walnut', 'oil', 'which', 'is', 'clear', 'is', 'the', 'best', 'color']"
tl_p058r_preTEI,months,"['where', 'the', 'ceruse', 'enters', 'will', 'yellow', 'in', 'five', 'or', 'six']","['but', 'lead', 'white', 'does', 'not', 'change']"
tl_p058r_preTEI,very long time,"['lake', '&', 'with', 'asphaltum', 'which', 'would', 'not', 'dry', 'for', 'a']","['without', 'this']"
tl_p059v_preTEI,days,"['are', 'the', 'most', 'desiccative', 'nevertheless', 'they', 'need', 'a', 'good', 'two']","['If', 'you', 'want', 'to', 'prove', 'whether', 'an', 'oil', 'is', 'desiccative']"
tl_p059v_preTEI,day,"['are', 'the', 'most', 'desiccative', 'nevertheless', 'they', 'need', 'a', 'good', 'two']","['s', 'If', 'you', 'want', 'to', 'prove', 'whether', 'an', 'oil', 'is']"
tl_p060v_preTEI,hour,"['one', 'is', 'excellent', 'for', 'panels', 'and', 'is', 'dry', 'within', 'an']","['and', 'does', 'not', 'stick', 'like', 'the', 'turpentine', 'one']"
tl_p060v_preTEI,in the evening,"['Also', 'painters', 'sometimes', 'envious', 'of', 'the', 'work', 'undertaken', 'by', 'another']","['secretly', 'pour', 'a', 'few', 'drops', 'of', 'spike', 'lavender', 'on', 'the']"
tl_p062r_preTEI,take a long time,"['Perspectives', 'in', 'oil']","['because', 'of', 'several', 'lines', 'that', 'need', 'to', 'be', 'done', 'with']"
tl_p062v_preTEI,long,"['When', 'the', 'imprimatura', 'has', 'been']","['done', 'it', 'becomes', 'greasy', 'One', 'needs', 'to', 'rub', 'it', 'with']"
tl_p063v_preTEI,month of May,"['In', 'the']","['one', 'puts', 'the', 'cow', 'dung', 'to', 'putrefy', 'under', 'horse', 'dung']"
tl_p063v_preTEI,the nextday,"['work', 'is', 'fresh', 'for', 'if', 'you', 'were', 'to', 'wait', 'until']","['it', 'would', 'be', 'dry', '&', 'you', 'would', 'not', 'be', 'able']"
tl_p065v_preTEI,years,"['should', 'work', 'with', 'white', '&', 'black', 'for', 'two', 'or', 'three']","['to', 'become', 'an', 'artist']"
