folio,text in tag,before,after
tl_p004v_preTEI,garlic,"['lb', 'of', 'galipot', 'which', 'costs', '4', 'sous', '&', 'some', 'peeled']","['cloves', 'This', 'varnish', 'in', 'and', 'of', 'itself', 'is', 'not', 'black']"
tl_p004v_preTEI,spike lavender,"['Take', 'varnish', 'of']","['oil', '&', 'mix', 'in', 'soot', 'black', 'or', 'lampblack', '&', 'without']"
tl_p004v_preTEI,linseed,['Take'],"['oil', 'or', 'walnut', 'oil', '&', 'in', 'place', 'of', 'black', 'pitch']"
tl_p004v_preTEI,walnut,"['Take', 'linseed', 'oil', 'or']","['oil', '&', 'in', 'place', 'of', 'black', 'pitch', 'you', 'will', 'put']"
tl_p005r_preTEI,linen,['or'],"['&', 'leave', 'it', 'thus', 'for', 'xx4', 'hours', '&', 'it', 'will']"
tl_p006r_preTEI,horsetail,"['rub', 'it', 'with', 'prele', 'which', 'is', 'a', 'plant', 'otherwise', 'called']","['to', 'render', 'it', 'well', 'polished', 'Next', 'take', 'fine', 'boli', 'armeni']"
tl_p006r_preTEI,bean,"['of', 'the', 'other', 'also', 'lamb', 'tallow', 'the', 'size', 'of', 'a']","['or', 'a', 'pea', 'depending', 'on', 'the', 'quantity', 'of', 'bole', 'and']"
tl_p006r_preTEI,pea,"['also', 'lamb', 'tallow', 'the', 'size', 'of', 'a', 'bean', 'or', 'a']","['depending', 'on', 'the', 'quantity', 'of', 'bole', 'and', 'a', 'little', 'willow']"
tl_p006r_preTEI,willow,"['pea', 'depending', 'on', 'the', 'quantity', 'of', 'bole', 'and', 'a', 'little']","['charcoal', 'or', 'as', 'much', 'as', 'the', 'tallow', '&', 'half', 'a']"
tl_p006r_preTEI,walnut,"['charcoal', 'or', 'as', 'much', 'as', 'the', 'tallow', '&', 'half', 'a']","['shell', 'full', 'of', 'half-burned', 'saffron', 'Some', 'put', 'in', 'a', 'little']"
tl_p006r_preTEI,saffron,"['the', 'tallow', '&', 'half', 'a', 'walnut', 'shell', 'full', 'of', 'half-burned']","['Some', 'put', 'in', 'a', 'little', 'candy', 'sugar', 'Grind', 'all', 'together']"
tl_p006r_preTEI,walnut,"['with', 'it', 'de', 'grind', 'Venice', 'laque', 'platte', 'on', 'marble', 'with']","['or', 'linseed', 'oil', 'Once', 'ground', 'mix', 'turpentine', 'or', 'spike', 'lavender']"
tl_p006r_preTEI,linseed,"['de', 'grind', 'Venice', 'laque', 'platte', 'on', 'marble', 'with', 'walnut', 'or']","['oil', 'Once', 'ground', 'mix', 'turpentine', 'or', 'spike', 'lavender', 'varnish', '&']"
tl_p006r_preTEI,spike lavender,"['with', 'walnut', 'or', 'linseed', 'oil', 'Once', 'ground', 'mix', 'turpentine', 'or']","['varnish', '&', 'apply', 'on', 'the', 'gold', 'with', 'the', 'paintbrush', 'Brazilwood']"
tl_p006r_preTEI,Brazilwood,"['lavender', 'varnish', '&', 'apply', 'on', 'the', 'gold', 'with', 'the', 'paintbrush']","['&', 'laque', 'ronde', 'die', 'For', 'green', 'temper', 'verdigris', 'with', 'walnut']"
tl_p006r_preTEI,walnut,"['Brazilwood', '&', 'laque', 'ronde', 'die', 'For', 'green', 'temper', 'verdigris', 'with']","['or', 'linseed', 'oil', '&', 'grind', 'it', 'next', 'mix', 'in', 'turpentine']"
tl_p006r_preTEI,linseed,"['laque', 'ronde', 'die', 'For', 'green', 'temper', 'verdigris', 'with', 'walnut', 'or']","['oil', '&', 'grind', 'it', 'next', 'mix', 'in', 'turpentine', 'varnish', 'and']"
tl_p006r_preTEI,spike lavender,"['&', 'grind', 'it', 'next', 'mix', 'in', 'turpentine', 'varnish', 'and', 'not']","['varnish', 'which', 'is', 'not', 'suitable', 'for', 'verdigris', 'If', 'you', 'want']"
tl_p006v_preTEI,carnation,"['who', 'works', 'seated', 'having', 'his', 'furnace', 'the', 'size', 'of', 'a']","['pot', 'before', 'him', 'breaks', 'it', 'off', '&', 'continues', 'This', 'is']"
tl_p007r_preTEI,service tree,"['of', 'copper', 'or', 'latten', 'is', 'made', 'on', 'engraved', '&', 'carved']","['wood', 'if', 'one', 'wants', 'to', 'spend', 'less', 'And', 'next', 'the']"
tl_p007r_preTEI,saffron,"['its', 'mastic', 'or', 'glue', 'in', 'itself', 'as', 'do', 'sap-green', '&']",[]
tl_p007v_preTEI,walnuts,"['Take', 'a', 'dozen', 'dried', 'common']","['&', 'throw', 'them', 'one', 'after', 'another', 'into', 'a', 'good', 'brazier']"
tl_p007v_preTEI,walnuts,"['strain', 'it', '&', 'pour', 'half', 'of', 'it', 'for', 'six', 'extinguished']","['are', 'for', 'one', 'dose', 'Excellent', 'cure', 'against', 'the', 'suffocation', 'of']"
tl_p008r_preTEI,fig tree,"['Write', 'with']","['milk', 'then', 'let', 'it', 'dry', 'a', 'little', 'next', 'lay', 'the']"
tl_p009r_preTEI,millet,['Because'],"['is', 'by', 'nature', 'very', 'dry', 'harvesters', 'beat', 'it', 'most', 'often']"
tl_p009r_preTEI,millet,"['it', 'until', 'the', 'sun', 'is', 'approaching', 'midday', 'Quickly', 'after', 'the']","['is', 'cut', 'one', 'needs', 'to', 'plow', 'the', 'earth', 'because', 'the']"
tl_p009r_preTEI,millet,"['it', '&', 'makes', 'it', 'lean', 'as', 'much', 'as', 'if', 'the']","['was', 'still', 'standing', 'The', 'ground', 'where', 'the', 'millet', 'has', 'been']"
tl_p009r_preTEI,millet,"['if', 'the', 'millet', 'was', 'still', 'standing', 'The', 'ground', 'where', 'the']","['has', 'been', 'sown', 'diminishes', 'much', 'in', 'its', 'fertility', '&', 'c']"
tl_p009r_preTEI,Beans,"['earth', 'shake', 'seven', 'years', 'later', 'according', 'to', 'the', 'common', 'saying']","['improve', '&', 'correct', 'the', 'soil', 'provided', 'that', 'one', 'lets', 'the']"
tl_p010r_preTEI,roses,"['You', 'know', 'as', 'with', 'scrapings', 'of', 'the', 'said', 'horn', 'the']","['can', 'be', 'imitated', 'The', 'horn', 'colors', 'for', 'this', 'jasper', 'want']"
tl_p010r_preTEI,spike lavender,"['jasper', 'want', 'to', 'have', 'a', 'base', 'with', 'clear', 'turpentine', 'or']","['varnish', 'And', 'colors', 'matte', 'in', 'body', 'are', 'not', 'so', 'appropriate']"
tl_p010r_preTEI,spikelavender,"['very', 'beautiful', 'One', 'needs', 'to', 'oil', 'the', 'unpainted', 'reverse', 'with']",['oil']
tl_p012r_preTEI,figtree,"['lead', 'white', 'with', 'glair', 'of', 'egg', '&', 'peelings', 'from', 'the']","['Or', 'better', 'varnish', 'your', 'work', 'with', 'white', 'varnish', 'Also', 'when']"
tl_p014r_preTEI,heather,"['intermixing', 'it', 'as', 'if', 'S', 'S', 'S', 'with', 'branches', 'of']","['or', 'similar', 'things', 'then', 'with', 'beaters', 'of', 'three', 'different', 'forms']"
tl_p014r_preTEI,heather,"['in', 'C', 'Then', 'one', 'makes', 'another', 'layer', 'of', 'earth', '&']","['and', 'beats', 'it', 'as', 'was', 'said', '&', 'continues', 'thus', 'until']"
tl_p014r_preTEI,heather,"['thus', 'until', 'the', 'wall', 'is', 'complete', 'which', 'one', 'covers', 'with']","['&', 'then', 'with', 'earth', 'Some', 'm', 'intermix', 'rows', 'of', 'bricks']"
tl_p015r_preTEI,pastel woad,"['and', 'thrust', 'it', 'into', 'a', 'dye', 'of', 'guesde', 'woad', 'or']","['&', 'it', 'will', 'become', 'green', 'except', 'that', 'which', 'is', 'beneathus']"
tl_p015v_preTEI,garlic,"['Some', 'put', 'a', 'clove', 'of']","['in', 'the', 'ear', 'which', 'is', 'on', 'the', 'side', 'where', 'the']"
tl_p016r_preTEI,wallwort,"['the', 'mouth', 'of', 'the', 'melt', 'two', 'or', 'three', 'handfuls', 'of']","['when', 'they', 'want', 'to', 'make', 'the', 'melt', 'run', 'and', 'this']"
tl_p016v_preTEI,quince,['Soak'],"['seeds', 'in', 'clear', 'water', '&', 'of', 'this', 'mucilaginous', 'water', 'make']"
tl_p016v_preTEI,cotton,"['hair', '&', 'it', 'will', 'attach', 'to', 'the', 'silk', 'like', 'fine']",['wisps']
tl_p016v_preTEI,hemp,"['not', 'pressed', 'together', 'It', 'is', 'better', 'if', 'there', 'is', 'a']","['thread', 'throughout', 'the', 'wick', 'which', 'gives', 'it', 'more', 'light', '&']"
tl_p020r_preTEI,millet,"['It', 'is', 'necessary', 'to', 'have']","['pilled', 'to', 'remove', 'the', 'husks', 'and', 'then', 'you', 'will', 'clean']"
tl_p020r_preTEI,saffron,"['yolks', 'for', 'each', 'millas', 'Then', 'you', 'will', 'put', 'in', 'some']","['if', 'you', 'like', 'to', 'give', 'them', 'a', 'little', 'color']"
tl_p020r_preTEI,straw,"['glassmakers', 'having', 'made', 'it', 'put', 'it', 'when', 'totally', 'hot', 'on']","['which', 'stains', 'it', 'in', 'this', 'way', 'However', 'this', 'is', 'removed']"
tl_p020v_preTEI,puffball,['Pestle'],"['in', 'cistern', 'water', '&', 'no', 'other', '&', 'wash', 'with', 'this']"
tl_p020v_preTEI,orange,"['Sap', 'squeezed', 'or', 'water', 'distilled', 'from']","['peel', 'is', 'excellent', 'against', 'the', 'windy', 'colic', 'Candied', 'peel', 'too']"
tl_p020v_preTEI,orange,"['of', 'it', 'having', 'poured', 'foaming', 'wine', 'in', 'a', 'glass', 'squeeze']","['juice', 'on', 'the', 'wine', 'foam', 'which', 'proceeds', 'only', 'from', 'vapor']"
tl_p020v_preTEI,onion,"['Pestle', 'an']","['with', 'verjuice', '&', 'leave', 'it', 'to', 'soak', 'like', 'this', 'then']"
tl_p024v_preTEI,trees,"['the', 'tracks', 'by', 'levelling', 'ditches', '&', 'others', 'obstacles', 'such', 'as']","['stone', 'mounds', '&', 'similar', 'things', 'to', 'make', 'gabions', 'on', 'the']"
tl_p029r_preTEI,rye,"['Then', 'grind', 'it', 'quite', 'hard', 'on', 'marble', '&', 'next', 'take']","['flour', 'which', 'is', 'better', 'than', 'wheat', 'because', 'it', 'is', 'more']"
tl_p029r_preTEI,wheat,"['marble', '&', 'next', 'take', 'rye', 'flour', 'which', 'is', 'better', 'than']","['because', 'it', 'is', 'more', 'humid', 'and', 'does', 'not', 'make', 'the']"
tl_p029v_preTEI,spikelavender,"['with', 'terre', 'emerita', 'and', 'once', 'dry', 'give', 'a', 'coat', 'of']","['oil', 'varnish', 'and', 'of', 'sandarac', 'And', 'it', 'will', 'be', 'more']"
tl_p029v_preTEI,peas,"['is', 'the', 'tear', 'that', 'is', 'found', 'in', 'gr', 'pieces', 'like']","['and', 'large', 'hazelnuts', 'which', 'look', 'like']"
tl_p029v_preTEI,hazelnuts,"['that', 'is', 'found', 'in', 'gr', 'pieces', 'like', 'peas', 'and', 'large']","['which', 'look', 'like']"
tl_p032v_preTEI,pastel woad,"['sometimes', 'violet', 'The', 'green', 'one', 'is', 'made', 'in', 'a', 'single']","['dye', 'because', 'green', 'being', 'made', 'from', 'yellow', 'and', 'blue', 'the']"
tl_p032v_preTEI,pastel woad,"['dye', 'because', 'green', 'being', 'made', 'from', 'yellow', 'and', 'blue', 'the']","['discharging', 'itself', 'onto', 'the', 'straw', 'which', 'shows', 'its', 'dark', 'yellow']"
tl_p032v_preTEI,brazilwood,"['obtains', 'bright', 'green', 'For', 'the', 'red', 'they', 'use', 'alum', 'and']","['For', 'the', 'violet', 'they', 'use', 'pastel', 'woad', '&', 'a', 'little']"
tl_p032v_preTEI,pastel woad,"['they', 'use', 'alum', 'and', 'brazilwood', 'For', 'the', 'violet', 'they', 'use']","['&', 'a', 'little', 'copperas', 'which', 'browns', 'the', 'blue', 'with', 'its']"
tl_p033r_preTEI,black cherry,"['you', 'will', 'place', 'the', 'notch', 'colored', 'with', 'brazilwood', 'rosette', 'or']","['juice', 'upon', 'the', 'nose']"
tl_p033v_preTEI,black cherry,"['it', 'put', 'in', 'wine', 'or', 'liquid', 'rosette', 'of', 'Brazilwood', 'or']","['juice', 'and', 'blocking', 'the', 'hole', 'of', 'the', 'spout', 'the', 'with']"
tl_p035v_preTEI,calf’s foot,"['Dry', 'some']","['root', 'otherwise', 'arum', '&', 'sprinkle', 'the', 'foodstuff', 'swith', 'it', 'There']"
tl_p035v_preTEI,arum,"['Dry', 'some', 'calf', 's', 'foot', 'root', 'otherwise']","['&', 'sprinkle', 'the', 'foodstuff', 'swith', 'it', 'There', 'is', 'no', 'danger']"
tl_p035v_preTEI,grain,"['the', 'bottom', 'of', 'the', 'other', 'you', 'will', 'glue', 'kernels', 'of']","['with', 'starch', 'such', 'that', 'it', 'will', 'be', 'covered', 'entirely', 'with']"
tl_p035v_preTEI,grain,"['with', 'starch', 'such', 'that', 'it', 'will', 'be', 'covered', 'entirely', 'with']","['&', 'it', 'will', 'seem', 'to', 'be', 'filled', 'with', 'it', 'Take']"
tl_p035v_preTEI,grain,"['a', 'wooden', 'bell', 'into', 'which', 'you', 'will', 'place', 'as', 'much']","['as', 'can', 'be', 'held', 'within', 'the', 'capacity', 'of', 'one', 'of']"
tl_p035v_preTEI,grain,"['bushel', 'then', 'in', 'front', 'of', 'the', 'audience', 'fill', 'it', 'with']","['then', 'put', 'it', 'back', 'in', 'the', 'napkin', 'Next', 'leave', 'that']"
tl_p035v_preTEI,grain,"['that', 'one', 'there', '&', 'take', 'the', 'other', 'where', 'the', 'le']","['is', 'glued', 'with', 'starch', '&', 'it', 'will', 'seem', 'to', 'be']"
tl_p035v_preTEI,grain,"['it', 'will', 'seem', 'to', 'be', 'the', 'first', 'one', 'filled', 'with']","['Put', 'it', 'under', 'a', 'hat', '&', 'place', 'the', 'bell', 'gently']"
tl_p035v_preTEI,grain,"['it', 'covered', 'Then', 'you', 'will', 'command', 'that', 'by', 'invisibilium', 'the']","['pass', 'into', 'the', 'bell', 'which', 'you', 'will', 'have', 'tapped', 'shortly']"
tl_p035v_preTEI,grain,"['shortly', 'before', 'on', 'the', 'table', 'a', 'little', 'strongly', '&', 'the']","['will', 'fall', 'to', 'the', 'bottom', '&', 'cover', 'the', 'piece', 'of']"
tl_p035v_preTEI,grain,"['semb', 'will', 'be', 'found', 'empty', 'and', 'the', 'bell', 'full', 'of']","['which', 'you', 'will', 'scrape', 'deftly', 'along', 'with', 'the', 'piece', 'of']"
tl_p036r_preTEI,boxwood,"['as', 'large', 'as', 'a', 'double', 'liard', 'Take', 'one', 'two', 'similar']","['balls', '&', 'let', 'one', 'be', 'hollow', '&', 'open', 'with', 'a']"
tl_p036v_preTEI,fern,"['in', 'Lorraine', '&', 'in', 'Flanders', 'well-made', 'glass', 'is', 'made', 'of']","['ashes', '&', 'pebbles', 'and', 'first', 'they', 'blow', 'a', 'long', 'bubble']"
tl_p036v_preTEI,saltwort,"['in', 'France', 'plate', 'glass', 'is', 'made', 'with', 'some', 'salt', 'of']","['&', 'pebbles', 'that', 'is', 'whiter', '&', 'more', 'delicate', 'than', 'that']"
tl_p037r_preTEI,wormwood,"['Take', 'Take']","['powder', 'dissolve', 'it', 'in', 'capilli', 'veneris', 'syrup', 'or', 'preserves', '&']"
tl_p037r_preTEI,pepper,"['the', 'winds', 'which', 'arise', 'from', 'it', 'You', 'can', 'take', 'six']","['grains', '&', 'grate', 'their', 'rinds', 'such', 'that', 'they', 'are', 'smooth']"
tl_p037v_preTEI,melons,"['For', 'sowing']","['well', 'it', 'needs', 'to', 'be', 'at', 'the', 'end', 'of', 'a']"
tl_p037v_preTEI,wheat,"['thickness', 'of', 'a', 'thumb', 'of', 'havets', 'that', 'is', 'to', 'say']","['fl', 'chaff', 'in', 'order', 'that', 'the', 'coming', 'rain', 'does', 'not']"
tl_p037v_preTEI,wormwood,"['this', 'one', 'must', 'moisten', 'them', 'with', 's', 'a', 'decoction', 'of']",[]
tl_p038r_preTEI,marigold,"['It', 'is', 'counterfeited', '&', 'augmented', 'with']","['leaves', 'half-dried', '&', 'twisted', 'like', 'a', 'thread', '&', 'put', 'in']"
tl_p038r_preTEI,marigold,"['hottest', 'sun', 'to', 'dry', '&', 'is', 'mixed', '&', 'the', 'said']","['even', 'gives', 'some', 'color']"
tl_p038r_preTEI,willow,"['crust', 'But', 'they', 'only', 'polish', 'it', 'rubbing', 'it', 'with', 'a']","['stick', 'or', 'other', 'soft', 'wood', 'dipped', 'into', 'water', '&', 'dusted']"
tl_p038r_preTEI,fir,"['reddish', 'on', 'the', 'surface', 'And', 'if', 'it', 'is', 'rubbed', 'against']","['&', 'soft', 'wood', 'before', 'it', 'is', 'cooled', 'it', 'is', 'easily']"
tl_p038v_preTEI,sorrel,"['Pestle', 'some']","['or', 'lapathum', 'acutum', 'of', 'the', 'sort', 'that', 'is', 'red-veined', 'which']"
tl_p038v_preTEI,pastel woad,"['those', 'who', 'sell', 'in', 'bulk', '&', 'those', 'who', 'traffic', 'in']","['have', 'double-entry', 'books']"
tl_p038v_preTEI,pastel woad,"['francs', 'an', 'aulne', '&', 'have', 'it', 'dyed', 'with', 'pure', 'scarlet']","['&', 'a', 'little', 'cochineal', 'Black', 'cloth', 'is', 'thin', 'so', 'that']"
tl_p039r_preTEI,wheat,"['earth', 'is', 'so', 'fertile', 'that', 'if', 'one', 'were', 'to', 'grow']","['there', 'every', 'year', 'it', 'would', 'lie', 'flat', 'for', 'being', 'too']"
tl_p039r_preTEI,pastel woad,"['for', 'being', 'too', 'vigorous', 'This', 'is', 'why', 'one', 'alternately', 'does']","['and', 'wheat', 'there', 'For', 'the', 'cultivation', 'of', 'pastel', 'woad', 'one']"
tl_p039r_preTEI,wheat,"['vigorous', 'This', 'is', 'why', 'one', 'alternately', 'does', 'pastel', 'woad', 'and']","['there', 'For', 'the', 'cultivation', 'of', 'pastel', 'woad', 'one', 'ploughs', 'the']"
tl_p039r_preTEI,pastel woad,"['does', 'pastel', 'woad', 'and', 'wheat', 'there', 'For', 'the', 'cultivation', 'of']","['one', 'ploughs', 'the', 'soil', 'with', 'shovels', 'of', 'iron', 'as', 'gardeners']"
tl_p039r_preTEI,cooking herbs,"['with', 'rakes', '&', 'breaks', 'it', 'up', 'finely', 'as', 'for', 'sowing']","['One', 'commonly', 'sows', 'it', 'on', 'St', 'Anthony', 's', 'day', 'in']"
tl_p039r_preTEI,pastel woad,"['harvests', 'of', 'it', 'The', 'first', 'ones', 'are', 'better', 'The', 'best']","['of', 'Lauragais', 'is', 'the', 'one', 'from', 'Carmail', '&', 'the', 'one']"
tl_p039r_preTEI,pastel woad,"['from', 'Carmail', '&', 'the', 'one', 'from', 'Auragne', 'And', 'sometimes', 'the']","['is', 'good', 'in', 'one', 'field', '&', 'in', 'the', 'one', 'close']"
tl_p039r_preTEI,pastel woad,"['by', 'it', 'will', 'hardly', 'have', 'worth', 'The', 'goodness', 'of', 'the']","['is', 'known', 'when', 'put', 'in', 'the', 'mouth', 'it', 'gives', 'a']"
tl_p039v_preTEI,garlic,"['goldsmiths', 'gild', 'your', 'entire', 'glass', 'pane', 'with', 'gum', 'water', 'or']","['juice', 'or', 'milk', 'of', 'the', 'fig', 'tree', 'Then', 'moisten', 'your']"
tl_p039v_preTEI,fig tree,"['with', 'gum', 'water', 'or', 'garlic', 'juice', 'or', 'milk', 'of', 'the']","['Then', 'moisten', 'your', 'printed', 'history', 'between', 'two', 'wet', 'linen', 'cloths']"
tl_p039v_preTEI,linen,"['fig', 'tree', 'Then', 'moisten', 'your', 'printed', 'history', 'between', 'two', 'wet']","['cloths', 'and', 'lay', 'it', 'down', 'on', 'the', 'gilt', 'glass', 'Then']"
tl_p040r_preTEI,sorrel,"['of', 'lapathium', 'acutum', 'maius', 'which', 'resembles', 'monk', 's', 'rhubarb', 'or']","['&', 'with', 'the', 'root', 'which', 'is', 'yellow', 'in', 'the', 'summer']"
tl_p041r_preTEI,millet,"['they', 'go', 'into', 'the', 'water', 'One', 'feeds', 'them', 'with', 'boiled']","['grains', 'crumbling', 'in', 'bread', 'for', 'them', 'and', 'scattering', 'in', 'well']"
tl_p041r_preTEI,lettuces,"['crumbling', 'in', 'bread', 'for', 'them', 'and', 'scattering', 'in', 'well', 'chopped']",[]
tl_p041v_preTEI,saffron,"['to', 'make', 'gold', 'color', 'there', 'without', 'gold', 'mix', 'soaked', 'dried']","['with', 'a', 'little', 'massicot']"
tl_p042v_preTEI,fig tree,"['with', 'glair', 'beaten', 'with', 'the', 'milk', 'or', 'bark', 'of', 'the']","['which', 'will', 'immediately', 'make', 'it', 'clear', 'up', 'like', 'water', '&']"
tl_p042v_preTEI,olive,"['Follow', 'the', 'lines', 'with', 'lake', 'ground', 'with']","['oil', 'which', 'will', 'not', 'dry']"
tl_p042v_preTEI,spikelavender,"['white', 'glue', 'for', 'painting', 'Next', 'varnish', 'with', 'varnish', 'of', 'sandarac']","['oil', 'and', 'a', 'little', 'mastic', 'And', 'in', 'the', 'evening', 'put']"
tl_p043v_preTEI,brazilwood,['Grate'],"['very', 'finely', 'put', 'it', 'to', 'soak', 'one', 'or', 'two', 'hours']"
tl_p043v_preTEI,lemon,"['as', 'you', 'like', 'If', 'you', 'please', 'put', 'a', 'drop', 'of']","['or', 'orange', 'juice', 'in', 'it', '&', 'it', 'will', 'immediately', 'turn']"
tl_p043v_preTEI,orange,"['like', 'If', 'you', 'please', 'put', 'a', 'drop', 'of', 'lemon', 'or']","['juice', 'in', 'it', '&', 'it', 'will', 'immediately', 'turn', 'white', 'It']"
tl_p044r_preTEI,red poppy,['The'],"['which', 'grows', 'amongst', 'grains', 'makes', 'a', 'very', 'beautiful', 'columbine', 'on']"
tl_p044r_preTEI,grains,"['The', 'red', 'poppy', 'which', 'grows', 'amongst']","['makes', 'a', 'very', 'beautiful', 'columbine', 'on', 'white', 'leather', 'The', 'cornflower']"
tl_p044r_preTEI,flax,"['which', 'grows', 'in', 'hedges', 'which', 'has', 'a', 'stem', 'similar', 'to']","['a', 'long', '&', 'broad', 'leaf', 'like', 'small', 'bugloss', 'which', 'has']"
tl_p044r_preTEI,bugloss,"['similar', 'to', 'flax', 'a', 'long', '&', 'broad', 'leaf', 'like', 'small']","['which', 'has', 'a', 'violet', 'flower', 'verging', 'on', 'blue', '&', 'is']"
tl_p044r_preTEI,lily flower,"['violet', 'flower', 'verging', 'on', 'blue', '&', 'is', 'shaped', 'like', 'the']","['makes', 'a', 'very', 'beautiful', 'turquin', 'surpassing', 'azure', 'Another', 'flower', 'the']"
tl_p044r_preTEI,columbine,"['red', 'poppy', 'which', 'grows', 'amongst', 'grains', 'makes', 'a', 'very', 'beautiful']","['on', 'white', 'leather', 'The', 'cornflower', 'makes', 'a', 'very', 'beautiful', 'blue']"
tl_p044r_preTEI,bugloss,"['flower', 'the', 'columbine', 'of', 'the', 'shape', '&', 'size', 'of', 'the']","['flower', 'which', 'has', 'a', 'petal', 'resembling', 'that', 'of', 'the', 'pansy']"
tl_p044r_preTEI,pansy,"['bugloss', 'flower', 'which', 'has', 'a', 'petal', 'resembling', 'that', 'of', 'the']","['also', 'makes', 'a', 'very', 'beautiful', 'turquin', 'It', 'grows', 'amongst', 'grains']"
tl_p044r_preTEI,grains,"['pansy', 'also', 'makes', 'a', 'very', 'beautiful', 'turquin', 'It', 'grows', 'amongst']","['in', 'light', 'soils']"
tl_p044v_preTEI,rue,"['Take', 'some', 'theriac']","['&', 'dittany', '&', 'good', 'vinegar', 'put', 'the', 'whole', 'in', 'a']"
tl_p044v_preTEI,dittany,"['Take', 'some', 'theriac', 'rue', '&']","['&', 'good', 'vinegar', 'put', 'the', 'whole', 'in', 'a', 'glass', 'bottle']"
tl_p044v_preTEI,mandrake,"['Take', 'x', 'or', '12']","['apples', 'put', 'them', 'in', 'quarters', 'in', 'olive', 'oil', 'the', 'whole']"
tl_p044v_preTEI,olive,"['x', 'or', '12', 'mandrake', 'apples', 'put', 'them', 'in', 'quarters', 'in']","['oil', 'the', 'whole', 'in', 'a', 'vial', 'glass', 'bottle', 'which', 'you']"
tl_p046r_preTEI,clove,"['needs', 'to', 'mix', 'it', 'in', 'this', 'way:', 'take', 'as', 'much']","['oil', 'as', 'can', 'be', 'held', 'in', 'a', 'walnut', 'shell', 'and']"
tl_p046r_preTEI,walnut,"['as', 'much', 'clove', 'oil', 'as', 'can', 'be', 'held', 'in', 'a']","['shell', 'and', 'as', 'much', 'rose', 'honey', '&', 'seven', 'or', 'eight']"
