folio,text in tag,before,after
tl_p018v_preTEI,city,"['two', 'It', 'is', 'more', 'appropriate', 'for', 'the', 'defense', 'of', 'a']","['than', 'for', 'battery', 'However', 'one', 'takes', 'it', 'sometimes', 'either', 'to']"
tl_p018v_preTEI,barricade,"['battery', 'However', 'one', 'takes', 'it', 'sometimes', 'either', 'to', 'break', 'a']","['or', 'to', 'support', 'the', 'battery', 'after', 'the', 'cannons', 'have', 'fired']"
tl_p018v_preTEI,house orelsewhere,"['makes', 'them', 'longer', 'in', 'proportion', 'and', 'also', 'because', 'in', 'a']","['one', 'fires', 'them', 'more', 'frequently', 'than', 'the', 'large', 'pieces', 'Their']"
tl_p018v_preTEI,cities,"['for', 'following', 'a', 'camp', 'promptly', '&', 'for', 'the', 'defense', 'of']","['&', 'houses', 'putting', 'them', 'on', 'the', 'walls', 'or', 'on', 'a']"
tl_p018v_preTEI,houses,"['a', 'camp', 'promptly', '&', 'for', 'the', 'defense', 'of', 'cities', '&']","['putting', 'them', 'on', 'the', 'walls', 'or', 'on', 'a', 'tower', 'One']"
tl_p018v_preTEI,walls,"['the', 'defense', 'of', 'cities', '&', 'houses', 'putting', 'them', 'on', 'the']","['or', 'on', 'a', 'tower', 'One', 'needs', 'three', 'good', 'horses', 'for']"
tl_p018v_preTEI,tower,"['&', 'houses', 'putting', 'them', 'on', 'the', 'walls', 'or', 'on', 'a']","['One', 'needs', 'three', 'good', 'horses', 'for', 'drawing', 'it']"
tl_p018v_preTEI,houses,"['move', 'a', 'piece', 'It', 'is', 'used', 'for', 'the', 'defense', 'of']","['or', 'for', 'taking', 'among', 'the', 'infantry', 'to', 'break', 'a', 'rank']"
tl_p018v_preTEI,houses,"['are', 'hardly', 'moved', 'insofar', 'as', 'they', 'only', 'serve', 'to', 'defend']","['The', 'ones', 'which', 'are', 'carted', 'around', 'either', 'for', 'battery', 'or']"
tl_p020r_preTEI,hearth,"['a', 'good', 'fire', 'you', 'will', 'clean', 'the', 'place', 'in', 'the']","['where', 'you', 'want', 'to', 'put', 'your', 'millas', 'and', 'then', 'you']"
tl_p020r_preTEI,hearth,"['put', 'your', 'said', 'molds', 'on', 'the', 'well-cleaned', 'place', 'in', 'the']","['and', 'will', 'put', 'a', 'little', 'flour', 'at', 'the', 'bottom', 'and']"
tl_p020v_preTEI,in a very humid place where with such a,"['They', 'want', 'to', 'be', 'planted']","['rodier', 'well', 'or', 'fountain', 'one', 'can', 'water', 'it', 'often', 'for']"
tl_p020v_preTEI,church,"['Bell', 'tower', 'of', 'Rodez']","['of', 'Albi', 'bells', 'of', 'Mende', 'However', 'one', 'holds', 'the', 'bell']"
tl_p024r_preTEI,very dry place,"['pipe', 'You', 'can', 'keep', 'd', 'your', 'loaded', 'grenades', 'in', 'a']","['&', 'on', 'the', 'contrary', 'you', 'shall', 'keep', 'your', 'pipes', 'filled']"
tl_p024r_preTEI,humid place,"['pipes', 'filled', 'with', 'that', 'bathed', 'and', 'well-compressed', 'powder', 'in', 'a']","['And', 'nonetheless', 'you', 'shall', 'have', 'some', 'already', 'inserted', 'into', 'the']"
tl_p024v_preTEI,fortified towns,"['the', 'cannon', 'removed', 'it', 'will', 'surprise', 'the', 'assailed', 'One', 'approaches']","['at', 'night', 'but', 'to', 'poorly', 'fortified', 'towns', 'pioneers', 'bring', 'gabions']"
tl_p024v_preTEI,poorlyfortified towns,"['the', 'assailed', 'One', 'approaches', 'fortified', 'towns', 'at', 'night', 'but', 'to']","['pioneers', 'bring', 'gabions', 'and', 'carry', 'once', 'these', 'are', 'placed', 'one']"
tl_p026r_preTEI,dry place,"['effect', 'One', 'holds', 'that', 'once', 'loaded', '&', 'kept', 'in', 'a']","['for', 'fifteen', 'days', 'they', 'have', 'more', 'force']"
tl_p028v_preTEI,mine,"['which', 'has', 'not', 'been', 'remelted', 'since', 'it', 'came', 'from', 'the']","['because', 'the', 'masters', 'remelt', 'it', 'a', 'in', 'grille', 'weighing', 'two']"
tl_p028v_preTEI,countryside,"['quintal', 'of', 'fine', 'tin', 'The', 'others', 'who', 'work', 'in', 'the']","['put', 'fifteen', 'or', '20', 'or', 'as', 'much', 'as', 'they', 'can']"
tl_p029r_preTEI,in the open air,"['no', 'dust', '&', 'dirt', 'falls', 'into', 'it', '&', 'leave', 'it']","['&', 'in', 'the', 'serain', 'for', 'fifteen', 'days', 'with', 'its', 'water']"
tl_p029r_preTEI,in the ,"['firm', 'as', 'bread', 'dough', 'that', 'one', 'is', 'ready', 'to', 'put']","['oven', 'This', 'is', 'recognized', 'when', 'it', 'can', 'stretch', 'enough', 'without']"
tl_p031r_preTEI,in the rain,"['or', 'mastic', 'can', 'come', 'off', 'and', 'does', 'not', 'hold', 'up']","['But', 'that', 'made', 'with', 'white', 'walnut', 'oil', 'as', 'you', 'have']"
tl_p031r_preTEI,in the rain,"['made', 'with', 'white', 'walnut', 'oil', 'as', 'you', 'have', 'done', 'holds']","['and', 'is', 'very', 'clear', '&', 'beautiful', '&', 'dries', 'soon', 'This']"
tl_p031r_preTEI,in therain,"['this', 'one', 'for', 'painted', 'banners', '&', 'signs', 'that', 'one', 'carries']",[]
tl_p031v_preTEI,humidity,"['egg', 'and', 'it', 'appears', 'to', 'be', 'done', 'in', 'oil', 'But']","['corrupts', 'all', 'this']"
tl_p031v_preTEI,overcastweather,"['One', 'ought', 'not', 'to', 'undertake', 'to', 'work', 'on', 'it', 'in']","['because', 'you', 'would', 'make', 'your', 'flesh', 'colors', 'browner', 'than', 'one']"
tl_p032r_preTEI,in the rain,"['it', 'dries', 'only', 'with', 'great', 'difficulty', 'This', 'layer', 'is', 'undone']",[]
tl_p032v_preTEI,partition walls of rooms,"['kinds', 'of', 'them', 'in', 'Toulouse', 'one', 'to', 'hang', 'on', 'the']","['which', 'they', 'weave', 'almost', 'as', 'fine', 'as', 'the', 'straw', 'phats']"
tl_p034r_preTEI,wall,"['X', 'Make', 'a', 'servant', 'hold', 'it', 'to', 'the']",[]
tl_p035r_preTEI,kitchen,"['According', 'to', 'the', 'strength', 'of', 'your', 'knives', 'either']","['or', 'table', 'you', 'will', 'make', 'them', 'support', 'a', 'large', 'weight']"
tl_p035r_preTEI,burrows,"['&', 'having', 'put', 'sulfur', 'on', 'top', 'put', 'it', 'in', 'the']","['&', 'block', 'it', 'with', 'something', 'light']"
tl_p038r_preTEI,in thehottest sun,"['marigold', 'leaves', 'half-dried', '&', 'twisted', 'like', 'a', 'thread', '&', 'put']","['to', 'dry', '&', 'is', 'mixed', '&', 'the', 'said', 'marigold', 'even']"
tl_p038r_preTEI,church,"['Stone', 'cutters', 'sometimes', 'choose', 'old', 'pieces', 'of', 'antique', 'glass', 'in']","['windows', 'which', 'are', 'much', 'thicker', 'than', 'those', 'of', 'today', '&']"
tl_p038r_preTEI,chimney,"['you', 'want', 'to', 'intensify', 'its', 'color', 'hang', 'it', 'inside', 'a']","['where', 'there', 'is', 'much', 'soot', '&', 'smoke', 'and', 'it', 'will']"
tl_p038r_preTEI,in a closed space,"['dung', 'to', 'turn', 'it', 'green', 'like', 'bones', 'Or', 'smoke', 'it']","['with', 'the', 'smoke', 'of', 'safre', 'or', 'manganese', '&', 'other', 'drugs']"
tl_p039r_preTEI,where the depth of the earth is sofertile,"['It', 'is', 'grown', 'in', 'Lauragais']","['that', 'if', 'one', 'were', 'to', 'grow', 'wheat', 'there', 'every', 'year']"
tl_p039r_preTEI,in one field & in the one close by it,"['one', 'from', 'Auragne', 'And', 'sometimes', 'the', 'pastel', 'woad', 'is', 'good']","['will', 'hardly', 'have', 'worth', 'The', 'goodness', 'of', 'the', 'pastel', 'woad']"
tl_p040r_preTEI,thunder storms,"['but', 'it', 'does', 'not', 'keep', '&', 'spoils', 'in', 'heat', '&']",[]
tl_p041r_preTEI,in nature,"['no', 'hold', 'nor', 'too', 'fatty', 'And', 'although', 'it', 'is', 'found']","['it', 'is', 'nonetheless', 'not', 'everywhere', 'And', 'if', 'you', 'are', 'in']"
tl_p041r_preTEI,water,"['that', 'they', 'grow', 'quickly', 'especially', 'if', 'they', 'go', 'into', 'the']","['One', 'feeds', 'them', 'with', 'boiled', 'millet', 'grains', 'crumbling', 'in', 'bread']"
tl_p044r_preTEI,cities where they are ,"['lb', 'or', 'ten', 'of', 'lead', 'per', 'quintal', 'of', 'tin', 'in']","['sworn', 'masters', 'But', 'elsewhere', 'they', 'add', 'as', 'much', 'as', 'they']"
tl_p049r_preTEI,churches,"['cast', 'those', 'small', 'works', 'that', 'are', 'sold', 'in', 'front', 'of']","['in', 'it', 'melt', 'one', 'for', 'one', 'lb', 'of', 'tin', 'a']"
tl_p049v_preTEI,mountains,"['Day', 'until', 'Christmas', 'for', 'after', 'that', 'they', 'go', 'to', 'the']","['to', 'brood']"
tl_p050r_preTEI,in a room where there is not a drop of air &of wind,"['opening', 'upside', 'down', 'on', 'a', 'quite', 'even', '&', 'table', '&']","['Then', 'en', 'prepare', 'a', 'stopper', 'of', 'new', 'wax', 'wrapped', 'in']"
tl_p050r_preTEI,"well-closed room, where neither wind nor air may enter","['&', 'on', 'a', 'warm', '&', 'dry', 'day', 'return', 'to', 'the']","['&', 'put', 'it', 'gently', '&', 'with', 'dexterity', 'in', 'the', 'bottle']"
tl_p050r_preTEI,ina cellar,"['the', 'summer', 'And', 'in', 'the', 'winter', 'because', 'the', 'cellar', 's']","['and', 'in', 'the', 'winter', 'put', 'your', 'bottles', 'into', 'a', 'basket']"
tl_p050r_preTEI,deep well,"['some', 'weights', '&', 'lower', 'it', 'to', 'the', 'bottom', 'of', 'a']","['For', 'in', 'the', 'winter', 'the', 'water', 'of', 'the', 'vat', 'would']"
tl_p050r_preTEI,cellar,"['water', 'during', 'the', 'summer', 'And', 'in', 'the', 'winter', 'because', 'the']","['s', 'in', 'a', 'cellar', 'and', 'in', 'the', 'winter', 'put', 'your']"
tl_p050v_preTEI,in the ,"['Ortolans', 'sing', 'at', 'night', 'if', 'they', 'are', 'left']","['serain', 'but', 'they', 'are', 'better', 'for', 'fattening', 'for', 'fine', 'tables']"
tl_p050v_preTEI,gardens,"['lettuce', 'seeds', 'very', 'much', '&', 'often', 'one', 'catches', 'them', 'in']","['on', 'seeded', 'lettuces', 'with', 'two', 'lime-twigs', 'But', 'because', 'such', 'regular']"
tl_p050v_preTEI,forges of ,"['iron', 'bars', 'which', 'are', 'transported', 'in', 'flat', 'ingots', 'from', 'the']","['Foix', '&', 'elsewhere', 'there', 'is', 'a', 'harder', '&', 'whiter', '&']"
tl_p050v_preTEI,mine,"['finer', 'kind', 'than', 'the', 'other', 'as', 'it', 'comes', 'from', 'the']","['And', 'the', 'workers', 'choose', 'it', '&', 'use', 'it', 'like', 'the']"
tl_p051v_preTEI,open space,"['when', 'you', 'boil', 'it', 'make', 'sure', 'it', 'is', 'in', 'an']","['or', 'in', 'a', 'place', 'where', 'the', 'flame', 'cannot', 'cause', 'damage']"
tl_p051v_preTEI,place where the flame cannot causedamage,"['sure', 'it', 'is', 'in', 'an', 'open', 'space', 'or', 'in', 'a']","['Some', 'burn', 'tartar', 'until', 'it', 'is', 'black', '&', 'grind', 'it']"
tl_p052r_preTEI,warm & close place,"['is', 'cooler', 'than', 'that', 'of', 'Algiers', 'Keep', 'it', 'in', 'a']","['&', 'so', 'that', 'none', 'of', 'its', 'dung', '&', 'urine', 'should']"
tl_p052v_preTEI,"from the ceiling, where the air","['a', 'canvas', 'of', 'silk', '&', 'fold', 'it', '&', 'hang', 'it']","['or', '&', 'sun', 'dry', 'it', 'Once', 'it', 'is', 'quite', 'dry']"
tl_p053v_preTEI,roomaccomodated with three or 4 levels of large shelves,"['that', 'with', 'them', 'you', 'will', 'be', 'able', 'to', 'furnish', 'a']","['Willingly', 'they', 'begin', 'to', 'molt', 'around', 'Holy', 'Week', 'And', 'to']"
tl_p053v_preTEI,thunder ,"['fresh', 'leaves', 'And', 'if', 'during', 'the', 'day', 'there', 'is', 'some']","['or', 'rainy', 'weather', 'cloud-covered', '&', 'cool', 'one', 'needs', 'to', 'keep']"
tl_p053v_preTEI,room,"['weather', 'cloud-covered', '&', 'cool', 'one', 'needs', 'to', 'keep', 'in', 'the']","['three', 'or', '4', 'chafing', 'dishes', '&', 'with', 'glowing', 'charcoal', '&']"
tl_p053v_preTEI,room,"['with', 'glowing', 'charcoal', '&', 'put', 'in', 'incense', 'until', 'all', 'the']","['would', 'be', 'filled', 'with', 'smoke', 'And', 'when', 'the', 'weather', 'is']"
tl_p053v_preTEI,weather is warm & ,"['the', 'room', 'would', 'be', 'filled', 'with', 'smoke', 'And', 'when', 'the']","['serain', 'the', 'silk', 'abounds', 'more', '&', 'is', 'all', 'the', 'better']"
tl_p054v_preTEI,rain,"['of', 'hay', '&', 'wrap', 'your', 'legs', 'in', 'it', '&', 'the']","['will', 'never', 'pass', 'through']"
tl_p055r_preTEI,in the very strong sun & in the ,"['you', 'b', 'will', 'always', 'keep', 'well', 'stoppered', 'you', 'will', 'put']","['serain', 'for', 'the', 'space']"
tl_p055v_preTEI,running river,"['or', 'rub', 'some', 'of', 'it', 'on', 'a', 'stake', 'in', 'a']","['or', 'a', 'tree', 'or', 'a', 'plant', 'that', 'is', 'on', 'the']"
tl_p055v_preTEI,tree ora plant that is on the bank,"['it', 'on', 'a', 'stake', 'in', 'a', 'running', 'river', 'or', 'a']",[]
tl_p055v_preTEI,quarry,"['Chalk', 'most', 'recently', 'taken', 'from', 'the']","['is', 'good', 'for', 'lead', 'One', 'ought', 'neither', 'to', 'wet', 'nor']"
tl_p056v_preTEI,workshop,"['When', 'you', 'grind', 'your', 'colors', 'first', 'clean', 'your']","['well', 'for', 'when', 'walking', 'if', 'you', 'stir', 'up', 'dust', 'this']"
tl_p057v_preTEI,humidplaces,"['goats', 'almost', 'like', 'parchment', 'and', 'keep', 'them', 'constantly', 're-moistened', 'in']","['When', 'they', 'want', 'to', 'imprint', 'some', 'history', 'they', 'layer', 'them']"
tl_p057v_preTEI,humid weather,"['melted', 'resin', 'This', 'strengthens', 'it', 'otherwise', 'they', 'turn', 'limp', 'in']",[]
tl_p059v_preTEI,in humidweather,"['it', 'it', 'ought', 'not', 'to', 'be', 'with', 'glue', 'which', 'rots']","['&', 'would', 'swell', 'when', 'touched', 'with', 'the', 'oil', 'of', 'the']"
tl_p059v_preTEI,in the sun,"['oil', 'mixed', 'in', 'among', 'the', 'wax', 'prevents', 'it', 'from', 'melting']","['The', 'wax', 'ought', 'not', 'to', 'be', 'hard', 'but', 'soft', 'as']"
tl_p060r_preTEI,exposed to the sun,"['as', 'quickly', 'in', 'cold', 'countries', 'as', 'in', 'hot', 'countries', 'Oil']","['is', 'clarified', 'well', 'But', 'it', 'fattens', 'if', 'you', 'put', 'in']"
tl_p060v_preTEI,in thewind,"['Which', 'one', 'knows', 'when', 'being', 'placed', 'on', 'a', 'knife']","['it', 'does', 'not', 'run', 'This', 'one', 'is', 'excellent', 'for', 'panels']"
tl_p061r_preTEI,light,"['hand', 'not', 'in', 'a', 'straight', 'line', 'like', 'this', 'for', 'the']","['would', 'be', 'too', 'crude', '&', 'too', 'harsh', 'but', 'obliquely', '&']"
tl_p063r_preTEI,mine,"['or', 'new', 'lead', 'coming', 'from', 'the']","['They', 'melt', 'it', 'twice', 'in', 'a', 'crucible', 'In', 'the', 'first']"
tl_p065r_preTEI,firelight,"['But', 'do', 'not', 'look', 'at', 'it', 'with', 'a', 'candle', 'for']","['will', 'make', 'the', 'shadows', 'reddish', 'The', 'painter', 'also', 'teaches', 'himself']"
tl_p066r_preTEI,in the rain,"['increase', 'the', 'color', 'of', 'gold', 'And', 'this', 'or', 'mat', 'holds']","['even', 'if', 'one', 'rubs', 'it', 'But', 'it', 'must', 'be', 'well']"
tl_p066r_preTEI,in the rain,"['if', 'water', 'touches', 'it', 'but', 'the', 'or', 'mat', 'holds', 'well']","['&', 'in', 'water', 'One', 'must', 'not', 'burnish', 'it', 'because', 'the']"
tl_p066v_preTEI,inthe sun,"['cleaning', 'of', 'paintbrushes', 'but', 'the', 'pure', 'which', 'is', 'made', 'fatty']","['or', 'mixed', 'with', 'ceruse']"
tl_p066v_preTEI,in the rain,"['scarcely', 'less', 'beautiful', 'than', 'es', 'burnished', 'gold', 'and', 'lasts', 'longer']","['&', 'besides', '&', 'is', 'made', 'sooner', 'Burnished', 'gold', 'cracks', 'over']"
tl_p066v_preTEI,in the rain,"['made', 'sooner', 'Burnished', 'gold', 'cracks', 'over', 'time', '&', 'comes', 'off']",[]
tl_p067r_preTEI,the first rain,"['of', 'taffeta', 'with', 'this', 'glair', 'to', 'be', 'done', 'sooner', 'But']","['carries', 'away', 'everything']"
tl_p068r_preTEI,dry place,"['One', 'needs', 'to', 'plant', 'them', 'in']","['dry', 'weather', '&', 'gather', 'plenty', 'of', 'earth', 'at', 'the', 'foot']"
tl_p068r_preTEI,dry weather,"['One', 'needs', 'to', 'plant', 'them', 'in', 'dry', 'place']","['&', 'gather', 'plenty', 'of', 'earth', 'at', 'the', 'foot', 'all', 'around']"
tl_p068r_preTEI,rains,"['foot', 'all', 'around', 'like', 'a', 'mound', 'in', 'order', 'that', 'the']","['do', 'not', 'fill', 'the', 'holes', '&', 'drown', 'the', 'trees']"
tl_p069r_preTEI,sea,"['it', 'does', 'not', 'have', 'bond', 'like', 'the', 'one', 'from', 'the']","['or', 'desei', 'from', 'sandy', 'paths', 'dried', 'out', 'by', 'the', 'sun']"
tl_p069r_preTEI,sandypaths,"['bond', 'like', 'the', 'one', 'from', 'the', 'sea', 'or', 'desei', 'from']","['dried', 'out', 'by', 'the', 'sun', 'But', 'choose', 'them', 'or', 'in']"
tl_p069r_preTEI,sun,"['sea', 'or', 'desei', 'from', 'sandy', 'paths', 'dried', 'out', 'by', 'the']","['But', 'choose', 'them', 'or', 'in', 't', 'in', 'the', 'first', 'place']"
tl_p069r_preTEI,quar,"['choose', 'them', 'or', 'in', 't', 'in', 'the', 'first', 'place', 'from']","['reriesries', 'or', 'rock', 'caves', 'because', 'that', 'one', 'is', 'best', 'provided']"
tl_p069r_preTEI,rock caves,"['or', 'in', 't', 'in', 'the', 'first', 'place', 'from', 'quarreriesries', 'or']","['because', 'that', 'one', 'is', 'best', 'provided', 'that', 'it', 'is', 'very']"
tl_p069r_preTEI,rocks,"['will', 'recognize', 'the', 'vein', 'of', 'it', 'if', 'among', 'the', 'greyish']","['or', 'quarries', 'qu', 'that', 'seem', 'to', 'be', 'made', 'of', 'arene']"
tl_p069r_preTEI,quarries,"['the', 'vein', 'of', 'it', 'if', 'among', 'the', 'greyish', 'rocks', 'or']","['qu', 'that', 'seem', 'to', 'be', 'made', 'of', 'arene', 'you', 'see']"
tl_p069r_preTEI,after rainy weather,"['qu', 'that', 'seem', 'to', 'be', 'made', 'of', 'arene', 'you', 'see']","['certain', 'small', 'patches', 'like', 'dust', 'attached', 'to', 'the', 'said', 'rocks']"
tl_p069r_preTEI,rocks,"['weather', 'certain', 'small', 'patches', 'like', 'dust', 'attached', 'to', 'the', 'said']","['or', 'if', 'due', 'to', 'the', 'humidity', 'a', 'small', 'piece', 'of']"
tl_p069v_preTEI,near my area,"['The', 'sand']","['is', 'very', 'excellent', 'But', 'one', 'ought', 'to', 'in', 'order', 'to']"
tl_p070v_preTEI,in thesun,"['flour', 'moistened', 'several', 'times', 'with', 'oil', '&', 'g', '&', 'dried']",[]
tl_p076v_preTEI,in the cellar,"['and', 'put', 'everything', 'in', 'a', 'glass', 'vial', '&', 'keep', 'them']","['or', 'other', 'humid', 'place', 'for', 'the', 'space', 'of', 'eight', 'or']"
tl_p076v_preTEI,other humid place,"['a', 'glass', 'vial', '&', 'keep', 'them', 'in', 'the', 'cellar', 'or']","['for', 'the', 'space', 'of', 'eight', 'or', 'ten', 'days', 'Then', 'when']"
tl_p077r_preTEI,inthe shade,"['they', 'beat', 'it', 'very', 'well', 'then', 'leave', 'it', 'to', 'dry']","['little', 'by', 'little', '&', 'for', 'a', 'long', 'time', 'and', 'mold']"
