folio,text in tag,before,after
tc_p029v_preTEI,dragon,"['Le', 'plus', 'obscur', 'sang', 'de']","['est', 'le', 'meilleur', '&', 'ha', 'plus', 'de', 'taincture', 'cest', 'la']"
tc_p029v_preTEI,dragon,"['Le', 'bon', 'sang', 'de']","['se', 'trouve', 'a', 'grands', 'lopins', 'comme', 'pieces', 'de', 'torteau', 'cestuy']"
tc_p029v_preTEI,dragon,"['dragant', 'avecq', 'laquelle', 'je', 'croy', 'quilz', 'sophistiquent', 'le', 'sang', 'de']",[]
tc_p030r_preTEI,cheval,"['se', 'font', 'de', 'terre', 'ardille', 'blanche', 'meslee', 'de', 'fiente', 'de']","['&', 'bourre', '&', 'fort', 'battue', 'pourceque', 'les', 'pintes', 'estant', 'a']"
tc_p031r_preTEI,pigeon,"['labouree', 'mects', 'a', 'chasque', 'pied', 'deulx', 'poignees', 'de', 'fiente', 'de']",[]
tc_p036r_preTEI,vache,"['Fais', 'un', 'petit', 'estuy', 'de', 'cuyr', 'simple', 'comme', 'de']","['ou', 'marroquin', 'asses', 'espois', 'hault', 'de', 'trois', 'doits', 'cousu', 'comme']"
tc_p037v_preTEI,rats mulots,"['la', 'terre', '&', 'nempesche', 'leur', 'naissance', 'Les', 'havets', 'attirent', 'les']","['qui', 'mangent', 'les', 'graines', 'Et', 'pour', 'obvier', 'a', 'cela', 'ilz']"
tc_p038v_preTEI,dragon,"['acutum', 'qui', 'est', 'vene', 'de', 'rouge', 'quon', 'appelle', 'sang', 'de']","['Et', 'laplique', 'de', 'sur', 'le', 'front', 'de', 'celuy', 'qui', 'seigne']"
tc_p038v_preTEI,boeuf,"['a', 'prendre', '&', 'pour', 'couvrir', 'les', 'ampeaulx', 'la', 'fiente', 'de']","['est', 'fort', 'propre', 'pource', 'quelle', 'ne', 'se', 'deffaict', 'point', 'a']"
tc_p040v_preTEI,dragon,"['croix', 'blanche', 'desmail', 'est', 'sang', 'larme', 'fine', 'de', 'sang', 'de']","['destrempe', 'en', 'eau', 'de', 'vye', 'Ou', 'bien', 'laque', 'platte', 'dinde']"
tc_p041r_preTEI,cheval,"['rend', 'grace', 'estant', 'battue', 'et', 'meslee', 'aussy', 'de', 'fient', 'de']","['La', 'terre', 'des', 'potiers', 'seroict', 'trop', 'grasse', 'et', 'se', 'fendroict']"
tc_p041r_preTEI,cheval,"['sable', 'et', 'de', 'la', 'quarte', 'ou', 'cinquiesme', 'de', 'fiens', 'de']","['Et', 'la', 'laisser', 'seicher', 'puys', 'la', 'mectre', 'en', 'pouldre', 'puys']"
tc_p041r_preTEI,boeuf,"['albastre', 'calcine', 'ou', 'chose', 'semblable', 'ou', 'moelle', 'de', 'corne', 'de']","['bruslee', 'ou', 'aspalte', 'brusle', 'parmy', 'Si', 'tu', 'le', 'broyes', 'bien']"
tc_p041v_preTEI,brebis,"['les', 'blesse', 'il', 'y', 'mect', 'de', 'la', 'fiente', 'mesme', 'de']","['dessus', 'Quand', 'elles', 'sont', 'grasses', 'elles', 'sont', 'plus', 'aysees', 'a']"
tc_p041v_preTEI,moutons,"['aye', 'este', 'avecq', 'sa', 'femme', 'car', 'cela', 'feroit', 'mourir', 'les']",[]
tc_p044v_preTEI,cheval,"['a', 'coustance', 'en', 'normandie', 'de', 'poil', 'de', 'la', 'queue', 'de']","['quilz', 'nettoyent', 'avecq', 'de', 'la', 'lessive', 'a', 'cause', 'quilz', 'les']"
tc_p046r_preTEI,corbeau,"['Ayes', 'des', 'oeufs', 'frais', 'dun']","['ou', 'qualtre', 'ou', 'cinq', '&', 'le', 'lespace', 'de', '4', 'ou']"
tc_p047r_preTEI,boeuf,"['&', 'mise', 'entre', 'des', 'pieces', 'coupeures', 'en', 'une', 'piece', 'de']","['puys', 'bouillie', 'les', 'reunist', 'a', 'ce', 'quon', 'dict']"
tc_p048r_preTEI,oiseaulx,"['et', 'layant', 'cou', 'remplye', 'de', 'cotton', '&', 'cousue', 'Escorche', 'les']","['Laissant', 'neantmoings', 'la', 'teste', 'le', 'col', 'les', 'aisles', '&', 'les']"
tc_p048r_preTEI,oiseaulx,"['la', 'teste', 'le', 'col', 'les', 'aisles', '&', 'les', 'pieds', 'aulx']","['&', 'la', 'teste', 'les', 'cuisses', '&', 'pieds', '&', 'queue', 'aulx']"
tc_p049r_preTEI,huitre,"['Loppe', 'de', 'fer', 'Coquille', 'de', 'fer']",['calcinee']
tc_p049r_preTEI,seiche,"['Pierre', 'ponce', 'bruslee', '&', 'calcinee', 'Os', 'de']","['brusles', '&', 'calcines', 'Aultant', 'dun', 'que', 'daultre', '&', 'cendres', 'de']"
tc_p049v_preTEI,calendres,['Les'],"['&', 'touts', 'oiseaulx', 'prins', 'au', 'nid', '&', 'qui', 'nont', 'poinct']"
tc_p049v_preTEI,oiseaulx,"['Les', 'calendres', '&', 'touts']","['prins', 'au', 'nid', '&', 'qui', 'nont', 'poinct', 'eu', 'de', 'liberte']"
tc_p049v_preTEI,calendres,"['rend', 'mallades', '&', 'quelques', 'foys', 'les', 'faict', 'mourir', 'Principallement', 'les']","['En', 'le', 'cognoist', 'quand', 'ilz', 'sont', 'tristes', '&', 'ne', 'chantent']"
tc_p049v_preTEI,calendre,['Les'],"['s', '&', 'touts', 'oiseaulx', 'prins', 'au', 'nid', '&', 'qui', 'nont']"
tc_p049v_preTEI,benarris,"['en', 'Mars', 'se', 'meurent', 'pourcequilz', 'commancent', 'dentrer', 'en', 'amour', 'Les']","['se', 'nourrissent', 'davoyne', 'tout', 'leste', 'affin', 'quilz', 'se', 'nourrissent', 'sans']"
tc_p049v_preTEI,tourterelles,"['petits', 'en', 'ce', 'pays', 'ilz', 'sent', 'vont', 'comme', 'font', 'les']","['Les', 'tarins', 'aussy', 'se', 'doibvent', 'prendre', 'despuys', 'la', 'toussaints', 'jusques']"
tc_p049v_preTEI,tarins,"['ce', 'pays', 'ilz', 'sent', 'vont', 'comme', 'font', 'les', 'tourterelles', 'Les']","['aussy', 'se', 'doibvent', 'prendre', 'despuys', 'la', 'toussaints', 'jusques', 'a', 'Noël']"
tc_p049v_preTEI,benarrins,['Les'],"['sont', 'ventriloques', 'de', 'sorte', 'que', 'chantant', 'sans', 'ouvrir', 'le', 'bec']"
tc_p050v_preTEI,benarris,['Les'],"['chantent', 'la', 'nuict', 'si', 'on', 'les', 'laisse', 'au', 'serain', 'mays']"
tc_p050v_preTEI,pincons,"['engraisser', 'pour', 'les', 'delicates', 'tables', 'que', 'pour', 'le', 'chant', 'Les']","['sont', 'subgects', 'a', 'venir', 'aveugles', '&', 'les', 'yeulx', 'leur', 'viennent']"
tc_p050v_preTEI,chardonnerets,"['&', 'les', 'yeulx', 'leur', 'viennent', 'enfles', 'au', 'commancement', 'daougst', 'Les']","['ayment', 'fort', 'la', 'graine', 'de', 'lettue', '&', 'souvent', 'on', 'les']"
tc_p050v_preTEI,passe solitaire,"['seroit', 'trop', 'cher', 'On', 'les', 'nourrist', 'ordinayrement', 'de', 'chenevi', 'La']","['se', 'purge', 'avecq', 'une', 'iraigne', 'quil', 'luy', 'fault', 'donner', 'une']"
tc_p050v_preTEI,iraigne,"['ordinayrement', 'de', 'chenevi', 'La', 'passe', 'solitaire', 'se', 'purge', 'avecq', 'une']","['quil', 'luy', 'fault', 'donner', 'une', 'fois', 'la', 'sepmaine', 'affin', 'quelle']"
tc_p050v_preTEI,calandre,"['la', 'sepmaine', 'affin', 'quelle', 'ne', 'vienne', 'poinct', 'de', 'gaillardisse', 'La']","['se', 'purge', 'avecq', 'du', 'mortier', 'sec', 'compose', 'de', 'chaulx', '&']"
tc_p050v_preTEI,oisillons,"['garder', 'de', 'venir', 'de', 'gallardise', '&', 'sengraisser', 'trop', 'Les', 'petits']","['se', 'purgent', 'avecq', 'le', 'mesme', 'mortier', 'sec', 'leur', 'en', 'mectant']"
tc_p050v_preTEI,coquu,"['sec', 'leur', 'en', 'mectant', 'quelques', 'lopins', 'dans', 'leur', 'cages', 'Le']","['pond', 'au', 'nid', 'du', 'benarris', 'aultrement', 'dict', 'verdaule', 'Cest', 'oiseau']"
tc_p050v_preTEI,benarris,"['lopins', 'dans', 'leur', 'cages', 'Le', 'coquu', 'pond', 'au', 'nid', 'du']","['aultrement', 'dict', 'verdaule', 'Cest', 'oiseau', 'est', 'fort', 'simple', 'Jen', 'ay']"
tc_p050v_preTEI,verdaule,"['cages', 'Le', 'coquu', 'pond', 'au', 'nid', 'du', 'benarris', 'aultrement', 'dict']","['Cest', 'oiseau', 'est', 'fort', 'simple', 'Jen', 'ay', 'aultrefois', 'donne', 'conge']"
tc_p050v_preTEI,oiseau,"['coquu', 'pond', 'au', 'nid', 'du', 'benarris', 'aultrement', 'dict', 'verdaule', 'Cest']","['est', 'fort', 'simple', 'Jen', 'ay', 'aultrefois', 'donne', 'conge', 'a', 'deulx']"
tc_p050v_preTEI,chardonnerets,"['revindrent', 'se', 'rendre', 'a', 'leur', 'cage', 'Pour', 'nourrir', 'les', 'petits']","['il', 'fault', 'piler', 'des', 'amendes', 'avecq', 'de', 'la', 'mie', 'fort']"
tc_p050v_preTEI,linotte,"['lettue', 'ou', 'de', 'la', 'graine', 'de', 'chenevi', 'Si', 'cest', 'pour']","['de', 'la', 'navette']"
tc_p052r_preTEI,poulain,"['Ayes', 'un']","['de', 'trois', 'ou', '4', 'ans', '&', 'le', 'nourrys', 'de', 'segle']"
tc_p052r_preTEI,chevaulx,"['&', 'paille', 'pig', 'couppe', 'a', 'la', 'facon', 'quon', 'nourrist', 'les']","['en', 'espaigne', 'Et', 'labreuve', 'deau', 'bonne', 'de', 'fontaine', 'ou', 'de']"
tc_p052r_preTEI,vers de soye ,"['(aultres', 'disent', 'en', 'lx', 'oeufs', 'demy', 'lb)', 'de', 'graine', 'de']","['femelle', 'Et', 'apres', 'avoyr', 'bien', 'lutte', 'le', 'matteras', '(je', 'ne']"
tc_p052r_preTEI,vers,"['la', 'capacite', 'dune', 'buye', 'ou', 'broc', 'de', 'terre', 'Mects', 'dedans']","['la', 'Sainct', 'Jehan', 'une', 'douzaine', '&', 'demye', 'doeufs', 'de', 'poule']"
tc_p052r_preTEI,vers,"['(aultres', 'disent', 'en', 'lx', 'oeufs', 'demy', 'lb)', 'de', 'graine', 'de']","['de', 'soye', 'femelle', 'Et', 'apres', 'avoyr', 'bien', 'lutte', 'le', 'matteras']"
tc_p052r_preTEI,serpent,"['en', 'deulx', 'moys', 'ou', 'sept', 'sepmaines', '&', 'viendra', 'comme', 'un']","['long', 'dun', 'empan', '&', '4', 'doigts', '&', 'du', 'pois', 'dune']"
tc_p053r_preTEI,seiche,"['sublime', 'Il', 'se', 'gecte', 'bien', 'en', 'petit', 'dans', 'los', 'de']","['pourveu', 'quil', 'soict', 'bon']"
tc_p053r_preTEI,cheval,"['le', 'prix', 'qui', 'se', 'porte', 'a', 'lyon', 'Les', 'os', 'de']","['brusles', '&', 'calcines', 'moulent', 'fort', 'net']"
tc_p053r_preTEI,boeufs,"['Je', 'croy', 'que', 'la', 'moele', 'des', 'cornes', 'des']","['ou', 'mouton', 'cest', 'a', 'dire', 'los', 'spongieulx', 'de', 'dedans', 'moule']"
tc_p053r_preTEI,mouton,"['Je', 'croy', 'que', 'la', 'moele', 'des', 'cornes', 'des', 'boeufs', 'ou']","['cest', 'a', 'dire', 'los', 'spongieulx', 'de', 'dedans', 'moule', 'fort', 'net']"
tc_p053v_preTEI,vers,"['les', 'marchans', 'y', 'aportent', 'est', 'estimee', 'la', 'meilleure', 'pourceque', 'les']","['qui', 'en', 'proviennent', 'ne', 'sont', 'pas', 'si', 'subgects', 'a', 'malladies']"
tc_p053v_preTEI,vers,"['espaigne', 'dune', 'once', 'de', 'soye', 'grene', 'ilz', 'sen', 'produict', 'des']","['qui', 'raportent', 'ord', 'communem', 'xv', 'lb', 'de', 'soye', 'Mays', 'lonce']"
tc_p053v_preTEI,vers,"['Troys', 'onces', 'de', 'grene', 'sont', 'pour', 'produire', 'telle', 'quantite', 'de']","['que', 'tu', 'en', 'pourras', 'fournir', 'une', 'chambre', 'acommodee', 'de', 'trois']"
tc_p053v_preTEI,formis noires,"['plume', 'chauldement', 'Et', 'au', 'commancement', 'ilz', 'sespellissent', 'comme', 'f', 'petites']","['&', 'aussy', 'tost', 'quil', 'y', 'en', 'ha', 'deulx', 'ou', 'trois']"
tc_p053v_preTEI,bombicum,"['Hieronymus', 'Vida', 'Albensis', 'episcopus', 'de', 'b', 'cremonensis', 'scripsit', 'carmine', 'de']",['natura']
tc_p053v_preTEI,vers,"['serain', 'la', 'soye', 'abonde', 'plus', '&', 'en', 'est', 'meilleure', 'Aulcuns']","['la', 'font', 'plus', 'blanche', 'aultres', 'plus', 'jaunastre', 'Et', 'encores', 'quelle']"
tc_p053v_preTEI,vers,"['jaulnist', 'quand', 'on', 'la', 'tire', 'avecq', 'leau', 'chaulde', 'Despuys', 'Les']","['despuys', 'leur', 'naissance', 'jusques', 'au', 'leur', 'temps', 'quilz', 'font', 'leur']"
tc_p054r_preTEI,pigeon,"['prison', 'quon', 'appelle', 'coquon', 'de', 'la', 'grandeur', 'dun', 'oeuf', 'de']","['communem', 'combien', 'quil', 'sen', 'trouve', 'de', 'beaucoup', 'plus', 'gros', 'pourceque']"
tc_p054r_preTEI,vers,"['il', 'se', 'mect', 'deulx', 'ou', 'trois', '&', 'jusques', 'a', 'xi']","['dans', 'un', 'coquon', 'qui', 'est', 'bourru', '&', 'lanugineulx', 'a', 'lentour']"
tc_p054r_preTEI,ver,"['il', 'se', 'mect', 'deulx', 'ou', 'trois', '&', 'jusques', 'a', 'xi']","['s', 'dans', 'un', 'coquon', 'qui', 'est', 'bourru', '&', 'lanugineulx', 'a']"
tc_p054r_preTEI,papillon,"['&', 'nha', 'que', '4', 'pieds', 'En', 'revanche', 'il', 'est', 'devenu']","['&', 'ha', 'des', 'aisles', 'sans', 'voler', 'toutesfois', 'Et', 'y', 'a']"
tc_p055r_preTEI,porceau,"['la', 'lumiere', 'dembas', '&', 'ayes', 'un', 'lopin', 'de', 'suin', 'de']","['le', 'plus', 'frais', 'que', 'tu', 'pourras', 'long', 'comme', 'la', 'joincture']"
tc_p055r_preTEI,poulet,"['Perce', 'un']","['ou', 'chien', 'pour', 'essayer', '&', 'mects', 'dans', 'la', 'playe', 'du']"
tc_p055r_preTEI,chien,"['Perce', 'un', 'poulet', 'ou']","['pour', 'essayer', '&', 'mects', 'dans', 'la', 'playe', 'du', 'suc', '&']"
tc_p055r_preTEI,escargots,"['au', 'moys', 'de', 'juing', '&', 'juillet', 'nombre', 'des', 'plus', 'gros']","['que', 'tu', 'pourras', 'avecq', 'leur', 'coquille', 'mects', 'les', 'dans', 'une']"
tc_p055r_preTEI,cheval,"['bien', 'le', 'tout', '&', 'le', 'mects', 'soubs', 'le', 'fiens', 'de']","['lespace', 'de', 'quinze', 'jours', 'les', 'escargots', 'vivront', 'premierement', 'des', 'jaulnes']"
tc_p055r_preTEI,escargots,"['soubs', 'le', 'fiens', 'de', 'cheval', 'lespace', 'de', 'quinze', 'jours', 'les']","['vivront', 'premierement', 'des', 'jaulnes', 'doeufs', 'puys', 'avecq', 'la', 'chaleur', 'sortiront']"
tc_p055v_preTEI,Tuaparc,[],"['nad', 'nu', 'top', 'avecq', 'chaulx', 'vive', 'qui', 'consumera', 'tout', 'ceste']"
tc_p055v_preTEI,lumbris,"['Distille', 'des']","['a', 'part', '&', 'de', 'la', 'foeille', 'de', 'reforts', 'a', 'part']"
tc_p056r_preTEI,pigeon,"['le', 'chaulderon', 'avecq', 'ladicte', 'eau', 'Prenes', 'aultant', 'de', 'fiente', 'de']","['que', 'de', 'ladicte', 'terre', '&', 'aultant', 'de', 'fiante', 'de', 'cheval']"
tc_p056r_preTEI,cheval,"['pigeon', 'que', 'de', 'ladicte', 'terre', '&', 'aultant', 'de', 'fiante', 'de']","['&', 'aultant', 'de', 'limaille', 'de', 'fer', '&', 'le', 'tout', 'destrempes']"
tc_p057v_preTEI,daigneaulx,"['Les', 'Gainiers', 'se', 'servent', 'de', 'petites', 'peaulx']","['et', 'chevreaulx', 'fort', 'deliees', 'quasi', 'comme', 'parchemin', 'Et', 'les', 'tiennent']"
tc_p057v_preTEI,chevreaulx,"['Les', 'Gainiers', 'se', 'servent', 'de', 'petites', 'peaulx', 'daigneaulx', 'et']","['fort', 'deliees', 'quasi', 'comme', 'parchemin', 'Et', 'les', 'tiennent', 'en', 'lieux']"
tc_p058v_preTEI,boeufs,"['de', 'pesches', 'de', 'fumee', 'de', 'lampe', 'Dos', 'de', 'pied', 'de']",['brusles']
tc_p058v_preTEI,porc espic,"['des', 'pinceaulx', 'se', 'faict', 'par', 'les', 'curieulx', 'de', 'plumes', 'de']","['Aultres', 'de', 'boys', 'de', 'flesches', 'de', 'turquie', 'de', 'qui', 'dequoy']"
tc_p058v_preTEI,gris,"['poincte', 'ferme', 'Et', 'pource', 'que', 'le', 'poil', 'de', 'queue', 'de']","['est', 'mollesin', 'Les', 'plus', 'curieulx', 'prenent', 'les', 'barbes', 'des', 'plus']"
tc_p058v_preTEI,rats,"['mollesin', 'Les', 'plus', 'curieulx', 'prenent', 'les', 'barbes', 'des', 'plus', 'vieulx']","['mesmement', 'des', 'rats', 'lirons', 'Silz', 'en', 'peuvent', 'trouver', '&', 'en']"
tc_p058v_preTEI,rats lirons,"['curieulx', 'prenent', 'les', 'barbes', 'des', 'plus', 'vieulx', 'rats', 'mesmement', 'des']","['Silz', 'en', 'peuvent', 'trouver', '&', 'en', 'mectent', 'deulx', 'ou', 'trois']"
tc_p058v_preTEI,fouines,"['a', 'ceulx', 'la', 'comme', 'a', 'la', 'poincte', 'La', 'barbe', 'des']","['&', 'bellettes', '&', 'petits', 'animaulx', 'qui', 'font', 'le', 'musc', 'sont']"
tc_p058v_preTEI,bellettes,"['la', 'comme', 'a', 'la', 'poincte', 'La', 'barbe', 'des', 'fouines', '&']","['&', 'petits', 'animaulx', 'qui', 'font', 'le', 'musc', 'sont', 'encores', 'meilleurs']"
tc_p061v_preTEI,rat,"['pinceaulx', 'composes', 'de', 'deulx', 'ou', 'trois', 'poils', 'de', 'barbe', 'de']",[]
tc_p063v_preTEI,vache,"['Au', 'moys', 'de', 'may', 'on', 'mect', 'de', 'la', 'fiente', 'de']","['pourrir', 'soubs', 'le', 'fient', 'de', 'cheval', 'puys', 'on', 'mesle', 'avecq']"
tc_p063v_preTEI,cheval,"['de', 'la', 'fiente', 'de', 'vache', 'pourrir', 'soubs', 'le', 'fient', 'de']","['puys', 'on', 'mesle', 'avecq', 'floree']"
tc_p066v_preTEI,pigeons,"['poile', 'avecq', 'de', 'lhuile', 'du', 'chenevi', '&', 'en', 'donne', 'aulx']",[]
tc_p066v_preTEI,gris,"['les', 'faire', 'bons', 'couppe', 'le', 'poil', 'de', 'la', 'queue', 'de']","['aultant', 'en', 'une', 'prise', 'comme', 'il', 'en', 'peult', 'tenir', 'en']"
tc_p066v_preTEI,rat,"['Mects', 'au', 'milieu', 'un', 'ou', 'deulx', 'poils', 'de', 'barbe', 'de']","['puys', 'empoignant', '&', 'sarrant', 'bien', 'cela', 'avecq', 'le', 'poulce', '&']"
tc_p067r_preTEI,rat,"['semble', 'bien', '&', 'que', 'tu', 'y', 'remarques', 'les', 'poils', 'de']","['qui', 'sont', 'touts', 'noirs', '&', 'le', 'poil', 'de', 'menue', 'gris']"
tc_p067r_preTEI,menue gris,"['de', 'rat', 'qui', 'sont', 'touts', 'noirs', '&', 'le', 'poil', 'de']","['est', 'blanchastre', 'a', 'la', 'despuys', 'la', 'racine', 'jusques', 'au', 'milieu']"
tc_p067r_preTEI,canard,"['a', 'un', 'tuyau', 'de', 'grosseur', 'qui', 'luy', 'soict', 'convenable', 'de']","['ou', 'de', 'corbeau', 'pour', 'les', 'petits', 'Les', 'bons', 'pinceaulx', 'sont']"
tc_p067r_preTEI,corbeau,"['de', 'grosseur', 'qui', 'luy', 'soict', 'convenable', 'de', 'canard', 'ou', 'de']","['pour', 'les', 'petits', 'Les', 'bons', 'pinceaulx', 'sont', 'ceulx', 'qui', 'estant']"
tc_p068r_preTEI,poissons,"['peulx', 'faire', 'divers', 'compartiments', 'encoches', '&', 'dans', 'iceulx', 'mectre', 'des']","['pains', 'sur', 'du', 'carton', 'simple', 'au', 'naturel', '&', 'avecq', 'couleurs']"
tc_p069v_preTEI,boeuf,"['Le', 'sable', 'de', 'pieds', 'de']","['brusles', 'deulx', 'foys', '&', 'fort', 'subtilies', 'font', 'plus', 'net', 'en']"
tc_p070r_preTEI,homme,"['Les', 'os', 'd']","['sont', 'les', 'meilleurs', 'pour', 'gect', 'estant', 'calcines']"
tc_p070r_preTEI,mouton,"['Les', 'os', 'de', 'pieds', 'de']","['sont', 'encores', 'meilleurs', 'que', 'ceulx', 'de', 'pied', 'de', 'boeuf']"
